Mixture,T cells CD8,T cells CD4,Fibroblast,Macrophage,B cell,Malignant,Mast,Dendritic,Myocyte,Endothelial,P-value,Correlation,RMSE
lymph_node_20,0,0,0.00161490506101959,0,2.45596651140706e-05,0.992117896330261,0,0.00618444773594695,0,5.81912076581773e-05,0,0.539421643753291,0.881457902571697
lymph_node_25,0,0.21569093116969,0.385059169331367,0.00338295066675608,0.0663934573354163,0.310794491363752,0.00669444943423611,0.01133132380771,0.00011169210670818,0.000541534784364257,0,0.893151100098176,0.717418199196298
lymph_node_26,0,0.00331828858070083,0.556075231634417,0.016874986411803,0.000838772314579608,0.363731932744299,3.36200188849107e-06,0.0469732329629844,1.65370736988607e-06,0.0121825396419578,0,0.510817393417093,0.867903643127506
lymph_node_28,8.54830261633287e-05,0,0.405447247417368,0,0.150564296981066,0.413693513235141,0.00700824160403615,0.00171194524012513,0,0.0214892724961,0,0.902550825621307,0.624620521124402
lymph_node_5,0,0,0.182496325777369,0.000527768274494111,0.0535942168700146,0.493108231083656,0.0142613942169447,0.00353260113883435,0,0.252479462638687,0,0.811739343185119,0.690633562594079
primary_10,0,0.0896091065242781,0.183085924602882,0.0116260831855502,0.543399444891529,0.0153316678880053,0.0210553449989152,0.0236600221767762,0,0.112232405732064,0,0.849558735506641,0.527505520526617
primary_12,0.4613461202432,0.504182302473502,5.54732050154421e-05,0,2.42345485815265e-05,0.0264967244053495,3.63384930481675e-07,0.00785768123718805,1.47724552356976e-05,2.23280469981295e-05,0,0.887684135139312,0.698118699948375
primary_13,0,0.207737374465758,0.122012953001194,0.0325711187353092,0.147695589882407,0.110633740970295,0.0665378052667994,0.282420946048527,0,0.0303904716297112,0,0.917211656363328,0.697295384985362
primary_16,0.171213751462133,0.314556411173122,0.24682151563224,0.00736362325449214,0.000122950683978774,0.0915446052047916,0.0759147923336191,0.0199551670044593,0.000451090209410173,0.0720560930417538,0,0.915484999100596,0.739619930359271
primary_17,0.180442435998433,0.103559382720172,0.0128406752755336,0,0.000721806434760226,0.68284426603502,0.0114495871298866,0,0,0.00814184640619522,0,0.956762026772545,0.489771058613817
primary_18,0.254202893833927,0.159421034648316,0.105129205748557,0.0184122190058034,0.0419969831801444,0.345934717863049,0.0315344084087891,0.00125605476679993,0,0.0421124825446138,0,0.877271705186887,0.713923794335693
primary_20,0,0,0.0964115284835249,0,6.75776209346381e-05,0.892436258259056,0,0.00519229643449151,0,0.00589233920199318,0,0.632746700529061,0.77954577683573
primary_22,3.1559426714067e-05,0,0.287624392426251,0.000251210523157751,0,0.579326257379943,0.12718767458719,0,0,0.00557890565674423,0,0.884985167973791,0.562528520592966
primary_23,0.758764216926972,0.241105137102498,3.06286823848616e-05,0,2.45902904900206e-05,3.12298244912812e-05,3.03337309288207e-06,2.74140292925197e-05,1.3749770777931e-05,0,0,0.714703542601774,0.761642205414744
primary_24,0.00147799380537495,0,0.678233814615194,0.0228664539886606,0.000103363851691361,0.0566912494434354,0.218181201998853,0.00557581596305775,0.000198459156775159,0.0166716471769577,0,0.815784052583725,0.622914024222275
primary_25,0.0648953133639262,0.10933187952124,0.379568566267265,0.00242438835650791,0,0.364563563200763,0.0210558179244619,0.0334084734987586,0.0247519978670773,0,0,0.932321693852276,0.681304178844311
primary_26,0,0.018501548403619,0.724149305014398,0.00251286153528937,0.000563974521931943,0.197338522284771,0.00493562854523928,0.0474883171114965,0,0.00450984258325531,0,0.770715218890758,0.758199636854877
primary_28,0.000144591924302632,0.00046397935360118,0.781084839091076,0.00264633050341181,0.000227010887845083,0.133804698372609,0,0.00248509636238654,0.0480000596477787,0.0311433938569887,0,0.878625225485386,0.699692739871677
primary_5,0.0525307714443112,0.0395897976331924,0.0981801667143144,0.269805688502249,0.000363224484459102,0.457877707721244,0.0267776454305701,0.0171119565760264,0,0.0377630414936331,0,0.685781468073225,0.766515762434314
primary_6,0,0,0.351843827829517,0.00642790871201233,0.0462608961216393,0.370793531218086,0.00530005223539837,0.0102668418198763,0,0.209106942063471,0,0.824210558331488,0.722317918054068
primary_7,0.00532581208009362,0,0.0147941490420371,0,0.000325808082869752,0.965707382199492,0.000286018472419722,0.00838578739536992,0.00173813648639216,0.00343690624132517,0,0.602979580135949,0.816958747380459
primary_8,0,0.250591860729509,0.24880358216104,0.0583236280166385,0.084131304527877,0.000484737926671092,0.0156778124289243,0.0285721232793929,0,0.313414950929947,0,0.557439299770141,0.87958353899187
