,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-AG-3896-01A,0.014,0.000,0.006,0.004,0.000,0.001,0.017,0.039,0.041,0.015,0.035,0.000,0.001,0.000,0.000,0.826,0.826
TCGA-DC-4745-01A,0.000,0.000,0.006,0.001,0.000,0.002,0.009,0.030,0.030,0.019,0.018,0.000,0.000,0.000,0.000,0.884,0.884
TCGA-AH-6903-01A,0.003,0.000,0.003,0.003,0.000,0.000,0.004,0.010,0.012,0.007,0.008,0.000,0.000,0.000,0.000,0.949,0.949
TCGA-AG-3599-01A,0.008,0.000,0.006,0.011,0.000,0.000,0.016,0.012,0.018,0.009,0.026,0.001,0.000,0.000,0.000,0.891,0.891
TCGA-AG-3581-01A,0.015,0.000,0.007,0.008,0.000,0.000,0.012,0.026,0.031,0.008,0.030,0.001,0.001,0.002,0.000,0.859,0.859
TCGA-AG-3881-01A,0.008,0.000,0.006,0.004,0.001,0.000,0.023,0.052,0.103,0.039,0.067,0.000,0.003,0.001,0.000,0.691,0.691
TCGA-CL-5917-01A,0.000,0.000,0.003,0.002,0.000,0.000,0.000,0.025,0.057,0.007,0.012,0.000,0.000,0.004,0.000,0.888,0.888
TCGA-AG-3902-01A,0.014,0.000,0.016,0.037,0.003,0.000,0.028,0.023,0.030,0.008,0.059,0.002,0.000,0.004,0.000,0.774,0.774
TCGA-CI-6624-01C,0.014,0.002,0.014,0.001,0.005,0.000,0.019,0.041,0.066,0.009,0.054,0.003,0.000,0.004,0.000,0.768,0.768
TCGA-AF-2692-01A,0.010,0.000,0.002,0.005,0.001,0.000,0.016,0.023,0.043,0.010,0.013,0.000,0.000,0.005,0.000,0.871,0.871
TCGA-DC-6683-01A,0.000,0.000,0.003,0.002,0.000,0.000,0.000,0.014,0.053,0.004,0.037,0.000,0.000,0.000,0.000,0.886,0.886
TCGA-DC-6682-01A,0.000,0.002,0.002,0.010,0.000,0.000,0.003,0.012,0.013,0.005,0.007,0.000,0.000,0.000,0.000,0.946,0.946
TCGA-F5-6702-01A,0.010,0.000,0.016,0.006,0.000,0.000,0.003,0.052,0.338,0.019,0.088,0.001,0.000,0.004,0.001,0.462,0.462
TCGA-AF-4110-01A,0.048,0.000,0.014,0.014,0.002,0.000,0.023,0.049,0.090,0.013,0.045,0.002,0.000,0.003,0.000,0.695,0.695
TCGA-F5-6861-01A,0.000,0.000,0.003,0.008,0.000,0.000,0.002,0.020,0.037,0.014,0.025,0.000,0.000,0.000,0.000,0.890,0.890
TCGA-G5-6235-01A,0.001,0.002,0.000,0.006,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.980,0.980
TCGA-AG-3999-01A,0.001,0.000,0.001,0.002,0.000,0.000,0.006,0.014,0.055,0.010,0.019,0.000,0.000,0.001,0.000,0.891,0.891
TCGA-AG-A02N-01A,0.004,0.000,0.001,0.004,0.013,0.000,0.000,0.008,0.006,0.000,0.019,0.000,0.000,0.000,0.000,0.942,0.942
TCGA-AF-6136-01A,0.007,0.002,0.005,0.000,0.005,0.000,0.008,0.037,0.024,0.007,0.012,0.008,0.000,0.001,0.000,0.885,0.885
TCGA-AG-3580-01A,0.015,0.000,0.004,0.011,0.000,0.000,0.013,0.016,0.010,0.008,0.014,0.000,0.000,0.001,0.000,0.907,0.907
TCGA-DY-A1H8-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.996,0.996
TCGA-AG-A032-01A,0.003,0.000,0.003,0.004,0.000,0.000,0.008,0.018,0.026,0.004,0.008,0.000,0.000,0.000,0.000,0.926,0.926
TCGA-EI-6512-01A,0.000,0.000,0.005,0.004,0.000,0.000,0.001,0.024,0.016,0.001,0.028,0.000,0.000,0.004,0.000,0.916,0.916
TCGA-AG-3575-01A,0.001,0.000,0.007,0.003,0.001,0.000,0.009,0.021,0.089,0.012,0.035,0.000,0.000,0.000,0.000,0.822,0.822
TCGA-AF-6672-01A,0.006,0.010,0.000,0.006,0.001,0.006,0.007,0.017,0.027,0.004,0.008,0.001,0.000,0.001,0.000,0.904,0.904
TCGA-EI-6514-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.018,0.059,0.013,0.023,0.000,0.000,0.000,0.000,0.884,0.884
TCGA-AH-6644-01A,0.000,0.002,0.006,0.008,0.002,0.000,0.001,0.052,0.125,0.010,0.033,0.001,0.000,0.004,0.000,0.756,0.756
TCGA-AF-6655-01A,0.001,0.000,0.005,0.006,0.000,0.001,0.001,0.046,0.121,0.013,0.025,0.002,0.000,0.004,0.001,0.773,0.773
TCGA-AF-A56K-01A,0.007,0.000,0.007,0.010,0.000,0.000,0.002,0.071,0.095,0.019,0.034,0.000,0.000,0.003,0.000,0.750,0.750
TCGA-G5-6641-01A,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.985,0.985
TCGA-DY-A1DG-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.005,0.000,0.001,0.005,0.000,0.000,0.000,0.000,0.986,0.986
TCGA-AG-4001-01A,0.002,0.000,0.008,0.008,0.000,0.000,0.005,0.049,0.134,0.018,0.083,0.000,0.000,0.003,0.000,0.687,0.687
TCGA-AG-A026-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.019,0.027,0.026,0.009,0.000,0.000,0.000,0.000,0.918,0.918
TCGA-EI-7004-01A,0.000,0.009,0.021,0.001,0.001,0.001,0.011,0.126,0.313,0.044,0.095,0.003,0.001,0.010,0.001,0.362,0.362
TCGA-AG-3878-01A,0.008,0.003,0.021,0.013,0.000,0.000,0.031,0.028,0.125,0.009,0.054,0.000,0.001,0.003,0.000,0.702,0.702
TCGA-AG-3611-01A,0.014,0.000,0.001,0.000,0.000,0.001,0.004,0.007,0.016,0.000,0.024,0.000,0.004,0.000,0.000,0.929,0.929
TCGA-AF-3400-01A,0.008,0.000,0.016,0.001,0.000,0.000,0.002,0.065,0.171,0.019,0.148,0.000,0.002,0.017,0.059,0.490,0.490
TCGA-G5-6572-01A,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.033,0.167,0.003,0.020,0.000,0.000,0.000,0.000,0.775,0.775
TCGA-AG-3574-01A,0.009,0.000,0.001,0.003,0.000,0.000,0.010,0.016,0.025,0.012,0.020,0.000,0.000,0.000,0.000,0.903,0.903
TCGA-AG-3605-01A,0.008,0.000,0.003,0.003,0.000,0.004,0.009,0.011,0.005,0.008,0.013,0.000,0.000,0.003,0.003,0.930,0.930
TCGA-AG-3731-01A,0.012,0.012,0.025,0.020,0.015,0.001,0.013,0.093,0.122,0.033,0.073,0.002,0.001,0.012,0.003,0.563,0.563
TCGA-AG-A01J-01A,0.005,0.000,0.001,0.006,0.000,0.000,0.000,0.008,0.009,0.002,0.011,0.000,0.000,0.000,0.000,0.958,0.958
TCGA-AG-A01N-01A,0.000,0.000,0.000,0.004,0.000,0.000,0.004,0.015,0.021,0.008,0.008,0.000,0.000,0.001,0.000,0.939,0.939
TCGA-DT-5265-01A,0.000,0.000,0.004,0.001,0.000,0.000,0.000,0.022,0.137,0.021,0.084,0.000,0.000,0.000,0.000,0.730,0.730
TCGA-AG-A00Y-01A,0.007,0.000,0.006,0.007,0.000,0.000,0.010,0.016,0.013,0.004,0.010,0.000,0.000,0.000,0.000,0.925,0.925
TCGA-AH-6547-01A,0.053,0.034,0.025,0.010,0.019,0.000,0.027,0.061,0.091,0.014,0.109,0.008,0.001,0.014,0.001,0.533,0.533
TCGA-AH-6549-01A,0.000,0.000,0.004,0.002,0.000,0.000,0.004,0.043,0.044,0.020,0.020,0.000,0.000,0.000,0.000,0.862,0.862
TCGA-AF-A56L-01A,0.000,0.000,0.004,0.004,0.000,0.000,0.001,0.022,0.051,0.005,0.017,0.000,0.000,0.000,0.000,0.894,0.894
TCGA-AG-A036-01A,0.000,0.000,0.002,0.006,0.001,0.000,0.001,0.024,0.055,0.010,0.018,0.000,0.000,0.000,0.000,0.882,0.882
TCGA-DC-4749-01A,0.008,0.000,0.002,0.003,0.000,0.000,0.002,0.007,0.021,0.005,0.012,0.000,0.000,0.000,0.000,0.940,0.940
TCGA-AF-2687-01A,0.006,0.001,0.009,0.011,0.015,0.000,0.008,0.065,0.214,0.039,0.101,0.003,0.000,0.009,0.003,0.514,0.514
TCGA-AG-3883-01A,0.013,0.000,0.008,0.006,0.000,0.000,0.026,0.033,0.133,0.030,0.045,0.000,0.002,0.001,0.000,0.702,0.702
TCGA-CL-4957-01A,0.003,0.000,0.002,0.005,0.000,0.001,0.001,0.030,0.028,0.010,0.011,0.000,0.000,0.000,0.000,0.909,0.909
TCGA-AG-A01Y-01A,0.014,0.001,0.007,0.017,0.017,0.000,0.011,0.024,0.053,0.014,0.050,0.000,0.000,0.001,0.000,0.791,0.791
TCGA-AG-3890-01A,0.036,0.003,0.010,0.014,0.002,0.001,0.036,0.033,0.043,0.013,0.021,0.000,0.001,0.004,0.000,0.783,0.783
TCGA-AG-A011-01A,0.012,0.000,0.003,0.005,0.000,0.000,0.000,0.014,0.036,0.008,0.020,0.000,0.000,0.000,0.000,0.901,0.901
TCGA-AG-3592-01A,0.008,0.000,0.007,0.006,0.000,0.000,0.003,0.028,0.035,0.004,0.022,0.000,0.000,0.000,0.000,0.886,0.886
TCGA-AG-3892-01A,0.027,0.001,0.011,0.009,0.004,0.000,0.023,0.013,0.014,0.009,0.038,0.000,0.001,0.005,0.000,0.845,0.845
TCGA-AF-A56N-01A,0.004,0.000,0.005,0.007,0.000,0.001,0.010,0.028,0.079,0.006,0.015,0.000,0.000,0.000,0.000,0.846,0.846
TCGA-EI-6513-01A,0.001,0.000,0.004,0.006,0.002,0.000,0.000,0.025,0.035,0.013,0.030,0.000,0.000,0.001,0.000,0.883,0.883
TCGA-EI-6882-01A,0.023,0.000,0.005,0.018,0.006,0.000,0.001,0.038,0.017,0.009,0.033,0.004,0.000,0.011,0.000,0.836,0.836
TCGA-F5-6812-01A,0.000,0.009,0.008,0.006,0.000,0.000,0.003,0.044,0.173,0.030,0.045,0.000,0.000,0.000,0.000,0.681,0.681
TCGA-AG-3726-01A,0.006,0.000,0.001,0.008,0.000,0.000,0.017,0.023,0.026,0.024,0.017,0.000,0.000,0.000,0.000,0.879,0.879
TCGA-EI-6917-01A,0.000,0.000,0.021,0.023,0.006,0.000,0.005,0.036,0.129,0.002,0.158,0.000,0.000,0.002,0.000,0.617,0.617
TCGA-AG-A02X-01A,0.004,0.000,0.002,0.002,0.000,0.003,0.000,0.008,0.003,0.002,0.009,0.000,0.000,0.000,0.000,0.968,0.968
TCGA-AG-A015-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.005,0.006,0.000,0.003,0.000,0.000,0.000,0.000,0.981,0.981
TCGA-AF-2693-01A,0.013,0.000,0.006,0.001,0.001,0.000,0.009,0.037,0.030,0.012,0.029,0.001,0.000,0.002,0.000,0.860,0.860
TCGA-AG-4022-01A,0.007,0.006,0.015,0.011,0.000,0.000,0.022,0.038,0.114,0.009,0.050,0.002,0.000,0.006,0.000,0.719,0.719
TCGA-AG-A008-01A,0.001,0.000,0.002,0.006,0.000,0.002,0.001,0.010,0.000,0.004,0.008,0.000,0.000,0.000,0.000,0.967,0.967
