Mixture,B Cells,Cancer Cells,Endothelial Cells,Fibroblasts,Mast Cells,Myeloid cells,T Cells,P-value,Correlation,RMSE
TCGA-C5-A7UI-01A,0.241332716825142,0.179878138623839,0.202537243664551,0.0602932137254785,0.00614430548011215,0.207974032259542,0.101840349421335,0.03,0.0828535058537412,1.04146518230085
TCGA-C5-A902-01A,0.00796112653303511,0.316362440798988,0.187640069509525,0.0130614553009157,0.00299485232289057,0.173695767713485,0.29828428782116,0.01,0.181688799038056,1.00563648970532
TCGA-DS-A1OB-01A,0.0698767917405148,0.442504321965938,0.0573260728738299,0.0185519956850541,0.000483392917265247,0.411257424817398,0,0.02,0.128568051594871,1.09075684212158
TCGA-Q1-A6DW-01A,0.072693339426888,0.679199093964573,0.186496990239605,0.0342562267806255,0.000147444260081979,0.00702597833419768,0.0201809269940289,0.03,0.094787258920655,1.11748788545017
TCGA-EK-A2R7-01A,0.13444674955243,0.646564347306963,0.0559479975671418,0.0631775568674024,0.00130748765098093,0.0985558610550819,0,0,0.200790973129723,1.05193717624125
TCGA-C5-A7X8-01A,0.121530640217489,0.554313544563244,0.0803301986450389,0.239814524465616,0.004011092108613,0,0,0,0.314086973711373,0.976865722950832
TCGA-Q1-A5R3-01A,0.0525572002344948,0.848111914092808,0.030164167512491,0.00926315492675925,0.00827203405914596,0.051631529174301,0,0.02,0.152060861743283,1.14290866916643
TCGA-C5-A7X5-01A,0.0696204728721151,0.458081816698734,0.325166471212408,0.0538483792546328,0,0.0932828599621096,0,0.02,0.134022043469925,1.05011186783775
TCGA-ZJ-A8QR-01A,0.0567209134675661,0.800596816269867,0.115928599291899,0.00156402706193106,0.00214515509334531,0.0230444888153921,0,0.02,0.133741255317595,1.1366679949443
TCGA-HM-A3JK-01A,0.0399967465672867,0.295672215993278,0.0717458342983264,0.477212716769075,0.0018099813264198,0.113562505045614,0,0,0.321119671907184,0.974889495406746
TCGA-EA-A556-01A,0.0691183621749451,0.319249010226131,0.0995536284919495,0.470260490411136,0.00138877285788726,0.0404297358379508,0,0,0.312849322882817,0.979134489363255
TCGA-VS-A9V4-01A,0.0289642754358082,0.910246288437082,0.0370585794807279,0.00716212547039187,0.00044985158288721,0.00783652859026849,0.00828235100283481,0.02,0.128770776260121,1.1818317338833
TCGA-IR-A3L7-01A,0.0718509919310042,0.817462733323477,0.0471328385917567,0.0632128400550795,0.000340596098682918,0,0,0.01,0.163593349331739,1.12328182667387
TCGA-EK-A2RL-01A,0.0130190298583403,0.954378486757552,0.0156421542902884,0.0169603290938188,0,0,0,0,0.233854356543902,1.12808460790796
TCGA-VS-A94X-01A,0.108090260602742,0.714965405452916,0.0870308402000715,0.00105521885963262,0.000131853830670893,0.0887264210539675,0,0.02,0.125540483854104,1.11401531266373
TCGA-VS-A9V3-01A,0.0897859393446417,0.562869598954105,0.0910019984264122,0.0291188842795064,0.00523000224909222,0.191028259863894,0.0309653168823484,0.02,0.151070179028657,1.06462841305374
TCGA-EK-A2RO-01A,0.0570938289074932,0.525771293667479,0.0800577417880877,0.302336616104373,0.000372505453050471,0.0107502979951877,0.0236177160843287,0.02,0.131263779577457,1.07590778723723
TCGA-JW-A5VJ-01A,0.151720879996106,0.234905706663403,0.163115131669981,0.0633035823153805,0.0035064205884436,0.383448278766686,0,0.03,0.0874222227028893,1.07784315590125
TCGA-MA-AA42-01A,0.0110171256592426,0.203740444408149,0.064230867650733,0.0115711414205482,0,0.4634582690942,0.245982151767127,0.01,0.160753031241756,1.05191956861835
TCGA-C5-A1MK-01A,0.0480332685540845,0.552205869546398,0.0908884671315792,0.194441033599143,0,0.106245901985823,0.00818545918297306,0.03,0.112208363583705,1.08206468842213
TCGA-UC-A7PG-01A,0.0904148562264435,0.426137013936464,0.204666928815567,0.152098986949314,0.0115191344288727,0.0527211183141821,0.0624419613291559,0.03,0.0816501899434859,1.06351965644665
TCGA-VS-A9UH-01A,0.00751152458002738,0.306240682554279,0.102993574593722,0.167881018358464,0,0.312426721273611,0.102946478639897,0,0.245418885240553,0.995710177177769
TCGA-4J-AA1J-01A,0,0.786981481174441,0.0981825668287838,0.103691773635287,0.00235435375163593,0,0.00878982460985249,0.02,0.154621355125286,1.12027680924158
TCGA-C5-A1ME-01A,0.0686567478931217,0.843155633803727,0.0334806151090364,0.0304743118994297,0.00501121845504219,0.0192214728396427,0,0,0.206066953108766,1.10528888018766
TCGA-C5-A8YR-01A,0.0432755272790262,0.0773773144906613,0.170699477296181,0.0241879061131845,0.000686926358472551,0.614894878443326,0.0688779700191475,0,0.445422715076363,0.916054483240473
TCGA-EA-A5FO-01A,0.0276733067333519,0.957939969167863,0.0143867240987852,0,0,0,0,0.01,0.179151668964416,1.16822902654711
TCGA-MA-AA3Z-01A,0.0734828656126484,0.761066236416019,0.0271354466194862,0,0.000434680413220606,0.0514179186660606,0.0864628522725646,0,0.187558586918615,1.08857435645393
TCGA-C5-A8XJ-01A,0.0329596174076512,0.423533210971331,0.207563961941886,0.28430214306384,0,0.0516410666152916,0,0,0.257996588496065,0.997669928354627
TCGA-R2-A69V-01A,0.0107632408426168,0.309016241988508,0.0383791726929943,0.0557113699286513,0.00251308306881942,0.422413110344271,0.161203781134139,0,0.220045872532088,1.02159747456415
TCGA-C5-A1BM-01A,0,0.467468277692112,0.0661169609224752,0.0153328974680255,0,0.429841555154342,0.0212403087630448,0.02,0.130072369415286,1.09746146420973
TCGA-ZJ-AAXD-01A,0.0616822979249344,0.600249134025818,0.0625230344491461,0.256894900611731,0.00331987664397004,0,0.0153307563444007,0.02,0.134192695768047,1.08570342253921
TCGA-HM-A4S6-01A,0,0.34133141077346,0.0522479443032537,0.115770264373248,0.000299823951996345,0.391111028606008,0.0992395279920343,0.02,0.132890185625529,1.06425428914393
TCGA-EA-A5ZF-01A,0.0808999918721936,0.616418752452508,0.0299570498837451,0.211815345549506,0.00112648958794098,0.0597823706541063,0,0,0.223717622873248,1.03677261389871
TCGA-C5-A1M6-01A,0.035983983901,0.90243766696121,0.00351748685510786,0.0540670353717794,0,0.00399382691090321,0,0,0.201676436473337,1.12995793927276
TCGA-DG-A2KK-01A,0.0193831911156664,0.898724655924706,0.015513185407704,0.00523661882626815,0.000129661944092279,0.0536001528655028,0.00741253391606083,0.01,0.171541410374685,1.14995919024423
TCGA-HG-A2PA-01A,0.0657010394175695,0.721861403700105,0.0639769826775538,0.106752796912115,0.00909203520327189,0.032615742089385,0,0.02,0.116629457516364,1.1196534533721
TCGA-VS-A8EH-01A,0.0612738421440949,0.747856400906192,0.0891136305797432,0,0.00467366872381766,0.0970824576461525,0,0.03,0.110578182847904,1.13408508029055
TCGA-FU-A5XV-01A,0.0398042812230135,0.792225819398611,0.0824760284549199,0.0282777652865298,0.00809832530840874,0.0239642844155229,0.025153495912994,0.03,0.102407924553522,1.15089490302224
TCGA-C5-A1MF-01A,0.100530378125082,0.634550700249835,0.0504919203506011,0.050131528291558,0.00469685955315281,0.159598613429772,0,0.02,0.148826023351814,1.08155667511305
TCGA-EX-A449-01A,0.126294849381664,0.833510969068203,0.0226953734151602,0,0.000434754957911913,0.0170640531770614,0,0.02,0.153625920843615,1.13591944691473
TCGA-C5-A2LX-01A,0.208086671239149,0.152370663742819,0.0938217544593566,0.0625072767397336,0.0321283329653957,0.19501322538188,0.256072075471665,0,0.268245106101101,0.968060787127451
TCGA-HM-A3JJ-01A,0.0405511674301496,0.564961318687061,0.0788139131333305,0.247615074245798,0.00219184033090609,0.0523182698268825,0.0135484163458725,0,0.250361926427924,1.01524802830524
TCGA-LP-A4AW-01A,0.0233990042004758,0.314928560566325,0.192724124231769,0.443286413828481,0.00282601063751775,0.0228358865354318,0,0,0.263000957656672,1.00615960303593
TCGA-C5-A8XH-01A,0.0416494378187697,0.448175333991428,0.114233069978151,0.0342903583307352,0.0021917856945046,0.295926533711035,0.0635334804753764,0,0.199175717794994,1.03028461806981
TCGA-EK-A2RE-01A,0.00250328988398246,0.561898287116859,0.342247871502702,0.0701583737410469,0,0.0231921777554089,0,0.03,0.0760042540131904,1.10189604181497
TCGA-EK-A2RC-01A,0.0606631897315814,0.51328432903656,0.0955951260204723,0.149834887575113,0.00412965516022614,0.139552835832692,0.0369399766433554,0.01,0.16271067856223,1.04620192063112
