,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-A5-A0R8-01A,0.009,0.000,0.015,0.004,0.001,0.000,0.052,0.026,0.032,0.011,0.021,0.002,0.001,0.000,0.000,0.825,0.825
TCGA-A5-A0G3-01A,0.002,0.004,0.000,0.003,0.000,0.000,0.006,0.004,0.079,0.021,0.017,0.005,0.000,0.001,0.000,0.859,0.859
TCGA-AP-A054-01A,0.000,0.000,0.002,0.000,0.026,0.000,0.000,0.013,0.020,0.013,0.000,0.001,0.000,0.000,0.000,0.925,0.925
TCGA-A5-A0GX-01A,0.011,0.002,0.016,0.009,0.009,0.002,0.015,0.027,0.130,0.024,0.005,0.010,0.001,0.000,0.000,0.740,0.740
TCGA-DI-A2QY-01A,0.002,0.000,0.000,0.002,0.000,0.000,0.007,0.010,0.052,0.001,0.000,0.005,0.000,0.000,0.000,0.919,0.919
TCGA-EY-A1GC-01A,0.051,0.000,0.034,0.008,0.003,0.000,0.002,0.009,0.004,0.007,0.130,0.000,0.001,0.000,0.000,0.749,0.749
TCGA-A5-A0GI-01A,0.003,0.000,0.016,0.005,0.000,0.000,0.012,0.011,0.049,0.006,0.001,0.001,0.000,0.000,0.000,0.895,0.895
TCGA-D1-A17S-01A,0.005,0.000,0.000,0.000,0.000,0.000,0.024,0.003,0.002,0.000,0.004,0.010,0.000,0.000,0.000,0.952,0.952
TCGA-EY-A5W2-01A,0.003,0.000,0.002,0.009,0.001,0.000,0.000,0.008,0.020,0.005,0.028,0.000,0.000,0.000,0.000,0.926,0.926
TCGA-D1-A1NU-01A,0.002,0.000,0.001,0.003,0.000,0.000,0.004,0.012,0.007,0.003,0.027,0.001,0.000,0.001,0.003,0.938,0.938
TCGA-BG-A18A-01A,0.004,0.000,0.000,0.008,0.000,0.000,0.020,0.045,0.084,0.018,0.004,0.008,0.005,0.000,0.000,0.804,0.804
TCGA-AX-A06B-01A,0.022,0.000,0.017,0.005,0.012,0.000,0.014,0.060,0.085,0.016,0.036,0.004,0.000,0.000,0.000,0.728,0.728
TCGA-E6-A2P9-01A,0.012,0.000,0.012,0.015,0.006,0.000,0.008,0.019,0.013,0.003,0.011,0.001,0.000,0.000,0.000,0.901,0.901
TCGA-PG-A917-01A,0.015,0.000,0.001,0.044,0.000,0.000,0.020,0.038,0.028,0.003,0.040,0.004,0.000,0.000,0.000,0.807,0.807
TCGA-AX-A3FS-01A,0.000,0.000,0.006,0.001,0.000,0.000,0.005,0.020,0.072,0.006,0.000,0.001,0.000,0.000,0.001,0.887,0.887
TCGA-A5-A2K4-01A,0.007,0.005,0.003,0.007,0.000,0.000,0.008,0.050,0.095,0.000,0.023,0.003,0.000,0.000,0.000,0.797,0.797
TCGA-D1-A1O0-01A,0.001,0.000,0.000,0.004,0.000,0.000,0.001,0.018,0.013,0.010,0.021,0.002,0.001,0.000,0.000,0.930,0.930
TCGA-B5-A0JS-01A,0.011,0.000,0.022,0.003,0.000,0.000,0.029,0.041,0.000,0.003,0.007,0.001,0.014,0.000,0.000,0.868,0.868
TCGA-AX-A1CE-01A,0.001,0.000,0.003,0.007,0.001,0.000,0.000,0.011,0.000,0.003,0.022,0.001,0.000,0.000,0.000,0.952,0.952
TCGA-D1-A17F-01A,0.006,0.000,0.008,0.014,0.000,0.000,0.041,0.013,0.002,0.001,0.017,0.001,0.000,0.000,0.000,0.895,0.895
TCGA-EO-A3AV-01A,0.021,0.000,0.008,0.044,0.000,0.000,0.017,0.023,0.012,0.005,0.032,0.000,0.000,0.009,0.000,0.828,0.828
TCGA-D1-A17B-01A,0.022,0.008,0.031,0.007,0.000,0.000,0.033,0.046,0.069,0.009,0.067,0.004,0.005,0.008,0.000,0.688,0.688
TCGA-E6-A8L9-01A,0.000,0.000,0.006,0.019,0.001,0.000,0.000,0.044,0.076,0.007,0.023,0.002,0.014,0.000,0.000,0.808,0.808
TCGA-EY-A547-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.002,0.006,0.008,0.003,0.003,0.000,0.001,0.968,0.968
TCGA-AJ-A3OJ-01A,0.000,0.000,0.005,0.015,0.000,0.000,0.000,0.014,0.041,0.000,0.053,0.000,0.000,0.000,0.002,0.869,0.869
TCGA-BS-A0TJ-01A,0.004,0.000,0.007,0.011,0.000,0.000,0.005,0.020,0.066,0.010,0.002,0.001,0.000,0.000,0.000,0.874,0.874
TCGA-BG-A0VV-01A,0.008,0.000,0.010,0.001,0.000,0.000,0.030,0.026,0.034,0.000,0.014,0.001,0.000,0.000,0.000,0.875,0.875
TCGA-D1-A16V-01A,0.023,0.000,0.010,0.018,0.000,0.000,0.018,0.026,0.003,0.008,0.041,0.000,0.000,0.000,0.000,0.853,0.853
TCGA-EO-A22R-01A,0.003,0.000,0.013,0.010,0.000,0.000,0.000,0.022,0.033,0.000,0.056,0.001,0.000,0.000,0.000,0.862,0.862
TCGA-BG-A0MH-01A,0.025,0.004,0.013,0.007,0.012,0.000,0.035,0.042,0.096,0.016,0.070,0.003,0.002,0.000,0.001,0.675,0.675
