,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-C8-A278-01A,0.048,0.005,0.033,0.007,0.024,0.000,0.004,0.020,0.123,0.003,0.135,0.006,0.000,0.003,0.001,0.589,0.589
TCGA-A7-A425-01A,0.002,0.000,0.008,0.001,0.006,0.000,0.017,0.066,0.162,0.028,0.096,0.010,0.006,0.017,0.008,0.573,0.573
TCGA-E2-A15H-01A,0.005,0.000,0.006,0.008,0.000,0.000,0.003,0.020,0.148,0.012,0.041,0.003,0.000,0.000,0.000,0.754,0.754
TCGA-A8-A06N-01A,0.000,0.000,0.001,0.001,0.000,0.000,0.000,0.013,0.000,0.010,0.016,0.000,0.000,0.000,0.000,0.959,0.959
TCGA-E2-A570-01A,0.000,0.000,0.013,0.001,0.001,0.000,0.000,0.032,0.299,0.018,0.011,0.006,0.000,0.011,0.012,0.596,0.596
TCGA-BH-A1FL-01A,0.001,0.012,0.018,0.000,0.017,0.000,0.001,0.047,0.114,0.024,0.022,0.015,0.000,0.000,0.000,0.730,0.730
TCGA-E2-A56Z-01A,0.003,0.000,0.012,0.006,0.001,0.000,0.001,0.025,0.073,0.029,0.011,0.001,0.000,0.001,0.000,0.837,0.837
TCGA-E9-A1RI-01A,0.004,0.000,0.018,0.000,0.007,0.000,0.000,0.028,0.342,0.006,0.080,0.004,0.000,0.000,0.000,0.510,0.510
TCGA-BH-A0DP-01A,0.005,0.004,0.019,0.000,0.019,0.000,0.015,0.052,0.275,0.011,0.090,0.010,0.000,0.005,0.000,0.495,0.495
TCGA-AR-A0U3-01A,0.003,0.000,0.017,0.004,0.000,0.000,0.005,0.036,0.047,0.010,0.028,0.000,0.000,0.001,0.000,0.849,0.849
TCGA-BH-A18L-01A,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.033,0.000,0.022,0.030,0.000,0.000,0.005,0.000,0.904,0.904
TCGA-A7-A3J1-01A,0.008,0.022,0.034,0.007,0.031,0.000,0.065,0.087,0.177,0.030,0.099,0.013,0.005,0.005,0.000,0.418,0.418
TCGA-AC-A6IW-01A,0.000,0.000,0.042,0.003,0.020,0.000,0.086,0.011,0.030,0.005,0.163,0.000,0.000,0.000,0.000,0.639,0.639
TCGA-AC-A3YI-01A,0.003,0.001,0.006,0.000,0.012,0.000,0.019,0.104,0.342,0.038,0.051,0.009,0.000,0.008,0.002,0.405,0.405
TCGA-D8-A1XG-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.018,0.130,0.028,0.042,0.000,0.000,0.017,0.000,0.760,0.760
