,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-IB-AAUW-01A,0.012,0.015,0.007,0.000,0.011,0.000,0.445,0.035,0.127,0.204,0.060,0.059,0.020,0.000,0.003,0.001
TCGA-LB-A8F3-01A,0.004,0.000,0.005,0.000,0.000,0.000,0.708,0.007,0.040,0.194,0.001,0.036,0.001,0.000,0.003,0.000
TCGA-HV-A5A5-01A,0.008,0.000,0.019,0.000,0.000,0.000,0.449,0.027,0.089,0.251,0.031,0.113,0.009,0.000,0.002,0.000
TCGA-US-A77E-01A,0.000,0.001,0.004,0.000,0.000,0.000,0.550,0.001,0.036,0.343,0.001,0.060,0.004,0.000,0.001,0.000
TCGA-3A-A9IX-01A,0.011,0.021,0.022,0.000,0.018,0.000,0.316,0.060,0.069,0.359,0.037,0.067,0.017,0.000,0.002,0.001
TCGA-HZ-A4BH-01A,0.002,0.014,0.019,0.000,0.010,0.000,0.384,0.033,0.124,0.283,0.043,0.072,0.011,0.000,0.003,0.001
TCGA-HZ-A49G-01A,0.007,0.000,0.012,0.000,0.010,0.000,0.395,0.042,0.058,0.288,0.013,0.156,0.016,0.000,0.002,0.000
TCGA-IB-8126-01A,0.016,0.019,0.012,0.000,0.025,0.002,0.322,0.030,0.109,0.293,0.074,0.083,0.011,0.000,0.005,0.000
TCGA-FB-A5VM-01A,0.005,0.001,0.008,0.000,0.007,0.000,0.520,0.041,0.080,0.233,0.020,0.074,0.004,0.000,0.006,0.000
TCGA-HV-AA8V-01A,0.006,0.000,0.004,0.002,0.001,0.000,0.303,0.015,0.031,0.486,0.027,0.110,0.013,0.000,0.001,0.001
TCGA-IB-7891-01A,0.020,0.000,0.020,0.000,0.011,0.000,0.363,0.053,0.058,0.304,0.026,0.127,0.010,0.000,0.006,0.000
TCGA-FB-A545-01A,0.001,0.000,0.002,0.001,0.000,0.000,0.641,0.008,0.063,0.251,0.006,0.009,0.014,0.000,0.001,0.000
TCGA-FB-A7DR-01A,0.003,0.000,0.003,0.001,0.001,0.000,0.353,0.016,0.087,0.347,0.092,0.082,0.012,0.000,0.002,0.000
TCGA-3A-A9IN-01A,0.016,0.000,0.003,0.000,0.011,0.000,0.300,0.023,0.242,0.188,0.149,0.043,0.023,0.000,0.001,0.000
TCGA-IB-AAUN-01A,0.009,0.000,0.005,0.008,0.000,0.000,0.629,0.030,0.046,0.204,0.009,0.050,0.008,0.000,0.001,0.000
TCGA-Q3-AA2A-01A,0.000,0.000,0.005,0.002,0.000,0.000,0.633,0.007,0.037,0.151,0.038,0.121,0.006,0.000,0.000,0.001
TCGA-IB-A5SO-01A,0.008,0.026,0.012,0.000,0.014,0.000,0.315,0.035,0.069,0.376,0.036,0.093,0.012,0.000,0.004,0.000
TCGA-M8-A5N4-01A,0.000,0.000,0.005,0.006,0.000,0.000,0.489,0.001,0.035,0.281,0.008,0.162,0.003,0.000,0.009,0.001
TCGA-2L-AAQI-01A,0.006,0.000,0.006,0.001,0.000,0.000,0.687,0.019,0.040,0.151,0.008,0.067,0.012,0.000,0.001,0.000
TCGA-HV-A7OP-01A,0.000,0.000,0.003,0.004,0.000,0.000,0.951,0.000,0.009,0.003,0.003,0.024,0.001,0.000,0.001,0.000
TCGA-HZ-A8P1-01A,0.000,0.000,0.003,0.002,0.000,0.000,0.805,0.017,0.023,0.097,0.001,0.042,0.008,0.000,0.000,0.000
TCGA-IB-AAUV-01A,0.001,0.021,0.007,0.000,0.026,0.000,0.029,0.037,0.091,0.580,0.044,0.146,0.011,0.000,0.007,0.000
TCGA-HZ-7925-01A,0.000,0.000,0.012,0.000,0.000,0.000,0.238,0.017,0.057,0.554,0.020,0.083,0.011,0.000,0.007,0.000
TCGA-IB-A7LX-01A,0.001,0.000,0.006,0.005,0.009,0.000,0.757,0.025,0.013,0.149,0.001,0.018,0.012,0.000,0.001,0.001
TCGA-3A-A9IZ-01A,0.000,0.000,0.002,0.002,0.000,0.000,0.756,0.000,0.024,0.185,0.005,0.020,0.001,0.000,0.005,0.000
TCGA-IB-AAUM-01A,0.020,0.004,0.008,0.000,0.008,0.009,0.529,0.026,0.056,0.211,0.056,0.058,0.013,0.000,0.001,0.000
TCGA-FB-AAQ6-01A,0.004,0.000,0.005,0.000,0.000,0.000,0.766,0.011,0.033,0.150,0.001,0.024,0.005,0.000,0.000,0.000
TCGA-F2-A8YN-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.622,0.018,0.028,0.230,0.001,0.092,0.003,0.000,0.001,0.000
TCGA-2J-AABK-01A,0.002,0.000,0.006,0.000,0.001,0.000,0.780,0.027,0.062,0.054,0.002,0.050,0.013,0.000,0.001,0.000
TCGA-H6-8124-01A,0.000,0.000,0.003,0.001,0.000,0.000,0.608,0.008,0.022,0.298,0.014,0.033,0.011,0.000,0.000,0.000
TCGA-Q3-A5QY-01A,0.017,0.211,0.030,0.000,0.019,0.113,0.112,0.090,0.072,0.196,0.020,0.111,0.003,0.000,0.005,0.000
TCGA-HZ-A8P0-01A,0.012,0.000,0.002,0.000,0.001,0.000,0.552,0.018,0.083,0.256,0.005,0.062,0.003,0.000,0.004,0.000
TCGA-HZ-A77O-01A,0.011,0.000,0.005,0.003,0.000,0.000,0.688,0.019,0.028,0.166,0.003,0.070,0.004,0.000,0.002,0.000
TCGA-HZ-A9TJ-01A,0.002,0.000,0.005,0.000,0.000,0.000,0.775,0.010,0.039,0.109,0.001,0.050,0.007,0.000,0.000,0.000
TCGA-FB-A4P6-01A,0.001,0.000,0.013,0.000,0.013,0.001,0.455,0.040,0.071,0.249,0.060,0.074,0.022,0.000,0.002,0.000
TCGA-FB-A78T-01A,0.000,0.000,0.009,0.000,0.000,0.000,0.699,0.034,0.014,0.115,0.001,0.120,0.008,0.000,0.000,0.000
TCGA-HZ-7289-01A,0.003,0.000,0.000,0.006,0.000,0.000,0.962,0.000,0.007,0.014,0.000,0.007,0.001,0.000,0.000,0.000
TCGA-HZ-7918-01A,0.034,0.000,0.024,0.001,0.031,0.000,0.331,0.047,0.049,0.273,0.015,0.178,0.006,0.001,0.008,0.000
TCGA-HZ-8638-01A,0.022,0.000,0.001,0.017,0.009,0.000,0.675,0.020,0.067,0.083,0.038,0.039,0.015,0.000,0.003,0.009
TCGA-3A-A9I5-01A,0.015,0.004,0.006,0.000,0.000,0.000,0.677,0.006,0.040,0.192,0.012,0.035,0.008,0.000,0.004,0.000
TCGA-HZ-8519-01A,0.001,0.000,0.007,0.000,0.027,0.000,0.295,0.041,0.155,0.312,0.054,0.083,0.022,0.000,0.003,0.000
TCGA-3A-A9IV-01A,0.001,0.000,0.002,0.000,0.001,0.000,0.623,0.017,0.038,0.209,0.080,0.027,0.000,0.000,0.001,0.000
TCGA-IB-A5SQ-01A,0.008,0.001,0.015,0.001,0.002,0.000,0.296,0.034,0.082,0.415,0.036,0.096,0.012,0.000,0.002,0.000
TCGA-H6-A45N-01A,0.006,0.005,0.007,0.002,0.012,0.000,0.357,0.040,0.078,0.306,0.066,0.096,0.018,0.001,0.003,0.001
