"","cellFractions.B.Cells","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.NK","cellFractions.T.Cells","cellFractions.otherCells"
"lymph_node_20",1.28527156384937e-08,0.0237039627404207,0.00805134177556399,0.00268233221048005,2.0878612228431e-07,0.00185573850719161,0.963706403127506
"lymph_node_25",0.0408846602408574,0.45595395431873,0.389912541079755,7.49630521969372e-09,0.0269847789510847,0.0862640451321279,1.27811400574014e-08
"lymph_node_26",2.79745631187606e-07,0.167697122934269,0.283685804187032,0.000145728266569459,2.16861802573181e-07,0.0109292395955065,0.537541608409189
"lymph_node_28",0.172786884154628,0.456246907162927,0.370961426203667,1.33138312481358e-08,4.61532025045365e-06,1.8386991883592e-09,1.52005997174323e-07
"lymph_node_5",3.76251024130984e-07,0.918687050811675,3.6487124916848e-06,2.921623608533e-10,7.1653517777577e-06,4.39075997178481e-08,0.0813017146732696
"primary_10",0.0399034139024465,4.16217972466111e-07,0.959947472294359,2.1332309362385e-07,0.00013151220382303,1.69060142136106e-05,6.60440923580998e-08
"primary_12",0.00135664187679265,6.63211445025111e-06,4.70434669693524e-10,2.49833068452233e-10,0.237565401081312,0.761070515993458,8.08213718687769e-07
"primary_13",0.341764973502124,3.80157600033507e-07,0.332880405087067,6.20553397920083e-09,0.000204907020306121,0.141555249123039,0.18359407890433
"primary_16",1.02609931372665e-05,8.7454824430063e-07,0.364637784382819,1.699865131e-05,0.0660763685698944,0.569257663127331,4.9727263708572e-08
"primary_17",4.29528105559979e-08,1.13270895610392e-09,0.273786909512581,0.000459585934965916,0.169448345899157,0.22214328269372,0.334161831874057
"primary_18",0.0600405320482496,0.0223863767297298,0.106141817009334,1.47878870113861e-09,0.147011308939993,0.427917990105792,0.236501973688113
"primary_20",2.01852330829794e-06,0.0891589332052639,0.0673615851038613,0.00238902381398376,3.99978304697874e-07,0.00682811475122572,0.834259924624052
"primary_22",4.26349634534432e-06,0.367191013187522,0.425231345171621,4.001325979782e-07,8.78757287130773e-08,0.0809137656509214,0.126659124485264
"primary_23",3.94930445265442e-09,3.23894622951237e-07,5.77571030543535e-09,6.25850582034967e-10,0.999997865530563,1.79819689634201e-06,2.02705208497711e-09
"primary_24",2.81496363108569e-08,3.07082980662439e-06,0.999966841393955,6.34128361936692e-06,1.04845202071641e-05,7.57065461858063e-06,5.66316815700719e-06
"primary_25",5.82896544507171e-07,0.210199099487914,0.411235031220738,2.66107128808502e-11,0.0764178680716653,0.21608176461241,0.0860656536841181
"primary_26",0.000390525753731793,0.122459975621563,0.877139439315331,9.82346307345693e-06,4.51195983940899e-08,1.70473071713487e-07,2.02536303169023e-08
"primary_28",1.12422615801805e-05,0.0982572897719354,0.90172681917566,2.46481569499402e-07,5.41872893432378e-08,4.24928615428006e-06,9.8835811237166e-08
"primary_5",1.60894979422114e-06,2.38758308734868e-08,0.460031702513279,0.172142275492504,0.0954919324034385,9.28048781123148e-08,0.272332363960276
"primary_6",2.04712231063349e-07,8.40173627444435e-05,0.469929127272218,4.7995726646566e-07,0.000107988522804016,2.99705099164528e-07,0.529877882467637
"primary_7",4.08148858505937e-08,1.19491477582824e-08,0.176462367335071,0.000526994381814765,1.99051888781183e-08,2.10120983980621e-05,0.822989553515493
"primary_8",6.57195357157469e-07,2.85351047413522e-08,0.744585020152551,0.000155347898252491,0.0216348311797401,1.07965255159379e-07,0.23362400707374
