"","T Cells","NK","Macrophages","B Cells","Endothelial Cells","Cancer Cells","Fibroblasts"
"TCGA.C8.A278.01A",0,0,0.164773514744688,0,0.407658934496404,0.148560366747732,0.279007184011176
"TCGA.A7.A425.01A",0,0,0.0647270929291289,0,0.428463322209281,0.15970444681431,0.34710513804728
"TCGA.E2.A15H.01A",0,0,0,0,0.392616083938678,0.29395495139068,0.313428964670641
"TCGA.A8.A06N.01A",0,0,0,0,0.366852754197641,0.633147245802359,0
"TCGA.E2.A570.01A",0,0,0,0,0.127697989774447,0.0824622259875071,0.789839784238046
"TCGA.BH.A1FL.01A",0,0,0,0,0.464469480004183,0.24433960651338,0.291190913482437
"TCGA.E2.A56Z.01A",0,0,0,0,0.567684721045773,0.378404115311523,0.053911163642704
"TCGA.E9.A1RI.01A",0,0,0,0,0.228752852590591,0.0371635386972835,0.734083608712125
"TCGA.BH.A0DP.01A",0,0,0.0180271635119243,0,0.276778342238849,0.0244452533874467,0.68074924086178
"TCGA.AR.A0U3.01A",0,0,0,0,0.542183784640017,0.398525774431802,0.0592904409281806
"TCGA.BH.A18L.01A",0,0,0.000325310221250876,0,0.557031449458563,0.442643240320186,0
"TCGA.A7.A3J1.01A",0,0,0.0584678286298383,0,0.635384395110568,0.0774736101814743,0.22867416607812
"TCGA.AC.A6IW.01A",0,0.00305694086367214,0.310707496601433,0,0.30401808460847,0.382217477926425,0
"TCGA.AC.A3YI.01A",0,0,0,0,0.231607487970378,0.0244081273567838,0.743984384672838
"TCGA.D8.A1XG.01A",0,0,0,0,0.491119734287551,0.114396280132926,0.394483985579523
"TCGA.A8.A082.01A",0,0,0.0270638962467109,0,0.563305678516775,0.233603296977838,0.176027128258676
"TCGA.OL.A5RU.01A",0,0,0.0404196230272377,0,0.51749642332544,0.0592864138154527,0.382797539831869
"TCGA.BH.A0HA.01A",0,0,0.0126585134281839,0,0.204042701353585,0.069879350292492,0.713419434925739
"TCGA.A2.A3XS.01A",0,0,0,0,0.513538949131637,0.354679385536365,0.131781665331998
"TCGA.A2.A0ES.01A",0,0,0.00050776780036454,0,0.604499030742592,0.0110074875617194,0.383985713895324
"TCGA.B6.A0RN.01A",0,0,0,0,0.0836000180767321,0.104209233323354,0.812190748599913
"TCGA.BH.A2L8.01A",0,0.0210587505934681,0.153845073837547,0,0.374854639451474,0.0691542079903548,0.381087328127156
"TCGA.E2.A108.01A",0,0,0.204369474894372,0,0.478924226817187,0,0.316706298288441
"TCGA.AN.A046.01A",0,0,0.0388767180054507,0,0.376497218763726,0.14817527084756,0.436450792383263
"TCGA.E2.A576.01A",0,0,0,0,0.26955542662542,0.553627562657167,0.176817010717413
"TCGA.A2.A3XX.01A",0,0,0.0194771395284853,0,0.487368966303778,0.385215092435103,0.107938801732634
"TCGA.C8.A137.01A",0,0,0,0,0.386336171639343,0.407626390167752,0.206037438192905
"TCGA.A7.A4SC.01A",0,0,0,0,0.500146739047534,0.0476329214145674,0.452220339537899
"TCGA.E2.A15M.01A",0,0,0.108471786068895,0,0.672271238053919,0.0142583489066993,0.204998626970487
"TCGA.A8.A08I.01A",0,0.0380493631939078,0.490936502704921,0,0.285374530438932,0.127970098955963,0.0576695047062762
"TCGA.AC.A2FF.01A",0,0,0,0,0.338596215515387,0,0.661403784484613
"TCGA.E2.A1L6.01A",0,0,0,0,0.52952026144979,0.0919817133962142,0.378498025153996
"TCGA.A7.A13E.01B",0,0,0.0696386995237434,0,0.802227946649746,0.0700047241078417,0.0581286297186689
"TCGA.AR.A24S.01A",0,0,0.166872334944085,0,0.390996190439871,0.0882169842760305,0.353914490340013
"TCGA.E2.A155.01A",0,0,0,0,0.449834479531701,0.549302947358646,0.000862573109652758
"TCGA.C8.A12M.01A",0,0,0,0,0.594212744821848,0.405787255178152,0
"TCGA.E2.A14W.01A",0,0,0,0,0.208162909936491,0.607462921459727,0.184374168603782
"TCGA.B6.A0RQ.01A",0,0,0,0,0.594235221748859,0.245624634655412,0.160140143595728
"TCGA.EW.A1IW.01A",0,0,0.0111951577513453,0,0.488978521396749,0.104118377357302,0.395707943494604
"TCGA.A1.A0SM.01A",0,0,0.00160455615821707,0,0.213629290122237,0.0296043820860792,0.755161771633467
"TCGA.E9.A1R6.01A",0,0,0,0,0.458605988055141,0.29751375141715,0.243880260527709
"TCGA.A2.A0CQ.01A",0,0,0.0685067139048412,0,0.486715999206764,0.360918993826252,0.0838582930621424
"TCGA.OL.A5D7.01A",0,0.00494518388389928,0.163396362534609,0,0.241923360674919,0.589735092906573,0
"TCGA.D8.A143.01A",0,0,0,0,0.510392636941707,0.387864671322547,0.101742691735747
"TCGA.C8.A138.01A",0,0,0.0502125707271957,0,0.423718363151681,0.201975201011816,0.324093865109307
"TCGA.E2.A14Q.01A",0,0,0,0,0.487297091946424,0.222556662035471,0.290146246018105
"TCGA.A2.A0YL.01A",0,0,0,0,0.476695747128579,0.0884708764517786,0.434833376419642
"TCGA.PL.A8LY.01A",0,0,0,0.00218281901054511,0.589368130685342,0.408449050304113,0
"TCGA.GM.A2DK.01A",0,0,0.0247271485119684,0,0.680845556100834,0.188603132568637,0.10582416281856
"TCGA.B6.A0RO.01A",0,0,0.00764642651900455,0,0.490393174929579,0.251057263780757,0.25090313477066
"TCGA.D8.A142.01A",0,0,0.0148471369406069,0,0.350985897009474,0.077729549689945,0.556437416359974
"TCGA.C8.A8HP.01A",0,0.00354049405623918,0.189328529228221,0,0.466361572877289,0.23532598960815,0.1054434142301
"TCGA.E9.A24A.01A",0,0,0.123898105607169,0,0.577125816536941,0.0170809430740567,0.281895134781833
"TCGA.AO.A0JE.01A",0,0,0.088856947084956,0,0.421407878267464,0.0558853794611618,0.433849795186418
"TCGA.AR.A1AU.01A",0,0,0,0,0.462643714235669,0.118935151545999,0.418421134218332
"TCGA.E9.A1QZ.01A",0,0,0.0657385171364115,0,0.651647602396699,0.0920790524038367,0.190534828063053
"TCGA.AR.A1AQ.01A",0,0.00630057071970807,0.194021760814167,0,0.288748968364234,0.244899498048555,0.266029202053336
"TCGA.A2.A25A.01A",0,0,0.00290188708556459,0,0.630809285687124,0.00349028001302723,0.362798547214285
"TCGA.E2.A10E.01A",0,0,0.00136523212262801,0,0.489967625025458,0.140226247394793,0.368440895457121
"TCGA.C8.A3M7.01A",0,0,0,0,0.805100312201523,0.140828571436794,0.0540711163616826
"TCGA.AQ.A1H3.01A",0,0,0,0,0.515398827524951,0.058954094304456,0.425647078170593
"TCGA.E9.A247.01A",0,0,0,0,0.422441636314169,0.468440471934446,0.109117891751385
"TCGA.AN.A0FF.01A",0,0,0.0828597350845825,0,0.658187881928075,0.0800020624463303,0.178950320541012
"TCGA.A2.A0YH.01A",0,0,0.17674713565943,0,0.336447053412317,0.159777611911639,0.327028199016615
"TCGA.E9.A1RH.01A",0,0,0.0103623475303364,0,0.278003870168417,0.225840394641478,0.485793387659769
"TCGA.AR.A2LE.01A",0,0,0,0,0.524741373054187,0.303290121571801,0.171968505374013
"TCGA.E9.A1N3.01A",0,0,0,0,0.555668874256138,0.430364986012098,0.0139661397317645
"TCGA.MS.A51U.01A",0,0,0,0,0.315311736233649,0.0645573732761956,0.620130890490155
"TCGA.A8.A07F.01A",0,0,0.0496437311436765,0,0.629527045805312,0.105482968275332,0.21534625477568
"TCGA.A8.A08A.01A",0,0,0.0769224021665073,0,0.415489276889737,0.169225437298516,0.33836288364524
