"","T Cells","NK","Macrophages","B Cells","Endothelial Cells","Cancer Cells","Fibroblasts"
"TCGA.DJ.A3UN.01A",0,0,0.0446084300541685,0,0.779550463199129,0.175841106746702,0
"TCGA.DJ.A13W.01A",0,0,0,0,0.876347987724085,0.123652012275915,0
"TCGA.DJ.A3VE.01A",0,0,0,0,0.783578809253672,0.216421190746328,0
"TCGA.DJ.A3VI.01A",0,0,0,0,0.638950681084553,0.361049318915447,0
"TCGA.EM.A2CO.01A",0,0,0,0,0.6654978257595,0.3345021742405,0
"TCGA.ET.A39L.01A",0,0,0,0,0.880870702677753,0.119129297322247,0
"TCGA.EM.A3FO.01A",0,0,0,0,0.584130894497797,0.380521494155142,0.035347611347061
"TCGA.E8.A418.01A",0,3.93381591054884e-05,0.0828894823755619,0,0.574873647418575,0.342197532046758,0
"TCGA.DE.A4M9.01A",0,0,0,0,0.720827377747592,0.186103379286603,0.0930692429658051
"TCGA.BJ.A28W.01A",0,0.335505254205858,0.0916657156418526,0.360628692847167,0.148429794629316,0.0637705426758057,0
"TCGA.DJ.A2Q6.01A",0,0,0,0,0.593264668771856,0.0150530501215032,0.39168228110664
"TCGA.EL.A3N2.01A",0,0,0.0296832795945725,0,0.718037752577091,0.210117976854837,0.0421609909734993
"TCGA.FK.A3SG.01A",0,0,0,0,0.81704350468723,0.16535767494273,0.0175988203700405
"TCGA.DJ.A3UM.01A",0,0,0.027904382440054,0,0.754332769036965,0.148846873676172,0.0689159748468085
"TCGA.BJ.A45E.01A",0,0.20043542245364,0.31142990159184,0,0.401748107682722,0.0505538966855687,0.035832671586229
"TCGA.E8.A415.01A",0,0,0.0228421487973247,0,0.705247318952657,0.261486830231343,0.0104237020186751
"TCGA.DJ.A4UP.01A",0,0,0.112447542949254,0,0.768370903251292,0.0985297501062498,0.0206518036932039
"TCGA.ET.A39J.01A",0,0,0,0,0.801342212095487,0.0580901229682144,0.140567664936298
"TCGA.KS.A41J.01A",0,0.00114598274800544,0.0918059312338134,0,0.580962863110099,0.326085222908082,0
"TCGA.BJ.A4O9.01A",0,0,0,0,0.53720544301916,0.46279455698084,0
"TCGA.EM.A2CM.01A",0,0,0,0,0.530252727778142,0.469747272221858,0
"TCGA.EM.A2OW.01A",0,0,0,0,0.778722592976457,0.221277407023543,0
"TCGA.FE.A3PA.01A",0,0,0,0,0.732394471572363,0.267605528427637,0
"TCGA.QD.A8IV.01A",0,0,0.0167957586249995,0,0.795153061380725,0.188051179994276,0
"TCGA.IM.A3U2.01A",0,0,0,0,0.497540723983995,0.238506855440587,0.263952420575418
"TCGA.EL.A3H5.01A",0,0,0.00144684663948323,0,0.596234993684627,0.0133575709839134,0.388960588691976
"TCGA.DJ.A13R.01A",0,0.0846042154161692,0.234504077412294,0,0.498185192401568,0.18270651476997,0
"TCGA.ET.A2MY.01A",0,0,0.00759579905936642,0,0.649660498542188,0.342743702398445,0
"TCGA.IM.A3EB.01A",0,0,0.149077155714172,0,0.587701804833333,0.255199947408693,0.00802109204380174
"TCGA.DJ.A1QF.01A",0,0,0,0,0.729150453489596,0.193556459887562,0.0772930866228422
"TCGA.EL.A3T1.01A",0,0,0.0639141995937627,0,0.526839182531369,0.194431895416334,0.214814722458534
"TCGA.FE.A237.01A",0,0,0,0,0.573204039310633,0.159496163337514,0.267299797351853
"TCGA.EM.A3FJ.01A",0,0,0,0,0.685838249527811,0.241732816981847,0.0724289334903423
"TCGA.EL.A3D4.01A",0,0,0,0,0.848261148553493,0.133165448751801,0.018573402694706
"TCGA.FE.A234.01A",0,0,0.0526977070056976,0,0.68511082049461,0.215048470755309,0.0471430017443831
"TCGA.FY.A40M.01A",0,0,0,0,0.613354345489781,0.386645654510219,0
"TCGA.EM.A2OX.01A",0,0,0,0,0.801441212158989,0.104479850184881,0.0940789376561306
"TCGA.EM.A4FR.01A",0,0,0,0,0.598185709489833,0.401814290510167,0
"TCGA.EM.A22I.01A",0,0,0.0200523329257736,0,0.667148187719714,0.217839691341022,0.0949597880134911
"TCGA.FY.A3ON.01A",0,0,0.0331577258282665,0,0.841080990705548,0.125761283466185,0
"TCGA.EM.A1YC.01A",0,0,0,0,0.561314504152576,0.438685495847424,0
"TCGA.EL.A3TA.01A",0,0,0.0624407126830827,0,0.715553751839403,0.222005535477515,0
"TCGA.CE.A27D.01A",0,0.042265975631411,0.115884303640642,0,0.712803497387973,0.0842036931803778,0.0448425301595963
"TCGA.ET.A3BT.01A",0,0,0.0279467034510923,0,0.666577294167532,0.209975019640851,0.0955009827405255
"TCGA.DJ.A13U.01A",0,0,0,0,0.714014090655101,0.285985909344899,0
"TCGA.EM.A3O8.01A",0,0,0,0,0.709115373280294,0.290884626719706,0
"TCGA.H2.A422.01A",0,0,0,0,0.682115508593641,0.317884491406359,0
"TCGA.EL.A3CL.01A",0,0,0,0,0.754839159031221,0.245160840968779,0
"TCGA.DJ.A13V.01A",0,0,0,0,0.727273930850425,0.202322142672641,0.0704039264769341
"TCGA.EM.A22Q.01A",0,0,0,0,0.508376708783862,0.491623291216138,0
"TCGA.EM.A22J.01A",0,0,0,0,0.662492908144264,0.337507091855736,0
"TCGA.BJ.A0Z2.01A",0,0,0,0,0.647429911415486,0.352570088584514,0
"TCGA.E3.A3E3.01A",0,0,0.0154762446778487,0,0.680946194163881,0.30357756115827,0
"TCGA.IM.A41Y.01A",0,0,4.65009021853013e-05,0,0.618975205543532,0.380978293554282,0
"TCGA.EM.A3AN.01A",0,0,0.000761066599782119,0,0.755603069311198,0.212299757371656,0.0313361067173636
"TCGA.EL.A3ZP.01A",0,0.00446866623487782,0.139841749373045,0,0.643881560536786,0.092713905236511,0.119094118618781
"TCGA.BJ.A3F0.01A",0,0,0,0,0.789058026674299,0.210941973325701,0
"TCGA.L6.A4EQ.01A",0,0,0,0,0.673485526998045,0.326514473001955,0
"TCGA.FE.A3PB.01A",0,0,0.0232195393345377,0,0.505880283592303,0.142294769196161,0.328605407876999
"TCGA.BJ.A0ZB.01A",0,0,0,0,0.6569743592005,0.33970388351933,0.00332175728017044
"TCGA.BJ.A0ZJ.01A",0,0,0.0703940781767508,0,0.823119866816418,0.101685129019882,0.00480092598694847
"TCGA.EM.A4G1.01A",0,0,0,0.0686903142181149,0.600538626157937,0.330771059623948,0
"TCGA.DJ.A3V7.01A",0,0,0.040563434674301,0,0.637705458270029,0.32173110705567,0
"TCGA.KS.A4I3.01A",0,0,0,0,0.712321572968482,0.287678427031518,0
"TCGA.EL.A3GR.01A",0,0,0.0069830811119622,0,0.636072958075257,0.054464114062261,0.30247984675052
"TCGA.EM.A3AQ.01A",0,0,0,0,0.75508589597032,0.24491410402968,0
"TCGA.BJ.A45C.01A",0,0,0,0,0.695846609601046,0.304153390398954,0
"TCGA.DJ.A2PN.01A",0,0,0,0,0.799771042839732,0.200228957160268,0
"TCGA.ET.A2MX.01A",0,0,0,0,0.596896723321565,0.403103276678435,0
"TCGA.DJ.A4V2.01A",0,0,0.0456934866383796,0,0.70567592029249,0.196250816018982,0.052379777050148
"TCGA.ET.A39P.01A",0,0,0,0,0.621621152549826,0.213078734232438,0.165300113217736
"TCGA.DJ.A2Q3.01A",0,0,0.0964406313512485,0.00245407857589815,0.632035226783096,0.101976666260168,0.167093397029589
"TCGA.DJ.A2QC.01A",0,0,0,0,0.750898497309482,0.202491110581809,0.0466103921087097
"TCGA.KS.A4IB.01A",0,0,0,0,0.594540206142283,0.405459793857717,0
"TCGA.EM.A3AK.01A",0,0,0,0,0.885196451469981,0.114803548530019,0
"TCGA.EM.A3ST.01A",0,0,0,0,0.591957610851734,0.408042389148266,0
"TCGA.FK.A3SD.01A",0,0,0,0,0.722490033584128,0.277509966415872,0
"TCGA.DJ.A2PQ.01A",0,0,0,0,0.75301924491834,0.24698075508166,0
"TCGA.DJ.A13P.01A",0,0,0,0,0.828362693317243,0.171637306682757,0
"TCGA.EM.A2CL.01A",0,0,0,0,0.754533469843019,0.245466530156981,0
"TCGA.EL.A3MW.01A",0,0,0.0293342617117507,0,0.694485035550481,0.276180702737769,0
"TCGA.J8.A3NZ.01A",0,0,0.0639534224831283,0,0.695592750776727,0.23003892648082,0.0104149002593246
"TCGA.DE.A4MD.01A",0,0,0.00774302652837191,0,0.539262034271256,0.452994939200372,0
"TCGA.DJ.A3UY.01A",0,0,0.0155962987635847,0,0.524262427791759,0.132311188003662,0.327830085440994
"TCGA.ET.A25O.01A",0,0,0,0,0.584826009885046,0.415173990114954,0
"TCGA.EL.A3ZM.01A",0,0,0.062679751613124,0,0.219351557005251,0.247061714367206,0.470906977014419
"TCGA.EM.A1YE.01A",0,0,0,0,0.678596281495215,0.321403718504785,0
"TCGA.J8.A42S.01A",0,0,0,0,0.697428474169155,0.158616886278885,0.14395463955196
"TCGA.ET.A2MZ.01A",0,0,0,0,0.91545212239132,0.0845478776086796,0
"TCGA.CE.A3ME.01A",0,0,0.00596753907617812,0,0.670825719513544,0.323206741410277,0
"TCGA.EM.A3AR.01A",0,0,0,0,0.629119630112498,0.134550167247488,0.236330202640013
"TCGA.FY.A3BL.01A",0,0,0,0,0.566191213653671,0.433808786346329,0
"TCGA.EM.A3FM.01A",0,0,0.118720833567305,0,0.437031133662986,0.243124843994172,0.201123188775537
"TCGA.BJ.A4O8.01A",0,0,0.0284686167236789,0,0.644418978551527,0.115792844663926,0.211319560060868
"TCGA.H2.A3RI.01A",0,0,0.0250778170468677,0,0.711861483294788,0.263060699658344,0
"TCGA.ET.A3BQ.01B",0,0,0,0,0.925643645201533,0.0743563547984668,0
"TCGA.CE.A482.01A",0,0,0,0,0.838757134213816,0.140969166481265,0.0202736993049191
"TCGA.DJ.A4UT.01A",0,0.00239704503367378,0.0713717788355776,0,0.720341310546824,0.0683663511968576,0.137523514387067
"TCGA.BJ.A3PU.01A",0,0,0.0817456518540327,0,0.50736014536297,0.410894202782997,0
"TCGA.ET.A25I.01A",0,0,0,0,0.70982892921819,0.29017107078181,0
"TCGA.BJ.A2NA.01A",0,0,0.0295753357014107,0,0.730142400289779,0.201514293290968,0.0387679707178416
"TCGA.DJ.A3V0.01A",0,0,0,0,0.665081796872767,0.188536829022497,0.146381374104736
"TCGA.DJ.A3VB.01A",0,0,0.0659410543402282,0,0.613854706761928,0.273212243476726,0.046991995421118
"TCGA.DJ.A2PV.01A",0,0,0,0,0.838550903441431,0,0.161449096558569
"TCGA.BJ.A3PR.01A",0,0.318797185804503,0.208484196776495,0,0.37567235312957,0.0752592875385849,0.0217869767508476
"TCGA.EL.A3CR.01A",0,0,0.257030743122873,0,0.495599783721598,0.0991240440833509,0.148245429072178
"TCGA.ET.A25N.01A",0,0,0.000705951628106823,0,0.852196165568608,0.147097882803285,0
"TCGA.EM.A1CT.01A",0,0,0.0692543886751228,0,0.65314385626879,0.277601755056087,0
"TCGA.DE.A0Y3.01B",0,0,0,0,0.685111410450702,0.314888589549298,0
"TCGA.DJ.A2Q0.01A",0,0,0,0,0.770465129856548,0.229534870143452,0
"TCGA.FE.A239.01A",0,0,0,0,0.593372015750394,0.406627984249606,0
"TCGA.EM.A2CQ.01A",0,0,0,0,0.714491442349486,0.285508557650514,0
"TCGA.EL.A3T6.01A",0,0.00151908171486682,0.236887965629769,0.000863171601206524,0.583773113850751,0.176956667203407,0
"TCGA.DE.A4M8.01A",0,0.0871620050473363,0.264940546083936,0,0.567882423709568,0.0301237884874164,0.0498912366717434
"TCGA.J8.A3YH.01A",0,0,0,0,0.815125757544376,0.176355133624317,0.00851910883130684
"TCGA.FE.A235.01A",0,0,0,0,0.678401226072929,0.173484187569308,0.148114586357764
"TCGA.FE.A233.01A",0,0,0,0,0.711452627784131,0.288547372215869,0
"TCGA.EM.A4FN.01A",0,0,0.0634922558229021,0,0.607353747887362,0.329153996289736,0
"TCGA.ET.A39N.01A",0,0,0,0,0.714330321937021,0.285669678062979,0
"TCGA.ET.A4KN.01A",0,0.000228599349239414,0.123751346512399,0,0.102777645170298,0.343431482457808,0.429810926510256
"TCGA.BJ.A3EZ.01A",0,0,0.021417803386136,0,0.655266672188351,0.315245483170843,0.00807004125466961
"TCGA.DJ.A3UR.01A",0,0,0,0,0.758871365940412,0.241128634059588,0
"TCGA.FE.A236.01A",0,0,0,0,0.739217727106031,0.260782272893969,0
"TCGA.ET.A2N4.01A",0,0,0,0,0.787140178907046,0.212859821092954,0
"TCGA.ET.A3BO.01A",0,0,0.108314381535957,0,0.705415360264576,0.104704190231136,0.0815660679683313
"TCGA.FK.A4UB.01A",0,0,0,0,0.741118171624027,0.258881828375973,0
"TCGA.DJ.A13L.01A",0,0.00444773862944147,0.153951551258496,0,0.446646846211037,0.110756008938346,0.284197854962678
"TCGA.EL.A3ZQ.01A",0,0,0.0170236270014532,0,0.41977149598415,0.464244335811229,0.0989605412031681
"TCGA.EL.A4K9.01A",0,0,0.041961182931774,0,0.767445864032385,0.190592953035841,0
"TCGA.ET.A25P.01A",0,0,0,0,0.865141536607123,0.134858463392877,0
"TCGA.EL.A3ZH.01A",0,0,0,0,0.749064399884416,0.250935600115584,0
"TCGA.EM.A4FU.01A",0,0,0.000449536123016795,0,0.755451752997326,0.244098710879658,0
"TCGA.KS.A4IC.01A",0,0,0.0454696091095221,0,0.627407474501936,0.327122916388541,0
"TCGA.CE.A481.01A",0,0,0.0113167226374953,0,0.798313490028902,0.0913239672527237,0.0990458200808795
"TCGA.EL.A3CT.01A",0,0,0.0172400232615447,0,0.664544015317259,0.0560057471687163,0.26221021425248
"TCGA.DJ.A2QA.01A",0,0,0,0,0.568230658290745,0.312796229625566,0.118973112083688
"TCGA.FY.A40L.01A",0,0,0.0554358918312562,0,0.573080645012262,0.203010987355602,0.16847247580088
"TCGA.DO.A1K0.01A",0,0,0.00262365325738779,0,0.790909432365443,0.20646691437717,0
"TCGA.EL.A3GW.01A",0,0,0,0,0.74488591258113,0.25511408741887,0
"TCGA.EM.A3SU.01A",0,0,0.252592846960973,0,0.483505282583536,0.263532093013685,0.000369777441807025
"TCGA.MK.A84Z.01A",0,0,0,0,0.754204883727494,0.245795116272506,0
"TCGA.EL.A3H1.01A",0,0,0,0,0.779715562359884,0.220284437640116,0
"TCGA.EL.A3ZK.01A",0,0,0.0504121478506666,0,0.674236914219755,0.275350937929578,0
"TCGA.EL.A3GP.01A",0,0,0.162081053348622,0,0.181529006665568,0.0325311381600778,0.623858801825732
"TCGA.ET.A40R.01A",0,0,0.0286941792910788,0,0.76442292558597,0.195248770804731,0.0116341243182203
"TCGA.DJ.A3UX.01A",0,0,0.0556371951551647,0,0.74251206927402,0.16716295331463,0.0346877822561848
"TCGA.DJ.A1QQ.01A",0,0,0,0,0.597893164208428,0.0976325442103607,0.304474291581212
"TCGA.EL.A3GY.01A",0,0,0.0850350796920906,0,0.724805191190108,0.130346962019115,0.0598127670986872
"TCGA.EL.A4K0.01A",0,0,0.0221677158614317,0,0.586779022991722,0.0713495374493353,0.319703723697511
"TCGA.IM.A3ED.01A",0,0.00142120672165095,0.126610194436372,0.000268803221941071,0.720948418871824,0.0824321056670498,0.0683192710811621
"TCGA.EL.A3GZ.01A",0,0,0,0,0.6520695244688,0.121769562814023,0.226160912717177
"TCGA.DJ.A1QL.01A",0,0,0,0,0.756135170815038,0.243864829184962,0
"TCGA.DJ.A4V5.01A",0,0,0.0948066042981112,0,0.505261592950091,0.0897122168239027,0.310219585927895
"TCGA.EL.A3T3.01A",0,0,0.00328384059234205,0,0.740622448703375,0.250481380355075,0.00561233034920786
"TCGA.E3.A3E1.01A",0,0,0.0422716389577365,0,0.682406693254828,0.275321667787435,0
"TCGA.EL.A3ZN.01A",0,0,0,0,0.808941935833593,0.191058064166407,0
"TCGA.EL.A4KI.01A",0,0,0,0,0.523560204609888,0.365382531627866,0.111057263762245
"TCGA.DJ.A2Q4.01A",0,0,0.00131181562771859,3.08165903258375e-05,0.823889392351639,0.174767975430316,0
"TCGA.IM.A4EB.01A",0,0,0.0692088228234845,0,0.650465188074845,0.200036928638137,0.0802890604635327
"TCGA.ET.A39M.01A",0,0.00378710457484585,0.285978155171311,0,0.511342230658382,0.169574440297439,0.0293180692980221
"TCGA.EM.A2CU.01A",0,0,0.0695172011331654,0,0.823022935800421,0.107459863066414,0
"TCGA.E3.A3DZ.01A",0,0,0,0,0.768468916954092,0.231531083045908,0
"TCGA.ET.A3BW.01A",0,0,0,0,0.736197468539531,0.263802531460469,0
"TCGA.DE.A0Y2.01A",0,0,0.000659312655823011,0,0.842867822441443,0.147003771613788,0.00946909328894594
"TCGA.DJ.A3VF.01A",0,0,0.0560116600842421,0,0.406026823169375,0.000252480718346905,0.537709036028036
"TCGA.DJ.A3VA.01A",0,0,0.0109013761405379,0,0.732132314599226,0.256966309260236,0
"TCGA.E3.A3E2.01A",0,0.00292698361943446,0.107211532483601,0.000235970937056482,0.695774372957084,0.193851140002825,0
"TCGA.DJ.A1QD.01A",0,0,0.0109004500667567,0,0.731313287169541,0.199811448108589,0.0579748146551133
"TCGA.J8.A3O1.01A",0,0,0,0,0.589525518115408,0.410474481884592,0
"TCGA.DJ.A3V3.01A",0,0.00187141574544921,0.0428066397144921,0,0.80739496911491,0.147926975425148,0
"TCGA.DJ.A2Q2.01A",0,0,0.011280162000305,0,0.941853066571227,0.0468667714284675,0
"TCGA.KS.A41F.01A",0,0,0,0,0.455735748532027,0.539225824401869,0.00503842706610417
"TCGA.EL.A3N3.01A",0,0.000907443761300838,0.102872319833847,0,0.573438136207656,0.150465847133097,0.172316253064099
"TCGA.GE.A2C6.01A",0,0,0.0891956534288635,0,0.595542387387409,0.0197683373424924,0.295493621841235
"TCGA.EL.A3D6.01A",0,0,0.0461795813386318,0,0.556897872918198,0.217642299550834,0.179280246192336
"TCGA.DE.A7U5.01A",0,0,0.0579901188632835,0,0.235591646090611,0.0370945410429362,0.669323694003169
"TCGA.DJ.A3VJ.01A",0,0,0.0173589965173261,0,0.786291760703939,0.0895720457341499,0.106777197044585
"TCGA.EM.A4FQ.01A",0,0,0.0502934592822801,0,0.674114207479723,0.248168506748151,0.0274238264898452
"TCGA.CE.A3MD.01A",0,0,0.0435606285142107,0,0.82199335557247,0.13444601591332,0
"TCGA.ET.A25R.01A",0,0,0.0358326359139655,0,0.564524065830532,0.195124029341926,0.204519268913576
"TCGA.EM.A3AP.01A",0,0,0,0,0.827562992677633,0.172437007322367,0
"TCGA.EL.A4JZ.01A",0,0.00181877242408165,0.177730131376984,0.00139675092138533,0.564399233212378,0.0308446628314308,0.22381044923374
"TCGA.FE.A23A.01A",0,0.00293265195760401,0.0873636421477089,0,0.612547118483071,0.291985425628476,0.00517116178314054
"TCGA.BJ.A45K.01A",0,0,0,0,0.830323100770887,0.169676899229113,0
"TCGA.DJ.A1QE.01A",0,0,0,0,0.440966370024896,0.169045163269798,0.389988466705307
"TCGA.E8.A433.01A",0,0,0.0309850482814876,0.000301646484303325,0.506244231492295,0.232654640794514,0.2298144329474
"TCGA.BJ.A18Z.01A",0,0,0,0,0.185709916122125,0.0555166012098609,0.758773482668014
