,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-32-2616-01A,0.000,0.000,0.001,0.000,0.001,0.000,0.789,0.000,0.027,0.000,0.008,0.170,0.000,0.000,0.004,0.000
TCGA-32-1980-01A,0.000,0.001,0.015,0.000,0.005,0.000,0.568,0.003,0.095,0.017,0.034,0.248,0.002,0.005,0.006,0.001
TCGA-28-2514-01A,0.001,0.001,0.001,0.001,0.000,0.000,0.780,0.006,0.094,0.000,0.023,0.082,0.001,0.003,0.006,0.000
TCGA-06-0644-01A,0.001,0.000,0.025,0.000,0.000,0.000,0.567,0.000,0.057,0.152,0.001,0.195,0.002,0.000,0.000,0.000
TCGA-06-1804-01A,0.001,0.001,0.003,0.001,0.002,0.000,0.823,0.005,0.054,0.005,0.006,0.081,0.003,0.003,0.012,0.000
TCGA-41-2571-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.850,0.001,0.031,0.000,0.011,0.096,0.002,0.005,0.004,0.000
TCGA-19-2619-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.811,0.000,0.087,0.003,0.025,0.066,0.002,0.001,0.004,0.000
TCGA-27-1837-01A,0.001,0.000,0.001,0.000,0.000,0.000,0.749,0.006,0.070,0.004,0.007,0.153,0.005,0.003,0.002,0.000
TCGA-27-1832-01A,0.000,0.000,0.012,0.005,0.001,0.000,0.653,0.010,0.036,0.041,0.012,0.226,0.000,0.001,0.001,0.000
TCGA-06-0686-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.768,0.006,0.066,0.001,0.026,0.124,0.002,0.002,0.002,0.000
TCGA-06-5856-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.757,0.001,0.072,0.005,0.014,0.144,0.000,0.002,0.002,0.000
TCGA-28-1753-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.513,0.006,0.102,0.048,0.033,0.289,0.002,0.002,0.001,0.000
TCGA-28-5218-01A,0.000,0.000,0.037,0.005,0.001,0.000,0.179,0.001,0.122,0.432,0.002,0.220,0.000,0.001,0.001,0.000
TCGA-32-1970-01A,0.000,0.001,0.001,0.000,0.001,0.000,0.821,0.003,0.063,0.002,0.014,0.084,0.001,0.003,0.005,0.000
TCGA-28-5204-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.781,0.001,0.081,0.004,0.011,0.118,0.001,0.001,0.002,0.000
TCGA-12-3653-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.771,0.001,0.063,0.000,0.003,0.158,0.000,0.000,0.003,0.000
TCGA-06-0187-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.731,0.000,0.074,0.006,0.003,0.181,0.001,0.001,0.003,0.000
TCGA-19-2624-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.886,0.001,0.069,0.000,0.002,0.035,0.002,0.000,0.002,0.000
TCGA-12-3652-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.915,0.000,0.032,0.000,0.008,0.044,0.000,0.000,0.000,0.000
