,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-TQ-A7RO-01A,0.000,0.000,0.001,0.000,0.005,0.000,0.000,0.095,0.000,0.033,0.046,0.000,0.001,0.003,0.000,0.815,0.815
TCGA-CS-6670-01A,0.001,0.000,0.001,0.000,0.002,0.000,0.000,0.068,0.000,0.019,0.034,0.000,0.001,0.001,0.000,0.873,0.873
TCGA-QH-A6X5-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.059,0.000,0.025,0.063,0.000,0.002,0.000,0.000,0.848,0.848
TCGA-HW-7493-01A,0.000,0.000,0.001,0.000,0.010,0.000,0.000,0.075,0.019,0.028,0.144,0.001,0.000,0.002,0.003,0.716,0.716
TCGA-CS-6667-01A,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.123,0.000,0.064,0.074,0.000,0.000,0.002,0.000,0.733,0.733
TCGA-DU-6406-01A,0.000,0.000,0.001,0.000,0.002,0.000,0.001,0.080,0.000,0.009,0.088,0.000,0.000,0.005,0.000,0.813,0.813
TCGA-DU-A7TA-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.008,0.066,0.000,0.008,0.132,0.000,0.003,0.002,0.000,0.781,0.781
TCGA-QH-A6X4-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.046,0.000,0.012,0.059,0.000,0.003,0.001,0.000,0.876,0.876
TCGA-TQ-A7RR-01A,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.062,0.002,0.030,0.143,0.000,0.006,0.003,0.000,0.751,0.751
TCGA-HT-8104-01A,0.000,0.000,0.003,0.000,0.007,0.000,0.000,0.102,0.022,0.028,0.097,0.000,0.003,0.002,0.000,0.735,0.735
TCGA-HT-A74K-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.055,0.000,0.046,0.078,0.000,0.003,0.001,0.000,0.813,0.813
TCGA-DB-A64X-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.052,0.000,0.030,0.047,0.000,0.002,0.000,0.000,0.869,0.869
TCGA-HT-8107-01A,0.000,0.000,0.004,0.000,0.016,0.001,0.000,0.141,0.003,0.040,0.058,0.001,0.001,0.009,0.000,0.725,0.725
TCGA-FG-A710-01A,0.000,0.000,0.004,0.000,0.003,0.001,0.002,0.076,0.009,0.025,0.181,0.000,0.001,0.001,0.000,0.698,0.698
TCGA-QH-A6CX-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.017,0.024,0.155,0.000,0.003,0.000,0.000,0.774,0.774
TCGA-CS-6666-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.105,0.000,0.044,0.084,0.000,0.000,0.000,0.000,0.766,0.766
TCGA-TM-A7CA-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.000,0.010,0.076,0.000,0.000,0.002,0.000,0.868,0.868
TCGA-HW-7486-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.067,0.000,0.011,0.124,0.000,0.001,0.001,0.000,0.793,0.793
TCGA-QH-A6X8-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.056,0.000,0.010,0.092,0.000,0.003,0.001,0.000,0.836,0.836
TCGA-DU-A76K-01A,0.000,0.000,0.001,0.000,0.009,0.000,0.000,0.056,0.015,0.032,0.024,0.000,0.002,0.001,0.000,0.860,0.860
TCGA-DB-A4XD-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.000,0.015,0.093,0.000,0.000,0.003,0.000,0.843,0.843
TCGA-DH-A669-01A,0.000,0.002,0.006,0.000,0.000,0.000,0.000,0.031,0.000,0.006,0.068,0.000,0.001,0.000,0.000,0.886,0.886
TCGA-WY-A858-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.102,0.000,0.023,0.269,0.000,0.002,0.000,0.000,0.603,0.603
TCGA-DU-7294-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.000,0.015,0.049,0.000,0.001,0.002,0.000,0.891,0.891
TCGA-TM-A7C3-01A,0.000,0.000,0.002,0.000,0.006,0.000,0.000,0.087,0.017,0.026,0.038,0.000,0.002,0.000,0.000,0.820,0.820
TCGA-WY-A85E-01A,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.049,0.000,0.012,0.043,0.000,0.002,0.001,0.000,0.890,0.890
TCGA-FG-A6J1-01A,0.000,0.000,0.004,0.000,0.000,0.001,0.000,0.050,0.000,0.022,0.066,0.000,0.005,0.003,0.000,0.847,0.847
TCGA-QH-A65Z-01A,0.000,0.000,0.002,0.000,0.003,0.000,0.000,0.057,0.000,0.007,0.047,0.000,0.002,0.000,0.000,0.882,0.882
TCGA-VM-A8CD-01A,0.000,0.000,0.002,0.000,0.003,0.000,0.000,0.048,0.015,0.016,0.138,0.000,0.000,0.002,0.000,0.777,0.777
TCGA-HT-8019-01A,0.000,0.000,0.004,0.000,0.014,0.001,0.000,0.088,0.005,0.043,0.045,0.001,0.002,0.002,0.001,0.796,0.796
TCGA-QH-A6CV-01A,0.000,0.000,0.002,0.000,0.003,0.000,0.001,0.053,0.000,0.007,0.178,0.000,0.004,0.001,0.000,0.752,0.752
TCGA-FG-A6IZ-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.018,0.000,0.006,0.060,0.000,0.002,0.001,0.000,0.907,0.907
TCGA-P5-A5F1-01A,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.045,0.000,0.035,0.102,0.000,0.003,0.000,0.000,0.813,0.813
TCGA-P5-A72U-01A,0.000,0.002,0.006,0.000,0.004,0.000,0.000,0.102,0.088,0.053,0.126,0.000,0.004,0.000,0.000,0.614,0.614
TCGA-CS-4943-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.000,0.008,0.125,0.000,0.001,0.001,0.000,0.831,0.831
TCGA-P5-A5EW-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.046,0.000,0.004,0.147,0.000,0.000,0.002,0.000,0.799,0.799
TCGA-E1-5322-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.000,0.003,0.220,0.000,0.001,0.003,0.000,0.722,0.722
TCGA-HT-A4DS-01A,0.000,0.000,0.001,0.000,0.002,0.000,0.002,0.018,0.015,0.005,0.180,0.000,0.005,0.001,0.000,0.769,0.769
TCGA-FG-7634-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.097,0.011,0.057,0.168,0.000,0.004,0.006,0.000,0.652,0.652
TCGA-DU-7306-01A,0.004,0.000,0.001,0.000,0.000,0.000,0.000,0.054,0.000,0.035,0.083,0.000,0.000,0.000,0.000,0.822,0.822
TCGA-FG-7636-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.009,0.080,0.000,0.002,0.000,0.000,0.879,0.879
TCGA-S9-A7J3-01A,0.000,0.000,0.003,0.000,0.001,0.000,0.000,0.103,0.000,0.030,0.080,0.000,0.002,0.006,0.000,0.775,0.775
TCGA-DU-A6S7-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.041,0.000,0.025,0.184,0.000,0.001,0.002,0.000,0.745,0.745
TCGA-DU-6396-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.070,0.000,0.016,0.314,0.000,0.007,0.010,0.000,0.579,0.579
TCGA-S9-A7QW-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.000,0.005,0.049,0.000,0.001,0.000,0.000,0.926,0.926
TCGA-FG-7643-01A,0.000,0.000,0.003,0.000,0.013,0.000,0.000,0.109,0.018,0.039,0.068,0.001,0.002,0.003,0.000,0.743,0.743
TCGA-S9-A7R4-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.138,0.000,0.066,0.152,0.000,0.000,0.001,0.000,0.642,0.642
TCGA-DU-A6S8-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.035,0.000,0.014,0.043,0.000,0.002,0.001,0.000,0.904,0.904
TCGA-HT-7601-01A,0.000,0.000,0.006,0.000,0.006,0.000,0.000,0.084,0.001,0.022,0.276,0.000,0.004,0.004,0.000,0.596,0.596
TCGA-HT-7854-01A,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.085,0.017,0.031,0.229,0.002,0.001,0.008,0.000,0.624,0.624
TCGA-QH-A6X3-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.038,0.000,0.016,0.077,0.000,0.000,0.000,0.000,0.866,0.866
TCGA-P5-A5F0-01A,0.000,0.000,0.001,0.000,0.010,0.000,0.000,0.077,0.000,0.014,0.032,0.000,0.004,0.003,0.001,0.856,0.856
