,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-TQ-A7RO-01A,0.000,0.000,0.002,0.000,0.007,0.000,0.014,0.013,0.000,0.035,0.045,0.000,0.000,0.000,0.000,0.882,0.882
TCGA-CS-6670-01A,0.000,0.000,0.003,0.000,0.006,0.000,0.001,0.036,0.000,0.042,0.033,0.000,0.000,0.000,0.001,0.877,0.877
TCGA-QH-A6X5-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.006,0.015,0.000,0.040,0.061,0.000,0.000,0.000,0.000,0.875,0.875
TCGA-HW-7493-01A,0.000,0.000,0.003,0.000,0.011,0.000,0.010,0.013,0.000,0.043,0.103,0.001,0.000,0.000,0.004,0.811,0.811
TCGA-CS-6667-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.071,0.000,0.049,0.058,0.000,0.000,0.000,0.000,0.819,0.819
TCGA-DU-6406-01A,0.000,0.000,0.000,0.000,0.002,0.000,0.018,0.077,0.000,0.001,0.086,0.000,0.000,0.000,0.000,0.816,0.816
TCGA-DU-A7TA-01A,0.000,0.000,0.006,0.002,0.000,0.000,0.030,0.026,0.000,0.009,0.168,0.000,0.000,0.000,0.000,0.757,0.757
TCGA-QH-A6X4-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.006,0.009,0.000,0.023,0.046,0.000,0.002,0.000,0.000,0.912,0.912
TCGA-TQ-A7RR-01A,0.000,0.000,0.000,0.003,0.002,0.000,0.017,0.006,0.000,0.029,0.122,0.000,0.004,0.000,0.000,0.817,0.817
TCGA-HT-8104-01A,0.000,0.000,0.003,0.001,0.007,0.000,0.004,0.099,0.004,0.014,0.082,0.000,0.000,0.000,0.000,0.784,0.784
TCGA-HT-A74K-01A,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.044,0.000,0.052,0.096,0.002,0.003,0.000,0.000,0.793,0.793
TCGA-DB-A64X-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.030,0.000,0.030,0.044,0.000,0.000,0.000,0.000,0.889,0.889
