,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-52-7809-01A,0.010,0.005,0.001,0.012,0.009,0.000,0.813,0.008,0.041,0.059,0.018,0.023,0.001,0.000,0.000,0.000
TCGA-NC-A5HN-01A,0.017,0.000,0.000,0.015,0.001,0.000,0.936,0.000,0.019,0.003,0.000,0.007,0.000,0.000,0.000,0.000
TCGA-18-3414-01A,0.006,0.001,0.005,0.008,0.016,0.000,0.792,0.007,0.033,0.069,0.004,0.043,0.003,0.000,0.012,0.000
TCGA-96-A4JL-01A,0.023,0.029,0.040,0.035,0.020,0.000,0.518,0.110,0.062,0.089,0.002,0.061,0.004,0.005,0.001,0.000
TCGA-18-5595-01A,0.001,0.000,0.001,0.013,0.000,0.000,0.884,0.001,0.036,0.039,0.005,0.020,0.000,0.000,0.000,0.000
TCGA-77-7140-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.871,0.001,0.015,0.085,0.000,0.021,0.000,0.000,0.000,0.003
TCGA-33-AASB-01A,0.000,0.000,0.001,0.007,0.001,0.000,0.959,0.003,0.015,0.000,0.013,0.000,0.000,0.000,0.001,0.000
TCGA-63-7022-01A,0.089,0.000,0.035,0.004,0.006,0.000,0.297,0.029,0.059,0.294,0.009,0.171,0.005,0.001,0.000,0.000
TCGA-56-8628-01A,0.020,0.001,0.015,0.007,0.020,0.000,0.483,0.034,0.105,0.162,0.018,0.133,0.001,0.001,0.000,0.000
TCGA-NK-A5D1-01A,0.003,0.000,0.000,0.011,0.012,0.000,0.895,0.005,0.018,0.040,0.005,0.011,0.000,0.000,0.000,0.000
TCGA-NC-A5HH-01A,0.008,0.000,0.003,0.020,0.001,0.000,0.890,0.011,0.010,0.047,0.003,0.007,0.000,0.000,0.000,0.000
TCGA-77-8133-01A,0.020,0.085,0.029,0.006,0.012,0.000,0.612,0.038,0.032,0.065,0.016,0.079,0.004,0.001,0.000,0.000
TCGA-34-8454-01A,0.029,0.007,0.030,0.041,0.000,0.000,0.577,0.041,0.061,0.126,0.024,0.041,0.007,0.002,0.013,0.002
TCGA-90-6837-01A,0.039,0.000,0.008,0.014,0.001,0.000,0.546,0.000,0.041,0.181,0.001,0.154,0.003,0.002,0.009,0.000
TCGA-70-6722-01A,0.014,0.000,0.013,0.013,0.000,0.000,0.638,0.022,0.058,0.182,0.002,0.053,0.002,0.000,0.001,0.000
TCGA-60-2712-01A,0.084,0.028,0.029,0.009,0.033,0.001,0.464,0.070,0.046,0.147,0.002,0.084,0.001,0.001,0.001,0.001
TCGA-66-2727-01A,0.012,0.000,0.004,0.009,0.007,0.000,0.788,0.011,0.016,0.065,0.001,0.084,0.001,0.001,0.001,0.000
