"","T Cells","DC","Macrophages","Cancer Cells","B Cells","Mast Cells","Endothelial Cells","Fibroblasts"
"TCGA.94.7943.01A",0,0,0.113912916259843,0.217482391347784,0,0.000147251936387395,0.373748805593083,0.294708634862902
"TCGA.68.8251.01A",0,0.00161846600760973,0.0468706270790168,0.143195219686918,0,0.0014278559150871,0.234656155156953,0.572231676154415
"TCGA.33.A5GW.01A",0,0,0,0.728881624922052,0,0.000745310051145559,0.190191740660207,0.0801813243665951
"TCGA.85.8070.01A",0.0090668501648685,0,0.00303279660242473,0.592555806746039,0,0,0.330540403594901,0.0648041428917659
"TCGA.85.8479.01A",0,0,0,0.72406172772757,0,0.000162820259284914,0.150521014229472,0.125254437783673
"TCGA.22.5482.01A",0,0,0,0.552660184452968,0,0,0.112755306200474,0.334584509346558
"TCGA.21.1077.01A",0,0,0.0719424762229992,0.276419545478904,0,0.00057762923830683,0.24790405206834,0.40315629699145
"TCGA.43.6773.01A",0,0,0.199258561664005,0.052674952492595,0,0.00156389733030518,0.206170761667901,0.540331826845193
"TCGA.34.8455.01A",0,0,0.0118329148703419,0.280455922912517,0,0.00210911034247211,0.247833357902236,0.457768693972432
"TCGA.85.7950.01A",0.00589551463126096,0,0.0289985137116212,0.0425287529095706,0,0.000673384716108555,0.212316916096155,0.709586917935283
"TCGA.60.2715.01A",0,0,0.0969288416492843,0.0592172573465454,0,0.0023565230698171,0.238318608097034,0.60317876983732
"TCGA.85.A5B5.01A",0,0,0.000832493269380596,0.481568851599906,0,0,0.214242899314968,0.303355755815746
"TCGA.33.4583.01A",0,0,0.0164915033595762,0.813987397072155,0,0.000846839811950131,0.0691562603669178,0.0995179993894013
"TCGA.60.2725.01A",0,0,0.197601289403129,0.106960230408648,0,0.000926983708060888,0.196275612901306,0.498235883578856
"TCGA.85.8072.01A",0,0,0.0661832831220557,0.197320987218044,0,0.000629942643662297,0.435176673359888,0.300689113656349
"TCGA.22.4601.01A",0,0,0.0496485931485858,0.237976568631382,0,0.000388119045067061,0.417095979601175,0.29489073957379
"TCGA.66.2781.01A",0.00295966042591122,0,0.0282698657244844,0.313773794711774,0,0.00117197569286412,0.145243440568064,0.508581262876902
"TCGA.22.0940.01A",0.00507591507209438,0,0.162754460385347,0.170957519643962,0,0.00101819294549598,0.196919408458357,0.463274503494744
"TCGA.43.6143.01A",0,0,0.0178146041300385,0.228630886034913,0,8.98044196500824e-05,0.381928541698561,0.371536163716837
"TCGA.39.5021.01A",0,0,0.155484196870968,0.186891671769406,0,0.000839557674504005,0.25596653042951,0.400818043255612
"TCGA.22.1012.01A",0,0,0.0607198926372514,0.57096773072354,0,0.00104002204359054,0.113365782321134,0.253906572274484
"TCGA.33.AASL.01A",0.000518147265748564,0,0.0215804098249242,0.857739685440401,0,0.000191537214954266,0.054204135123981,0.0657660851299912
"TCGA.33.4533.01A",0,0,0.00374759514257147,0.0407621431290925,0,0.00010822777721334,0.239981365875429,0.715400668075693
"TCGA.43.6647.01A",0,0,0.0192703137868397,0.0141959820705261,0,0.000302222732475046,0.00579753739410869,0.96043394401605
"TCGA.77.6845.01A",0,0,0.00190955587536516,0.445014508124869,0,0.000148823748184009,0.328030553063016,0.224896559188566
"TCGA.56.8504.01A",0,0,0.0525539635744124,0.40616480507408,0,0.000336532442700666,0.219232756673981,0.321711942234826
"TCGA.56.8629.01A",0,0,0.0322135090145082,0.241110345632085,0,0.00033021359520319,0.199277356108128,0.527068575650076
