"","T Cells","DC","Macrophages","Cancer Cells","B Cells","Mast Cells","Endothelial Cells","Fibroblasts"
"TCGA.V1.A9OF.01A",0.191363758411144,0.076608551575538,0,0.107081451611025,0,0.000564874454076839,0.541383073457734,0.0829982904904824
"TCGA.ZG.A8QX.01A",0.0626165915344378,0.0164098219296681,0.00928040145095895,0.0434332447580128,0,0.000480107172699541,0.537502424575883,0.33027740857834
"TCGA.YL.A8SC.01A",0.0817531089736499,0.0512553580904818,0.0229814930828645,0.0397519155712163,0,0.000678155191212575,0.520480427517712,0.283099541572863
"TCGA.HC.7817.01B",0,0,0.0195286635180366,0.0279347797497905,0,6.54528764403498e-06,0.51422170560243,0.438308305842099
"TCGA.KC.A7F6.01A",0.0695379542962955,0.0333926077223944,0,0.112717154870753,0.132631228838155,0.000311978845708931,0.464150602277896,0.187258473148797
"TCGA.KK.A7B4.01A",0.11917159187985,0.027719562998558,0.00335152039879485,0.124022451040209,0,0.000140039117781109,0.477866833616161,0.247728000948647
"TCGA.G9.6366.01A",0,0,0.0016421869067444,0.0840425399219807,0,0.000538144089126991,0.673863382325639,0.239913746756509
"TCGA.KK.A59X.01A",0,0,0.0115605779423327,0.143784642297658,0,0.000186471109604136,0.425771571702353,0.418696736948052
"TCGA.HC.A6AN.01A",0.0353224117040731,0.077565402846446,0.00720418666758984,0.152223337698881,0.0567528791631686,0.000384562553918285,0.472683400585132,0.197863818780791
"TCGA.G9.6498.01A",0.0781470033438698,0.0763507909788981,0.0104791626384467,0.0339162880551764,0.0211799445161465,0.00200704636620584,0.443193456804163,0.334726307297094
"TCGA.J4.AATZ.01A",0,0.0017841261773471,0.00162904280001697,0.114059586178653,0,0.00011650845547767,0.652031913519088,0.230378822869417
"TCGA.EJ.7317.01A",0,0.0256520988028222,0,0.0695190095885584,0,0.000867768021982978,0.620339685371889,0.283621438214747
"TCGA.SU.A7E7.01A",0,0.00817558445814334,0.00971562278376294,0.0400310196640395,0,0.000639213944437718,0.643205786642736,0.298232772506881
"TCGA.XJ.A83F.01A",0.0106220726257369,0.0363487503298546,0,0.0599991325245034,0.327691613642417,0.000295889908665232,0.373553387053697,0.191489153915126
"TCGA.2A.AAYO.01A",0.0940981550776411,0.0912621278025306,0.0318930734036513,0.0393526550101616,0.0679663709953138,0.00269356216724969,0.378863357421426,0.293870698122026
"TCGA.EJ.A46B.01A",0.00265902964629459,0,0.00124676659546322,0.0899784325828829,0.000219883826836371,0.000376108877775774,0.580085753592358,0.325434024878389
"TCGA.QU.A6IN.01A",0,0,0,0.122202451218313,0.769011947866087,5.90572559062493e-05,0.0889118227629674,0.0198147208967262
"TCGA.KK.A59Z.01A",0.0198730493434548,0.0184561767392477,0.00571752418445296,0.0502058224545414,0.0821966058287612,0.000495089998936785,0.532182779811336,0.290872951639269
"TCGA.XK.AAJT.01A",0.0200867414307188,0.0471977849080955,0.0127389419744885,0.0742072449730556,0,0.000636640707215571,0.504553101878942,0.340579544127484
"TCGA.EJ.7125.01A",0,0.000818856939373218,0.0305318350586599,0.0201254501954277,0,0.00208738470749236,0.596384662806676,0.35005181029237
"TCGA.J9.A52C.01A",0,0,0.0185450541605778,0.0112569483689497,0,0.00143413079985645,0.486105529978471,0.482658336692145
"TCGA.YL.A8HL.01A",0,0,0,0.0660242773524147,0,2.91372737149378e-05,0.67871002758921,0.25523655778466
"TCGA.ZG.A9LZ.01A",0.0791781816568245,0.038880117604988,0.00481360715285901,0.0811568224795429,0.201925407352641,0.000188201700312759,0.40394556378214,0.189912098270693
"TCGA.J9.A8CP.01A",0.0268535296431081,0.00516510933378464,8.58634448451369e-05,0.0214583888552182,0.000396813383190619,0.0229484369021691,0.616680134587946,0.306411723849739
"TCGA.FC.A6HD.01A",0,0,0,0.158027545125698,0.740175779997546,0.000558709649265906,0.0825977236473395,0.018640241580151
"TCGA.G9.6351.01A",0.00202127386083997,0,0.00145202077342721,0.0881292655384385,0,0.00068291648686037,0.590398564917209,0.317315958423225
"TCGA.EJ.5532.01A",0,5.52610597447549e-05,0,0.0461197805756858,0,0.000540849520060222,0.597933755726407,0.355350353118102
"TCGA.EJ.5525.01A",0,0,0.000342188504351492,0.0195775154327125,0.338286338192176,7.00982130018179e-05,0.352754240719748,0.28896961893801
"TCGA.ZG.A9L9.01A",0.0229492294791262,0.0281958974322821,0.00996044161508301,0.0251157972652844,0.140778241768556,0.000461800504838687,0.320197784706488,0.452340807228342
"TCGA.EJ.A65F.01A",0.102497999956202,0.0146033393305114,0,0.0427286437789222,0,0.00115420004337859,0.522982853956308,0.316032962934678
"TCGA.2A.A8VX.01A",0.00783743848366459,0.00320862956544025,0,0.141730532939038,0.497113470797249,9.20751833930887e-05,0.225391504245364,0.124626348785851
"TCGA.KK.A8I4.01A",0.0370458889300307,0.038995879879668,0.0284228651846894,0.0334269393558013,0,0.0014447170184986,0.497276681425361,0.363387028205951
"TCGA.KK.A8IA.01A",0.0957641125139523,0.0393857501884675,0,0.100695188962808,0.135633739610185,0.000151799595976655,0.501318240695742,0.127051168432869
"TCGA.Y6.A9XI.01A",0.0657924965592803,0.0155921355009554,0,0.087934731478868,0.120057449178922,0.00060703757333069,0.608019604853192,0.101996544855451
"TCGA.VN.A88I.01A",0,0,0,0.010999973613703,0,0.00271971783509378,0.417062322405297,0.569217986145906
