"","T Cells","DC","Macrophages","Cancer Cells","B Cells","Mast Cells","Endothelial Cells","Fibroblasts"
"TCGA.44.4112.01A",0,0,0.095094175008937,0.0236551774698416,0,0.00112435558030004,0.372307978326786,0.507818313614136
"TCGA.44.3917.01A",0.187371930388376,0.0100517253115622,0.0831424119903265,0.0613857601043275,0.0533814692068099,1.43883621476945e-05,0.3121095669334,0.29254274770305
"TCGA.49.4505.01A",0,0.00151253847833211,0.202868794679124,0.0423880455412302,0,0.00512684852140343,0.428307635723254,0.319796137056656
"TCGA.62.8397.01A",0,0,0.168830074332106,0.134116420244826,0,0.00323119242929906,0.380374756423209,0.31344755657056
"TCGA.50.5942.01A",0.0203442445364982,0.0630910933271137,0.0175352041537917,0.00661334926651408,0.160775389017458,0.00345947447714011,0.491813636801651,0.236367608419834
"TCGA.55.8206.01A",0,0.0846366098166338,0.446029530511265,0,0,0.0040667577672285,0.338803311540806,0.126463790364067
"TCGA.55.8094.01A",0,0,0.0201421459624522,0.216734929919312,0,0,0.616314386746951,0.146808537371285
"TCGA.05.4382.01A",0,0,0.204282364289649,0.00149509569159795,0,0,0.232865085390641,0.561357454628111
"TCGA.05.5423.01A",0,0.0141498175385047,0.379354570394852,0.0434820159962768,0.0026435723463977,0.00113945616455943,0.36926257116581,0.1899679963936
"TCGA.49.AAR4.01A",0,0,0.159198206209872,0.0218562630547042,0,0.0014177503434158,0.27915000482516,0.538377775566848
"TCGA.97.A4M3.01A",0.000862696378641253,0.000341350336737335,0.0604960113730936,0.0219802764160802,0,0.000247505802875141,0.497820786059548,0.418251373633025
"TCGA.05.4397.01A",0,0,0.112167554928497,0.0689240327408282,0,0,0.515498371229476,0.303410041101198
"TCGA.55.6984.01A",0,0,0.0538751682533767,0.107693745389607,0,0.000266027713838991,0.560832298496909,0.277332760146269
"TCGA.05.4427.01A",0,0,0.151501707655304,0.0295034119307515,0,0,0.457537248323074,0.361457632090871
"TCGA.86.8281.01A",0,0,0.0501982750420308,0.0117947381166887,0,0.000438922836467807,0.545283684755831,0.392284379248981
"TCGA.44.A4SU.01A",0,0,0.0721662152378487,0.00821827728495651,0,0.001096651843781,0.398878369999992,0.519640485633422
"TCGA.75.5147.01A",0.0019745190025434,0.03999387665796,0.168685626908954,0.043041860682669,0,0.000540258794752193,0.350715331813748,0.395048526139374
"TCGA.97.7546.01A",0,0,0.0875040349460929,0,0,0.00200088679210835,0.5277538925864,0.382741185675398
"TCGA.86.8585.01A",0,0,0.255434995147599,0.125466940343966,0,0.000789825376815265,0.253406565219844,0.364901673911776
"TCGA.55.8301.01A",0,0,0.226328585671109,0.0137511200762112,0,0.000251628475393784,0.296335562034975,0.463333103742312
"TCGA.86.6562.01A",0,0,0.0733695930919846,0.0263972364722769,0,0,0.251500927461859,0.64873224297388
"TCGA.J2.A4AD.01A",0,0,0.0206452036701055,0.0486323804284761,0,0.000311832737934141,0.357816421417807,0.572594161745678
"TCGA.50.5946.01A",0,0,0.0199253947288718,0.132017393230003,0,9.76855691504335e-05,0.517267446619729,0.330692079852245
"TCGA.55.8510.01A",0,0.00316292231802806,0.248375936351018,0.00282813156473871,0,0.000295411886205556,0.232435220629091,0.512902377250918
"TCGA.99.8033.01A",0,0,0.128753373316532,0.103258768816782,0,0.000223814863503324,0.347693883265987,0.420070159737195
"TCGA.69.7978.01A",0,0,0.25200652814344,0.000181143439541916,0,0.000584099233029707,0.272750545356009,0.474477683827979
"TCGA.86.8054.01A",0.0797341826154816,0.0303276286568082,0.0186012582452991,0.101528306557243,0,0,0.470177072960422,0.299631550964747
"TCGA.44.7660.01A",0,0,0.174119814640882,0.207988123025992,0,0,0.252713277912752,0.365178784420374
"TCGA.78.8662.01A",0.0235461680010775,0.0214494869712854,0.025175659532658,0.229018810292395,0,4.64244452478327e-05,0.499312134451907,0.201451316305429
"TCGA.75.7027.01A",0,0,0.0399624779972814,0.0215989330361142,0,0,0.314969948562664,0.62346864040394
"TCGA.97.A4M6.01A",0,0,0.218208851357395,0.00343671100576573,0,0.00100968574981705,0.29728485301708,0.480059898869943
"TCGA.MP.A4SV.01A",0,0,0.150513866597627,0.0246037323476663,0,0.0014271905330736,0.40795277814229,0.415502432379344
"TCGA.38.4627.01A",0,0,0.034461971391525,0,0,0.000845454987657348,0.0787173931328158,0.885975180488002
"TCGA.93.A4JO.01A",0,0.00108718147691887,0.240405173580957,0.0183404491685218,0,0.00101384431871786,0.411136702348592,0.328016649106292
