Mixture,T cells CD8,T cells CD4,Fibroblast,Macrophage,B cell,Malignant,Mast,Dendritic,Myocyte,Endothelial,P-value,Correlation,RMSE
TCGA-32-2616-01A,0,0.0150792902202159,0.434979019873307,0.252553652881586,0,0,0,0,0,0.297388037024891,0,0.204388399136861,0.98252225542493
TCGA-32-1980-01A,0,0,0.466552530340276,0.212041956807363,0,0,0,0.000647464959004936,0,0.320758047893356,0,0.344998038078415,0.939800425183787
TCGA-28-2514-01A,0,0,0.444593946371751,0.0397776303209262,0,0,0,0.0302012312150077,0,0.485427192092315,0,0.312324176181335,0.949878043328842
TCGA-06-0644-01A,0,0.0245640699557058,0.602535960565353,0.178579019557201,4.05619995162196e-05,0,0.000347632099007131,0,0,0.193932755823216,0,0.366096990852495,0.93230212313303
TCGA-06-1804-01A,0,0,0.339839170952242,0.103812894414637,0,0,0,0,0,0.556347934633121,0,0.400809490471783,0.921245265479174
TCGA-41-2571-01A,0,0,0.297677018575796,0.300693214473528,0,0,0,0,0,0.401629766950676,0,0.260404997744311,0.96591482760978
TCGA-19-2619-01A,0,0.0101210736814754,0.465851996329811,0.0406467578373888,0,0,0,0,0,0.483380172151325,0,0.26027563053298,0.966748777867688
TCGA-27-1837-01A,0,0,0.495092313685814,0.0784048969384762,0,0,0,0,0,0.426502789375709,0,0.347382347430365,0.938397830444529
TCGA-27-1832-01A,0,0.0129652870110778,0.741897600566988,0.132145178745081,0.00123005824459303,0,0,0.0333742546223813,0,0.0783876208098795,0,0.266336557446644,0.966078556307093
TCGA-06-0686-01A,0,0,0.352295789749853,0.150489571601568,0,0,0,0.0131666339399891,0,0.48404800470859,0,0.287780926218688,0.957577355494702
TCGA-06-5856-01A,0,0,0.429370589910234,0.158473067673287,0,0,0,0,0,0.41215634241648,0,0.259143631884815,0.966398330157873
TCGA-28-1753-01A,0,0.00446724015378057,0.329979533324404,0.302746909212147,0,0,0,0,0,0.362806317309668,0,0.336472096578074,0.942636693370871
TCGA-28-5218-01A,0.00496625127689561,0,0.657338970811596,0.190637198853832,0.00177903322348519,0,0,0,0,0.145278545834192,0,0.416452970012891,0.914066750930873
