Mixture,T cells CD8,T cells CD4,Fibroblast,Macrophage,B cell,Malignant,Mast,Dendritic,Myocyte,Endothelial,P-value,Correlation,RMSE
TCGA-BQ-7044-01A,0.0169767043097316,0,0.13228908851582,0.0819514926142799,0.039998452779992,0,0.00104221245612164,0.0568535897174696,0,0.670888459606585,0,0.190219739944185,0.987673078792128
TCGA-SX-A7SR-01A,0,0,0.126536135122091,0.295136525469336,0,0,0.0315125745539803,0,0,0.546814764854593,0,0.163078958137366,0.996814505097367
TCGA-MH-A854-01A,0,0,0.4043110038693,0.0550842881484821,0.00407654250999694,0.100421828775146,0.00371931006381206,0.0104666034134417,0,0.421920423219821,0,0.25463936947636,0.967539057436898
TCGA-B3-8121-01A,0.0275877345122492,0,0.289720172126018,0.449006413076976,0.0059240189862662,0.00018830715895104,0.00289783894879419,0,0,0.224675515190746,0,0.32742748330368,0.94492072900287
TCGA-2Z-A9JJ-01A,0,0,0.522966484694189,0.104480341028604,0,0.120456660701125,0.000929732903543666,0,0,0.251166780672539,0,0.200174859299563,0.98439045500104
TCGA-B1-7332-01A,0,0.00749052966135534,0.208937577695718,0.233828728622809,0.000380925009312615,2.89625454247914e-05,0.00243745021513916,0.0015412560513145,0,0.545354570198926,0,0.298080759202894,0.954418729689323
TCGA-WN-A9G9-01A,0.375351500591537,0.0948042125249314,0.0285406887890972,0.330515738518854,0,0,0,0.0192026222060615,0,0.151585237369519,0,0.238243366096441,0.973117167198654
TCGA-A4-8310-01A,0,0,0.121173058547475,0.162915696151197,0,0,0,0.0373025227241205,0,0.678608722577208,0,0.305113331583278,0.952188381509706
TCGA-2Z-A9JT-01A,0,0.0361572378451269,0.151126958136562,0.278820816894528,0.00457383837993687,6.51639484280293e-05,0.0114939569157833,0.00633323854971307,0.000117082453643026,0.511311706876279,0,0.177188310817157,0.990362939273619
TCGA-5P-A9K2-01A,0,0,0.190347620508438,0.0831405488019872,0,0.147268490450084,0.00519001497551948,0.0225587072241915,0,0.55149461803978,0,0.164504255248273,0.994235315421115
TCGA-4A-A93W-01A,0,0.0154555991720374,0.412784806535013,0.0563634936406941,0.0032920319021544,0,0.00429527839362665,0.00135148537943285,0,0.506457304977042,0,0.22603351888487,0.977019951770337
TCGA-DW-7837-01A,2.67267597608777e-05,0.00897580854511655,0.260019607135624,0.202865299239787,0.00155744220969879,0,0.0125934843328171,0.0117956227102637,0,0.502166009066932,0,0.28091283840236,0.959621533892436
TCGA-A4-A5DU-01A,0,0,0.118613174452209,0.0778760397585768,0,0.00524800478120694,0,0,0,0.798262781008008,0,0.263179975948249,0.967146678222431
TCGA-2Z-A9JI-01A,0.020061456914884,0,0.224554324612457,0.365169064696393,0.0645995206631337,0,0,0.022308913255712,0,0.30330671985742,0,0.288368770876301,0.957475362712048
TCGA-BQ-7050-01A,0,0,0.273902161298317,0.198042695908659,0.000611210623053044,0,0,0.021482360144551,0,0.505961572025419,0,0.0957985050603474,1.01374046989363
TCGA-BQ-5894-01A,0,0.00676669563821476,0.539155064694912,0.0999508311175252,0.00705405997482475,0,0.00569045915436389,0,0,0.341382889420159,0,0.202720365160483,0.98439826014137
TCGA-BQ-5879-01A,0,0,0.401572133967696,0.105553723175002,0.00523788704305477,0,0.0197079390613678,0,0,0.46792831675288,0,0.196313389496813,0.98559110050383
TCGA-AL-3472-01A,0,0.00796642509433438,0.49441674597049,0.0182344339230538,0.000775718741076158,0,0.0129193303593791,0.00795108034973191,0,0.457736265561934,0,0.243420971533664,0.972266817432514
TCGA-MH-A560-01A,0,0,0.244836823240124,0.205326227169437,0,0,0,0.00929026214115279,0,0.540546687449286,0,0.14341099616568,1.00089471488098
TCGA-BQ-5891-01A,0,0,0.257359565095202,0.153625615402804,0,0.018645526058893,0,0.0465700667326253,0,0.523799226710477,0,0.164212602472968,0.99327119637146
TCGA-B9-A5W7-01A,0,0,0.0983396575739257,0.235530436888666,0,0.012125190321211,0.0251356012205005,0.0830951898713171,0,0.54577392412438,0,0.208964451690471,0.980716918400034
TCGA-UZ-A9PR-01A,0,0.0198702879910909,0.206979611363273,0.163275765146747,0,0,0.00491310376868407,0.000898145065682162,0,0.604063086664523,0,0.180559509520145,0.990285148303915
TCGA-B9-A69E-01A,0.0217141028556047,0.0195976727509128,0.180862524100814,0.346361466967345,0.001532652763606,0,0.000630033012591927,0,0,0.429301547549126,0,0.268051919355176,0.96360609582186
TCGA-B3-4104-01A,0,0.00627726713776028,0.209669702271688,0.0263791007396756,0.000578462741428973,0.477609754318345,0,0,0,0.279485712791103,0,0.285859426609971,0.966810312919903
TCGA-SX-A71R-01A,0,0,0.0422767761048043,0.0207074180683923,0,0.0226498504658749,0.0070866151264635,0.0593072853177559,0,0.847972054916709,0,0.182989700990499,0.994663267817569
TCGA-MH-A55Z-01A,0,0,0.0752389455012536,0.169904259599607,0,0.0175150193386649,0.00271025244956138,0,0,0.734631523110913,0,0.372349512658662,0.929475658403914
TCGA-UZ-A9PO-01A,0,0,0.081706456315219,0.504512190012847,0,0,0,0.026843251828472,0,0.386938101843462,0,0.205403296725285,0.986870164661724
TCGA-G7-7501-01A,0,0,0.36653891353006,0.257511626335776,0,0.0136218269004424,0,0.00178973776865461,0,0.360537895465066,0,0.115149833031851,1.00806454123846
TCGA-DW-7836-01A,0,0,0.405515175684674,0.018827078131887,0,0,0.00128545984827647,0.0249224249330491,0,0.549449861402114,0,0.327827429657359,0.94477096764047
TCGA-HE-A5NI-01A,0,0,0.192327154704073,0.202627341048079,0,0.0144201048115831,0.0441305733047722,0.00138937208068413,0,0.545105454050809,0,0.191663069756934,0.987325362837674
TCGA-G7-A8LE-01A,0,0.0153565110339035,0.636735771414314,0.0374712129613257,0,0.0124734597601003,0.00304751035812583,0.00329779754139497,0,0.291617736930836,0,0.289587544195134,0.957588787246462
TCGA-Y8-A895-01A,0,0.0133064605035234,0.150862845425263,0.101056339825777,0,0.088077089135362,0.00570758744748671,0.114021150971301,0,0.526968526691287,0,0.14468486327789,0.996457412520043
TCGA-UZ-A9PQ-01A,0,0,0.328393741097047,0.00161246049418071,0,0,0,0.0194061812671145,0,0.650587617141657,0,0.263522816044584,0.966181102738704
TCGA-BQ-5884-01A,0,0,0.308441952304761,0.56442984382481,0.00240165124142155,0,0,0,0,0.124726552629007,0,0.15861592274816,1.00497085882944
TCGA-BQ-5893-01A,0.0129073628613041,0,0.350804383623949,0.0241473384583624,0.00389145427277199,0.00231982948449402,0.00556379557514206,0.0218329372667214,0,0.578532898457255,0,0.232973727024472,0.974973987268274
TCGA-UZ-A9PV-01A,0,0,0.153991260835197,0,0,0,0,0.0119119569607025,0,0.834096782204101,0,0.282394852061352,0.961191892497373
TCGA-B9-4113-01A,0,0.00579684120328978,0.179724873531023,0.414711768637886,0.00454822529072262,0,0.0229925449405665,0,0,0.372225746396512,0,0.194854544561908,0.987282366073808
TCGA-B3-3926-01A,0,0.0225405651036625,0.310146003440105,0.191293445714151,0.000489281950585039,0,0.00189665841510634,0.0127783919077908,0,0.460855653468599,0,0.203576519405722,0.982125620232758
TCGA-2Z-A9J3-01A,0,0,0.153336312114622,0,0,0.00494016370409516,0,0.0263586499598409,0,0.815364874221441,0,0.331881278721204,0.943214911010013
TCGA-Y8-A8RZ-01A,0,0,0.193706495640034,0.260020001599242,0,0,0,0.037454715553149,0,0.508818787207575,0,0.159841153460397,0.995388093468361
TCGA-AT-A5NU-01A,0.00300772982506245,0,0.423271331668284,0.0150546999575248,0.0152390175176339,0,0.00563862094119642,0.0147710835884449,0,0.523017516501853,0,0.195798044470369,0.986991341331196
TCGA-G7-6792-01A,0,0.0432309333773788,0.292283007368204,0.112172023773306,0.000328315710142256,0,0.00759650405870143,0.035156622415905,0,0.509232593296363,0,0.238203549636655,0.971906080344691
TCGA-5P-A9KC-01A,0,0,0.195409444463118,0.415554672980637,0.000107950113677308,0,0.000377639840479402,0.0230143699471824,0,0.365535922654905,0,0.163383419937424,0.996662730192913
TCGA-Y8-A8S0-01A,0,0.0371149575248766,0.273063835860713,0.136327503845354,0.000298991504075307,0,0.00740492896684395,0.0429661404944943,0,0.502823641803643,0,0.164555757052218,0.992477890653286
TCGA-B1-A655-01A,0,0,0.177828712099064,0.510481393884468,0,0,0,0.0250515912413926,0,0.286638302775076,0,0.142089534090919,1.00700577337427
