Mixture,T cells CD8,T cells CD4,Fibroblast,Macrophage,B cell,Malignant,Mast,Dendritic,Myocyte,Endothelial,P-value,Correlation,RMSE
TCGA-TQ-A7RO-01A,0,0,0.234703327988509,0,0,0,0,0.064454271287135,0,0.700842400724356,0,0.187370227830012,0.990313806810401
TCGA-CS-6670-01A,0,0,0.253647445472704,0.0438051450399892,0,0,0,0.00242297979329634,0,0.70012442969401,0,0.22517659641995,0.97895263260576
TCGA-QH-A6X5-01A,0.00321888468423438,0,0.261848299167814,0.242597070858849,0,0,0,0.000670304826999807,0,0.491665440462103,0,0.199388915533804,0.984191991517584
TCGA-HW-7493-01A,0,0.027179993114541,0.38511216106862,0.316836711374681,0,0,0,0.010921051399447,0,0.259950083042711,0,0.179706360034755,0.989525584323869
TCGA-CS-6667-01A,0,0,0.174055793112755,0.181004007104927,0,0,0,0,0,0.644940199782317,0,0.182544173175261,0.990916020104798
TCGA-DU-6406-01A,0,0.00346777262156532,0.280813408722948,0.0198364130277937,0,0,0,0.0123314591724279,0,0.683550946455265,0,0.329270346508422,0.944151952966713
TCGA-DU-A7TA-01A,0.0150368661182655,0.0285135126677953,0.182312669309237,0.460974400759982,0.000249749436761081,0,0,0.0110945994476406,0,0.301818202260319,0.02,0.119492415912638,1.01104981492496
TCGA-QH-A6X4-01A,0,0,0.184456896437237,0.105919842324444,0,0,0,0.0178521954502883,0,0.691771065788031,0.01,0.131706815154481,1.00730944170815
TCGA-TQ-A7RR-01A,0,0,0.153814914923687,0.451168757066156,0,0,0,0,0,0.395016328010157,0.01,0.150329160855483,1.00290241787099
TCGA-HT-8104-01A,0,0,0.340301916870731,0.0888157712831317,0,0,0,0.0219149356669467,0,0.548967376179191,0,0.261301141337742,0.965854145802902
TCGA-HT-A74K-01A,0,0,0.319604159372643,0.19313660801591,0,0,3.01895170440917e-05,0,0,0.487229043094403,0,0.19844992396913,0.984518104963821
TCGA-DB-A64X-01A,0,0,0.259064701562665,0.0955766084672596,0,0,0,0.04847627654998,0,0.596882413420096,0.01,0.136882132406482,1.00292267565137
TCGA-HT-8107-01A,0,0,0.348484199779325,0.160747275937704,0,0,0,0,0,0.490768524282971,0,0.168469448507834,0.993645039785062
TCGA-FG-A710-01A,0.00161655283045776,0.00551429974334601,0.522160422897503,0.197586643004435,0,0,0,0.000138920902899303,0,0.272983160621359,0,0.19897917510834,0.984983393212632
TCGA-QH-A6CX-01A,0.000135044129543642,0,0.524079881613864,0.19704280859295,0,0,1.16143275551633e-05,0,0,0.278730651336087,0.01,0.162718654447526,0.99617338212251
TCGA-CS-6666-01A,0,0,0.384954168390984,0.0983453074360708,0,0,0,0.0109449587721906,0,0.505755565400754,0,0.231623624561713,0.975030365291421
TCGA-TM-A7CA-01A,0,0,0.229240247404395,0.310859772643554,0,0,0,0,0,0.459899979952051,0.02,0.112342475175913,1.01047347696345
TCGA-HW-7486-01A,0,0,0.171277954733402,0.322798629229795,0,0,0,0,0,0.505923416036803,0,0.236504117341876,0.973732163380266
TCGA-QH-A6X8-01A,0,0,0.187912995661641,0.251836211397261,0,0,0,0,0,0.560250792941098,0,0.188567247953786,0.988216807753734
TCGA-DU-A76K-01A,0,0,0.394698894158666,0.00858312360632678,0,0,0,0.0346095122617978,0,0.562108469973209,0.01,0.14679125472949,1.00249540585995
TCGA-DB-A4XD-01A,0,0,0.25668265510696,0.20968498248279,0,0,0,0.0322945775300677,0,0.501337784880183,0,0.189434282663705,0.986506100779178
TCGA-DH-A669-01A,0,0,0.335544479168846,0.116049081240657,0.00188277544645473,0,0,0.0371893306262943,0,0.509334333517748,0.01,0.159840520353943,0.995464854349382
TCGA-WY-A858-01A,0,0.00189171079377643,0.11132127694013,0.365088656717119,0,0,0,0,0,0.521698355548975,0,0.188736098833741,0.98960811073595
TCGA-DU-7294-01A,0,0,0.367493847887548,0.162921436977241,0,0,0,0,0,0.469584715135211,0,0.215492721928347,0.979553887329442
TCGA-TM-A7C3-01A,0,0.00250658342602421,0.290698882646823,0.0201196629989783,0,0,0,0,0,0.686674870928175,0,0.276693694243136,0.961989377384508
TCGA-WY-A85E-01A,0.00657695603793906,0,0.235993969812364,0.0116314439614158,0,0,0,0.0668028015159789,0,0.678994828672303,0,0.174650286805685,0.993460170916802
TCGA-FG-A6J1-01A,0.0036308753009361,0,0.331722856658733,0.19365064859033,0,0,0,0.00205019923486343,0,0.468945420215137,0.02,0.125373973256879,1.00568695918866
TCGA-QH-A65Z-01A,0.00359105219857207,0,0.297268716345656,0.113080385371896,0,0,0,0.00957030455288518,0,0.576489541530991,0,0.215519822747607,0.979980777595191
TCGA-VM-A8CD-01A,0,0,0.485104852160856,0.105082789232952,0,0,0,0.0444890889873589,0,0.365323269618833,0,0.228304820343499,0.975598536132302
TCGA-HT-8019-01A,0,0,0.34409379577586,0.0616110789573143,0,0,0,0.00559195581806441,0,0.588703169448762,0.01,0.144383331567085,1.00300872762816
TCGA-QH-A6CV-01A,0,0.00862832134528788,0.355022553638678,0.18724976692401,0,0,0,0.0167658349752382,0,0.432333523116785,0,0.234603142342019,0.973295520831899
