,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-BQ-7044-01A,0.001,0.000,0.002,0.000,0.000,0.000,0.000,0.011,0.000,0.001,0.088,0.002,0.000,0.000,0.000,0.895,0.895
TCGA-SX-A7SR-01A,0.000,0.000,0.001,0.000,0.007,0.000,0.010,0.010,0.000,0.017,0.151,0.012,0.000,0.000,0.000,0.791,0.791
TCGA-MH-A854-01A,0.000,0.000,0.003,0.003,0.000,0.000,0.000,0.030,0.000,0.014,0.058,0.005,0.001,0.000,0.000,0.885,0.885
TCGA-B3-8121-01A,0.014,0.000,0.018,0.001,0.020,0.000,0.018,0.072,0.065,0.001,0.281,0.009,0.008,0.000,0.000,0.492,0.492
TCGA-2Z-A9JJ-01A,0.000,0.000,0.014,0.001,0.000,0.000,0.000,0.021,0.081,0.001,0.094,0.006,0.000,0.000,0.000,0.782,0.782
TCGA-B1-7332-01A,0.000,0.000,0.001,0.000,0.004,0.000,0.000,0.051,0.000,0.002,0.155,0.004,0.000,0.000,0.000,0.782,0.782
TCGA-WN-A9G9-01A,0.001,0.000,0.011,0.101,0.140,0.000,0.029,0.018,0.001,0.010,0.418,0.002,0.000,0.000,0.000,0.269,0.269
TCGA-A4-8310-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.005,0.001,0.000,0.135,0.001,0.000,0.000,0.000,0.855,0.855
TCGA-2Z-A9JT-01A,0.000,0.000,0.000,0.000,0.011,0.001,0.000,0.012,0.000,0.008,0.210,0.003,0.000,0.000,0.000,0.754,0.754
TCGA-5P-A9K2-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.086,0.004,0.000,0.000,0.000,0.908,0.908
TCGA-4A-A93W-01A,0.000,0.000,0.002,0.001,0.000,0.000,0.010,0.027,0.005,0.004,0.068,0.004,0.000,0.000,0.000,0.878,0.878
