,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-38-4628-01A,0.001,0.000,0.011,0.000,0.000,0.000,0.010,0.017,0.083,0.012,0.168,0.008,0.000,0.000,0.000,0.690,0.690
TCGA-50-6595-01A,0.004,0.004,0.017,0.018,0.001,0.001,0.009,0.107,0.204,0.030,0.073,0.002,0.000,0.000,0.000,0.529,0.529
TCGA-55-7903-01A,0.005,0.000,0.005,0.033,0.001,0.000,0.029,0.033,0.013,0.006,0.065,0.005,0.000,0.006,0.000,0.799,0.799
TCGA-50-5051-01A,0.019,0.005,0.005,0.005,0.000,0.000,0.029,0.039,0.043,0.036,0.017,0.001,0.000,0.001,0.000,0.798,0.798
TCGA-86-6851-01A,0.090,0.022,0.037,0.054,0.032,0.001,0.038,0.037,0.065,0.007,0.152,0.004,0.002,0.012,0.000,0.448,0.448
TCGA-75-6205-01A,0.010,0.013,0.029,0.007,0.032,0.001,0.092,0.087,0.117,0.018,0.207,0.007,0.000,0.005,0.000,0.372,0.372
TCGA-55-8091-01A,0.019,0.000,0.017,0.009,0.004,0.000,0.044,0.053,0.187,0.011,0.147,0.007,0.001,0.024,0.000,0.477,0.477
TCGA-44-4112-01A,0.024,0.000,0.008,0.008,0.002,0.000,0.020,0.051,0.105,0.017,0.093,0.006,0.000,0.003,0.000,0.663,0.663
TCGA-44-3917-01A,0.039,0.011,0.010,0.027,0.008,0.000,0.005,0.025,0.081,0.013,0.094,0.001,0.000,0.002,0.000,0.686,0.686
TCGA-49-4505-01A,0.024,0.000,0.020,0.007,0.012,0.000,0.070,0.061,0.069,0.020,0.124,0.012,0.001,0.001,0.000,0.578,0.578
TCGA-62-8397-01A,0.018,0.001,0.005,0.000,0.002,0.001,0.086,0.034,0.046,0.003,0.097,0.006,0.000,0.000,0.000,0.700,0.700
TCGA-50-5942-01A,0.030,0.009,0.011,0.001,0.008,0.009,0.042,0.060,0.118,0.024,0.039,0.016,0.000,0.002,0.000,0.630,0.630
TCGA-55-8206-01A,0.017,0.006,0.027,0.000,0.004,0.008,0.117,0.064,0.072,0.020,0.131,0.019,0.000,0.016,0.031,0.467,0.467
TCGA-55-8094-01A,0.014,0.000,0.005,0.000,0.003,0.000,0.002,0.027,0.007,0.018,0.011,0.000,0.000,0.000,0.000,0.913,0.913
TCGA-05-4382-01A,0.045,0.001,0.026,0.000,0.011,0.000,0.000,0.044,0.158,0.017,0.238,0.005,0.000,0.004,0.000,0.450,0.450
TCGA-05-5423-01A,0.008,0.004,0.017,0.000,0.008,0.000,0.055,0.035,0.040,0.012,0.193,0.009,0.002,0.000,0.001,0.615,0.615
TCGA-49-AAR4-01A,0.052,0.001,0.025,0.018,0.083,0.000,0.029,0.031,0.074,0.014,0.096,0.005,0.001,0.003,0.000,0.567,0.567
TCGA-97-A4M3-01A,0.009,0.000,0.005,0.003,0.003,0.000,0.016,0.081,0.073,0.062,0.039,0.002,0.000,0.008,0.000,0.699,0.699
TCGA-05-4397-01A,0.012,0.001,0.023,0.012,0.001,0.000,0.000,0.046,0.014,0.022,0.151,0.003,0.000,0.014,0.000,0.698,0.698
TCGA-55-6984-01A,0.011,0.012,0.011,0.000,0.000,0.001,0.011,0.041,0.029,0.011,0.029,0.004,0.000,0.003,0.001,0.837,0.837
TCGA-05-4427-01A,0.008,0.002,0.015,0.017,0.005,0.000,0.037,0.073,0.050,0.009,0.115,0.003,0.000,0.004,0.000,0.661,0.661
TCGA-86-8281-01A,0.033,0.002,0.007,0.000,0.006,0.000,0.011,0.055,0.046,0.031,0.046,0.007,0.000,0.011,0.000,0.742,0.742
TCGA-44-A4SU-01A,0.049,0.024,0.026,0.000,0.015,0.001,0.035,0.023,0.092,0.018,0.046,0.008,0.001,0.008,0.000,0.655,0.655
TCGA-75-5147-01A,0.043,0.009,0.031,0.001,0.011,0.001,0.022,0.028,0.070,0.015,0.108,0.005,0.000,0.009,0.000,0.647,0.647
TCGA-97-7546-01A,0.017,0.026,0.024,0.001,0.016,0.014,0.050,0.107,0.138,0.018,0.075,0.016,0.001,0.005,0.000,0.493,0.493
TCGA-86-8585-01A,0.022,0.019,0.013,0.014,0.022,0.000,0.030,0.021,0.062,0.003,0.148,0.002,0.000,0.009,0.001,0.634,0.634
TCGA-55-8301-01A,0.078,0.028,0.028,0.029,0.028,0.000,0.034,0.040,0.078,0.020,0.145,0.001,0.002,0.004,0.000,0.484,0.484
TCGA-86-6562-01A,0.010,0.001,0.017,0.000,0.002,0.001,0.009,0.065,0.144,0.020,0.129,0.010,0.000,0.009,0.000,0.584,0.584
TCGA-J2-A4AD-01A,0.011,0.000,0.003,0.003,0.002,0.001,0.009,0.033,0.109,0.024,0.046,0.004,0.000,0.010,0.000,0.745,0.745
TCGA-50-5946-01A,0.010,0.000,0.000,0.011,0.003,0.000,0.002,0.040,0.021,0.022,0.026,0.004,0.000,0.000,0.000,0.859,0.859
TCGA-55-8510-01A,0.019,0.002,0.023,0.012,0.018,0.000,0.044,0.054,0.123,0.015,0.206,0.007,0.001,0.011,0.001,0.465,0.465
TCGA-99-8033-01A,0.004,0.001,0.007,0.048,0.000,0.000,0.011,0.036,0.049,0.006,0.061,0.000,0.000,0.018,0.001,0.758,0.758
TCGA-69-7978-01A,0.033,0.013,0.030,0.022,0.034,0.001,0.043,0.067,0.104,0.017,0.208,0.007,0.000,0.017,0.000,0.404,0.404
TCGA-86-8054-01A,0.006,0.000,0.004,0.000,0.006,0.000,0.008,0.041,0.051,0.000,0.018,0.004,0.000,0.001,0.000,0.858,0.858
TCGA-44-7660-01A,0.006,0.008,0.016,0.000,0.010,0.000,0.016,0.006,0.069,0.003,0.091,0.000,0.000,0.014,0.000,0.760,0.760
TCGA-78-8662-01A,0.010,0.000,0.000,0.006,0.002,0.000,0.006,0.017,0.031,0.001,0.053,0.001,0.000,0.000,0.000,0.871,0.871
TCGA-75-7027-01A,0.013,0.001,0.013,0.001,0.006,0.000,0.004,0.044,0.177,0.001,0.048,0.004,0.000,0.003,0.000,0.686,0.686
TCGA-97-A4M6-01A,0.007,0.021,0.053,0.000,0.020,0.001,0.079,0.056,0.117,0.017,0.128,0.007,0.002,0.022,0.001,0.469,0.469
TCGA-MP-A4SV-01A,0.029,0.012,0.020,0.035,0.016,0.001,0.029,0.045,0.055,0.017,0.082,0.004,0.001,0.008,0.000,0.645,0.645
TCGA-38-4627-01A,0.011,0.001,0.022,0.000,0.006,0.000,0.015,0.085,0.412,0.031,0.149,0.007,0.000,0.008,0.001,0.253,0.253
TCGA-93-A4JO-01A,0.030,0.023,0.026,0.013,0.027,0.001,0.058,0.073,0.075,0.018,0.122,0.006,0.000,0.001,0.001,0.526,0.526
