,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-94-7943-01A,0.008,0.000,0.015,0.001,0.012,0.000,0.008,0.011,0.044,0.013,0.071,0.001,0.000,0.002,0.000,0.813,0.813
TCGA-68-8251-01A,0.009,0.009,0.027,0.017,0.010,0.000,0.015,0.029,0.160,0.019,0.059,0.001,0.001,0.001,0.000,0.643,0.643
TCGA-33-A5GW-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.023,0.002,0.011,0.015,0.000,0.001,0.005,0.000,0.937,0.937
TCGA-85-8070-01A,0.018,0.000,0.000,0.001,0.000,0.000,0.003,0.011,0.007,0.009,0.012,0.000,0.000,0.003,0.000,0.936,0.936
TCGA-85-8479-01A,0.000,0.000,0.000,0.000,0.008,0.000,0.008,0.037,0.002,0.020,0.002,0.000,0.000,0.007,0.000,0.916,0.916
TCGA-22-5482-01A,0.008,0.000,0.002,0.003,0.000,0.000,0.006,0.026,0.084,0.005,0.033,0.000,0.002,0.004,0.000,0.826,0.826
TCGA-21-1077-01A,0.041,0.001,0.010,0.001,0.003,0.000,0.015,0.024,0.093,0.018,0.057,0.000,0.000,0.003,0.001,0.734,0.734
TCGA-43-6773-01A,0.082,0.021,0.015,0.009,0.016,0.000,0.002,0.080,0.189,0.029,0.119,0.001,0.001,0.005,0.002,0.429,0.429
TCGA-34-8455-01A,0.018,0.000,0.011,0.002,0.008,0.000,0.000,0.070,0.130,0.029,0.028,0.001,0.000,0.004,0.000,0.698,0.698
TCGA-85-7950-01A,0.001,0.009,0.056,0.013,0.023,0.000,0.016,0.046,0.212,0.015,0.056,0.000,0.002,0.005,0.001,0.547,0.547
TCGA-60-2715-01A,0.016,0.001,0.027,0.007,0.012,0.000,0.050,0.114,0.205,0.038,0.140,0.004,0.003,0.011,0.004,0.366,0.366
TCGA-85-A5B5-01A,0.004,0.001,0.001,0.001,0.001,0.000,0.015,0.010,0.092,0.002,0.041,0.000,0.000,0.002,0.000,0.828,0.828
TCGA-33-4583-01A,0.003,0.002,0.000,0.024,0.000,0.000,0.000,0.005,0.004,0.004,0.028,0.000,0.000,0.005,0.001,0.924,0.924
TCGA-60-2725-01A,0.018,0.004,0.022,0.006,0.017,0.000,0.026,0.057,0.126,0.024,0.136,0.003,0.003,0.020,0.007,0.530,0.530
TCGA-85-8072-01A,0.016,0.003,0.008,0.012,0.012,0.000,0.014,0.031,0.046,0.015,0.094,0.000,0.002,0.004,0.000,0.743,0.743
TCGA-22-4601-01A,0.013,0.000,0.011,0.001,0.014,0.000,0.010,0.037,0.018,0.015,0.052,0.001,0.000,0.003,0.000,0.826,0.826
TCGA-66-2781-01A,0.052,0.000,0.005,0.000,0.007,0.000,0.004,0.019,0.116,0.014,0.029,0.001,0.000,0.015,0.000,0.739,0.739
TCGA-22-0940-01A,0.017,0.001,0.018,0.030,0.005,0.000,0.030,0.037,0.096,0.010,0.089,0.002,0.006,0.005,0.001,0.654,0.654
TCGA-43-6143-01A,0.013,0.000,0.011,0.011,0.007,0.000,0.003,0.029,0.072,0.023,0.035,0.000,0.003,0.004,0.000,0.790,0.790
TCGA-39-5021-01A,0.046,0.001,0.019,0.003,0.020,0.000,0.015,0.024,0.094,0.014,0.087,0.000,0.000,0.004,0.000,0.673,0.673
TCGA-22-1012-01A,0.011,0.002,0.008,0.002,0.017,0.000,0.013,0.019,0.059,0.016,0.039,0.000,0.002,0.004,0.015,0.793,0.793
TCGA-33-AASL-01A,0.008,0.000,0.004,0.012,0.000,0.000,0.002,0.008,0.001,0.002,0.025,0.000,0.000,0.009,0.003,0.925,0.925
TCGA-33-4533-01A,0.006,0.000,0.012,0.000,0.014,0.000,0.017,0.046,0.212,0.021,0.014,0.001,0.000,0.000,0.001,0.654,0.654
TCGA-43-6647-01A,0.030,0.000,0.026,0.000,0.009,0.000,0.018,0.045,0.430,0.020,0.077,0.001,0.000,0.007,0.001,0.335,0.335
TCGA-77-6845-01A,0.001,0.000,0.000,0.000,0.005,0.000,0.000,0.023,0.022,0.006,0.033,0.000,0.000,0.002,0.000,0.908,0.908
TCGA-56-8504-01A,0.007,0.000,0.013,0.021,0.004,0.000,0.002,0.027,0.066,0.008,0.067,0.000,0.000,0.007,0.000,0.778,0.778
TCGA-56-8629-01A,0.007,0.000,0.004,0.008,0.000,0.000,0.001,0.021,0.085,0.007,0.062,0.000,0.002,0.005,0.000,0.798,0.798
TCGA-63-A5MY-01A,0.009,0.000,0.000,0.000,0.004,0.000,0.000,0.009,0.013,0.006,0.001,0.000,0.000,0.024,0.000,0.932,0.932
TCGA-37-4130-01A,0.069,0.000,0.027,0.048,0.030,0.000,0.028,0.013,0.048,0.017,0.124,0.000,0.001,0.000,0.004,0.589,0.589
TCGA-22-1002-01A,0.022,0.008,0.013,0.003,0.014,0.000,0.016,0.127,0.182,0.034,0.031,0.001,0.005,0.013,0.002,0.528,0.528
TCGA-18-3410-01A,0.027,0.017,0.046,0.014,0.035,0.000,0.032,0.019,0.047,0.017,0.084,0.000,0.000,0.003,0.001,0.657,0.657
TCGA-39-5011-01A,0.003,0.001,0.024,0.040,0.002,0.000,0.001,0.019,0.040,0.008,0.195,0.000,0.001,0.005,0.001,0.662,0.662
TCGA-56-7580-01A,0.053,0.001,0.007,0.002,0.001,0.000,0.001,0.025,0.102,0.002,0.012,0.000,0.000,0.002,0.000,0.792,0.792
TCGA-98-8023-01A,0.043,0.002,0.027,0.019,0.010,0.000,0.020,0.045,0.160,0.012,0.103,0.001,0.001,0.003,0.000,0.554,0.554
TCGA-33-4586-01A,0.008,0.000,0.000,0.000,0.005,0.000,0.001,0.017,0.059,0.008,0.050,0.000,0.001,0.005,0.000,0.846,0.846
TCGA-58-8388-01A,0.009,0.001,0.023,0.016,0.019,0.000,0.026,0.057,0.183,0.037,0.087,0.002,0.001,0.007,0.001,0.533,0.533
TCGA-77-A5G3-01A,0.004,0.000,0.006,0.010,0.017,0.000,0.006,0.015,0.067,0.000,0.037,0.000,0.001,0.003,0.000,0.834,0.834
TCGA-85-8071-01A,0.008,0.000,0.005,0.027,0.001,0.000,0.008,0.015,0.054,0.011,0.005,0.001,0.009,0.006,0.000,0.852,0.852
TCGA-33-A4WN-01A,0.025,0.007,0.009,0.000,0.005,0.000,0.013,0.009,0.041,0.009,0.027,0.000,0.000,0.006,0.000,0.849,0.849
TCGA-77-7141-01A,0.007,0.002,0.008,0.003,0.009,0.000,0.001,0.042,0.019,0.019,0.049,0.002,0.000,0.002,0.000,0.838,0.838
TCGA-60-2716-01A,0.000,0.000,0.003,0.001,0.003,0.000,0.006,0.020,0.009,0.005,0.004,0.000,0.000,0.005,0.000,0.945,0.945
TCGA-85-7844-01A,0.023,0.000,0.009,0.013,0.005,0.000,0.016,0.058,0.153,0.024,0.064,0.004,0.003,0.005,0.000,0.623,0.623
TCGA-98-A53H-01A,0.019,0.032,0.027,0.009,0.014,0.000,0.050,0.126,0.214,0.050,0.059,0.004,0.007,0.008,0.006,0.375,0.375
