"","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Fibroblasts","cellFractions.Monocytes","cellFractions.NK","cellFractions.otherCells"
"TCGA.A6.5665.01B",0.0501600984636508,3.51005416061657e-08,1.25805320250083e-08,0.133014884286203,0.0195539096115572,0.00470849394022999,0.792562566017285
"TCGA.G4.6315.01A",1.10470637929502e-08,0.00382496724318605,0.0144319919013095,0.0436649649745752,0.0185437072022187,0.00174750209826643,0.91778685553338
"TCGA.F4.6459.01A",0.100542490085013,1.12290937930376e-06,9.37385552282271e-07,0.537840766412839,0.0499445630663441,0.0142786243106517,0.29739149583022
"TCGA.D5.6926.01A",0.0548665010014476,0.000608805938120152,2.89518378045478e-08,0.808389575339616,0.0383125139307385,0.000651811664204737,0.0971707631740355
"TCGA.CK.6747.01A",0.02350527662215,0.0029221268856436,0.00116961205399443,0.1690089721132,0.0253599388793253,0.00364411212636638,0.77438996131932
"TCGA.DM.A1D8.01A",1.21512901995333e-08,0.00361110995244123,0.0022940683897738,0.0800758797146125,0.0114743582187544,0.0028566300696761,0.899687941503452
"TCGA.AA.3858.01A",0.00999252797555152,0.00263139046043759,4.53298713893929e-08,0.213792819640116,0.0312078257359738,0.00582580859924705,0.736549582258803
"TCGA.AA.3522.01A",2.75105718472908e-06,0.00823542585262629,0.00660212035220868,0.129100116271808,0.0385283044189577,0.000860081073638805,0.816671200973576
"TCGA.G4.6314.01A",0.18165499509227,8.86289754343793e-09,5.0349553591485e-07,0.748676760421422,0.000769997643321952,0.0095865888201301,0.0593111456644226
"TCGA.AA.3544.01A",3.73078682596356e-08,0.0100318627908956,3.32030617616245e-06,0.138742386110627,0.113911881918057,0.0255668169335766,0.711743694632799
"TCGA.NH.A6GA.01A",0.010698489880965,0.00493218164966775,0.0208859647856236,0.184088637989505,0.0172526394840006,0.00422081354603796,0.7579212726642
"TCGA.D5.6537.01A",4.93088782907039e-09,0.00646091317850513,0.00803575172794468,0.136768232975047,0.0391561418372727,1.8466701522778e-07,0.809578770683328
"TCGA.AZ.4684.01A",0.016160659369244,0.00619914781888271,0.0196056650898939,0.300962330423656,0.0318993584005015,4.14866048471065e-07,0.625172424031774
"TCGA.G4.6302.01A",0.00438334879594121,1.27679024334926e-07,3.16609092838484e-07,0.962546910113685,0.0142121765883611,0.0188571056004196,1.46134762468857e-08
"TCGA.AA.3862.01A",1.52630145961861e-08,0.00980781090506583,0.00258193513278138,0.120315462132472,0.0311565259099871,0.00473238113227472,0.831405869524404
"TCGA.A6.2685.01A",0.104444635693042,4.55791437253693e-06,3.03211600444089e-08,0.745401002016864,0.0792205742959214,0.014909288727998,0.0560199110306423
"TCGA.AA.3712.01A",4.27317031656996e-08,0.00441994979785923,1.01291868668087e-07,0.361724957392278,0.0494367824696589,6.77630006146621e-06,0.584411390016571
"TCGA.AA.3562.01A",0.00853818565840581,0.00174313998717899,0.00664186392015648,0.239138750775965,0.027473089188865,0.00144021129010708,0.715024759179321
"TCGA.AA.3846.01A",5.24743004175791e-08,0.00496492505485077,0.010428528586371,0.157736531380311,0.0346139142328873,0.00012527263849485,0.792130775632785
"TCGA.A6.A565.01A",0.181027611167715,4.05371166444667e-05,1.44414600718685e-08,0.224089086882553,0.0331371953791953,4.46362867394176e-08,0.561705510376145
"TCGA.AU.3779.01A",0.0320887084071383,0.00220201418354765,3.37774933598522e-08,0.304339736725543,0.0505904951367293,7.57294408838592e-08,0.610778936040108
"TCGA.A6.2684.01A",0.0763160779255052,0.00482723009101687,9.23283609673766e-09,0.433528779083067,0.0871270985949131,0.00797510843661846,0.390225696636044
"TCGA.AA.3561.01A",3.08361900657688e-08,0.00327205672509835,4.7526555582782e-09,0.132083571566665,0.03838009076492,5.15902597306173e-06,0.826259086328498
"TCGA.CM.5341.01A",7.67046997252595e-08,1.30465311364985e-05,2.52017276915584e-07,0.943179569699711,0.0333527988566242,8.06607449230117e-07,0.0234534495831028
"TCGA.A6.2683.01A",4.36894563898283e-07,0.00313398656701969,9.91435973514662e-07,0.0288523857545446,0.0186502872720937,2.94914022465368e-06,0.94935896293558
"TCGA.AA.A004.01A",0.00557354432808902,0.010163444784496,0.0163274142989468,0.0478683421040368,0.0403797156406886,0.0132508657012032,0.866436673142539
"TCGA.AA.3529.01A",1.91694977121828e-08,0.00438169768040862,0.0116698006211745,0.114069583566341,0.0258284646258822,0.000105346111364702,0.843945088225332
"TCGA.AA.3861.01A",0.00569407919040328,0.00535089389653589,0.00820395665452257,0.02124004609453,0.0361534409009094,0.0135766172993814,0.909780965963717
"TCGA.AA.3844.01A",0.0164531450461912,0.00357227792557451,0.00598303221686503,0.105412138124169,0.0256724478488317,0.00118187490460991,0.841725083933758
"TCGA.AA.3952.01A",7.74624829418278e-09,0.00167629318041266,8.26111018446166e-09,0.243154508752055,0.0235763632959669,0.000126028305349464,0.731466790458857
"TCGA.D5.5537.01A",0.0117176511682953,0.00215663299562186,0.00608273109233816,0.299050810486976,0.0237889749550316,2.08243392455694e-07,0.657202991058345
"TCGA.AA.3837.01A",0.00946214055111558,0.00443359622851802,0.000389576621038214,0.23147136702818,0.0268696704434391,0.00167096048414188,0.725702688643568
"TCGA.AA.3511.01A",0.00397116147336298,0.00363157674258962,1.65928872314794e-08,0.320071581711049,0.0296398107311094,1.54977876556494e-07,0.642685697771125
"TCGA.D5.6922.01A",0.07541966661867,1.56959690107371e-08,0.0185530029084423,0.481273916633411,0.0177444493020364,0.0110428954439517,0.395966053397519
"TCGA.AA.3556.01A",0.00314566942051688,0.00331681284613804,2.36383011290892e-08,0.158992792576336,0.0264411470083004,0.00249846181134001,0.805605092699067
"TCGA.CM.6674.01A",8.78614830627851e-09,0.0071567113354406,0.027021630799603,0.305607772531,0.0407291823485789,0.00835029235617825,0.611134401843051
"TCGA.AA.3939.01A",4.65330608066875e-06,0.00475060251883986,1.24002507270309e-07,0.243181970880906,0.0324661172876484,0.00186164880553204,0.717734883198486
"TCGA.AA.A00K.01A",0.0217032209371767,0.00202089254632616,0.00263524329678572,0.126736612521829,0.0310048126632795,0.00662709349816304,0.80927212453644
"TCGA.DM.A28A.01A",5.16307707537196e-08,0.00209616679684995,0.00271256670710889,0.295080142028837,0.0136775752346385,6.50845725692834e-07,0.686432846756069
"TCGA.CK.5914.01A",1.5022466933425e-08,0.00717538189878838,0.0150308715133717,0.245180889132226,0.0182301421694388,0.00245397369821272,0.711928726565496
"TCGA.G4.6320.01A",0.000470285394718166,0.00248889309827076,0.00274466340054162,0.0622639050900521,0.0158060720568387,0.0042392761322008,0.911986904827378
"TCGA.A6.A5ZU.01A",0.00385940866165675,0.00503346053871343,1.13172595354497e-07,0.300410744317247,0.0343021079922072,0.00255453987335233,0.653839625444228
"TCGA.AA.3495.01A",0.0271382565834307,0.00517529860348918,0.0139786059488731,0.121712610587505,0.023179750067306,0.0008601182317698,0.807955359977626
"TCGA.QL.A97D.01A",0.0229576213959226,0.00676902577348028,0.00190205488874731,0.0463891073810424,0.0221788224541924,0.00783062376652805,0.891972744340087
"TCGA.CM.5868.01A",0.0194031286090329,0.000468393034399269,0.00775265756304394,0.339160960566537,0.0117892211996317,1.99990977309101e-07,0.621425439036378
"TCGA.AA.3534.01A",7.70980839145194e-08,0.00675375803167341,0.00632503541917883,0.213119510411641,0.0532196985642824,7.07073898690369e-08,0.72058184976775
"TCGA.AA.3693.01A",4.46148414689462e-08,0.0050077532779956,8.14817228025328e-10,0.178120855152957,0.0548327744220419,0.000108573896444903,0.761929997820902
"TCGA.AA.A02J.01A",3.66029443453621e-09,0.00134259829671532,0.0105570694012702,0.0417008776613611,0.0126472957856608,0.00054270166438893,0.933209453530309
"TCGA.D5.5541.01A",0.000715851107470612,0.00951501182393966,0.0147628245476103,0.334067825476661,0.0526289086339461,0.000674925479445181,0.587634652930927
"TCGA.AA.3860.01A",0.0282503863750641,0.00352657999592349,0.00267687394265565,0.332089158769294,0.0302254775033638,0.00378462890795842,0.59944689450574
"TCGA.A6.5657.01A",0.141431557181377,6.24034834816266e-08,0.00722828565671097,0.559163587744502,3.52213998464631e-08,0.00709164831342151,0.285084823479105
"TCGA.AA.3812.01A",0.0335111512673468,0.00702134142410886,5.07550720727926e-08,0.27593919337238,0.0657587836685679,0.000805297340735819,0.616964182171789
"TCGA.DM.A1D4.01A",0.00013733429505035,0.00309899474974685,0.00367768203595136,0.02887965387321,0.0145791140004236,0.00318125193516322,0.946445969110455
"TCGA.AA.3854.01A",1.32181513431187e-09,0.00273049410765394,9.96213793205192e-09,0.0749936880350883,0.0396502114759015,0.000981550845637209,0.881644044251766
"TCGA.CK.4950.01A",0.023347481011496,0.00621266121343985,0.00829663060032368,0.155207284212054,0.0311264023221129,0.00968355652856435,0.766125984112009
"TCGA.D5.6541.01A",0.0513141685971863,0.00497351253607532,1.07676391320864e-07,0.587875439215423,0.0335972014077,0.000136808692386916,0.322102761874837
"TCGA.QG.A5YV.01A",0.00590567807879489,0.00421006905168892,0.00541791014444153,0.10051938905985,0.0242328783430012,0.00171132312232056,0.858002752199903
"TCGA.AD.6901.01A",0.0327010987596593,0.00410257948901419,5.01925174601397e-07,0.607179309890118,0.0425604326560873,0.00999532084378233,0.303460756436164
"TCGA.AA.3526.01A",4.13856881661511e-08,0.0107031688669926,0.00860923469202237,0.313242150875992,0.0440152690752708,0.000754509841398483,0.622675625262636
"TCGA.DM.A1HA.01A",8.58038583132389e-11,0.00400978943584238,4.62544298569601e-08,0.027257035442896,0.0276903257127566,0.00584109496891577,0.935201708099355
"TCGA.AA.A02W.01A",0.0113428390368727,0.0042777391114501,0.0099402833470149,0.117442854112027,0.0112475192642311,0.00067207937556735,0.845076685752837
"TCGA.AA.A00F.01A",0.0130030938471418,0.00128420375180531,0.00292361749402556,0.161740442348642,0.0124893881525874,1.98987849724823e-05,0.808539355620825
"TCGA.AA.A02Y.01A",8.31901209796342e-10,0.00583670513697823,0.00177590826517039,0.0113222490533861,0.0188732887261573,0.00871652514259463,0.953475322843812
"TCGA.A6.6780.01B",0.0237082904679833,0.00375530822865684,4.72731891420354e-09,0.13940034006071,0.034456914691669,0.000721903209688812,0.797957238613973
"TCGA.AA.3525.01A",8.87228714931919e-09,0.00480764967907542,0.0102503242933241,0.101119939475792,0.0528437271683175,0.00934242052508194,0.821635929986122
"TCGA.A6.6650.01A.1",0.0280517867273893,9.64129110209432e-08,0.0071048959272429,0.0999334704903971,0.0113648317457985,4.31735012011353e-08,0.85354487552276
"TCGA.CM.4752.01A",0.0247918403831019,0.00419717567266215,1.9320754368082e-06,0.23680076522242,0.0341171446408835,0.00142974390006157,0.698661398105434
"TCGA.A6.3809.01A",2.02986273464113e-07,0.0101151891344959,0.00368116948228632,0.212777576782791,0.107135064181809,0.0165572149748136,0.649733582457531
"TCGA.CM.6680.01A",0.0391461903523355,0.00134459394465638,1.06399996376137e-07,0.323835159908849,0.0458549106168555,0.0065955486769741,0.583223490100333
"TCGA.AD.A5EK.01A",4.35095978445508e-07,0.00391711411328046,0.00293570371855372,0.151111787377019,0.028368269869418,1.64564732815138e-07,0.813666525261017
"TCGA.A6.2682.01A",0.0371255519291021,0.000584909030321437,4.83678963935021e-08,0.383582504727111,0.0402233817204474,0.00147303628579324,0.537010567939329
"TCGA.CM.6164.01A",0.00363118129896701,0.00873828798558353,0.00696366020686967,0.216070947220146,0.0422861682576251,0.0123445667671035,0.709965188263705
"TCGA.DM.A28H.01A",5.6008921415302e-09,0.00210728212225072,0.0238932761942745,0.0592201813826333,0.00880167639231097,6.71936972338932e-05,0.905910384610405
"TCGA.D5.6898.01A",0.048393040808859,4.88398215409612e-07,0.0314705956447672,0.31445318230988,0.0387189278140046,0.00794572490340129,0.559018040120873
