"","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Fibroblasts","cellFractions.Monocytes","cellFractions.NK","cellFractions.otherCells"
"TCGA.BQ.7044.01A",3.50088270004884e-09,0.00316286030378577,5.35092046774782e-09,0.0265617501988379,0.03717554712423,0.00139705722186973,0.931702776299474
"TCGA.SX.A7SR.01A",2.81630172403853e-08,0.00471737995403225,1.04780853315182e-09,0.024418951988145,0.065219901077762,0.00339465604469195,0.902249081724543
"TCGA.MH.A854.01A",7.02793942329686e-08,0.00513040841049348,4.08581997050235e-08,0.0735953463584613,0.0405482210421135,0.00272276644913302,0.878003146602205
"TCGA.B3.8121.01A",1.55074345956194e-07,0.0181381331260752,2.50404358161534e-08,0.132738462566936,0.299574621457943,0.0368502331847814,0.512698369549483
"TCGA.2Z.A9JJ.01A",1.94849172510273e-08,0.00287740998498598,7.55577862118773e-07,0.249393394698444,0.150764909819293,8.10778246031719e-08,0.596963429356673
"TCGA.B1.7332.01A",1.91480747590327e-08,0.00286426137335141,2.44767137618697e-08,0.0604228103080229,0.0702351774015698,2.80773580500762e-06,0.866474899556462
"TCGA.WN.A9G9.01A",9.79169538506999e-07,0.310865626660465,7.41645404543278e-07,2.07540506150338e-08,0.152642093481972,0.536490469317611,6.8970958042317e-08
"TCGA.A4.8310.01A",5.63914489624603e-09,2.7244912398761e-06,3.00132068444901e-08,0.0974306030209001,0.114452483666289,1.20565918110313e-07,0.788114032603301
"TCGA.2Z.A9JT.01A",2.14465222897385e-05,0.00492628606654659,1.27101328171415e-09,1.06301135735237e-07,0.0687257133709893,0.0101024623981432,0.916223984069882
"TCGA.5P.A9K2.01A",2.72115769240495e-09,0.000383206649056069,2.31855131995109e-08,0.0105180546326277,0.0151219953582739,0.000853121667992922,0.973123595785379
"TCGA.4A.A93W.01A",2.45211335309547e-08,0.00388149551296858,1.42853826398534e-08,0.0915680378900974,0.0492452896523088,0.000767315408558551,0.85453782272955
"TCGA.DW.7837.01A",0.00246207957249724,0.0107855859621326,2.30650742524245e-09,0.0459043645569931,0.0584702076158639,0.00290776512775293,0.879469994858253
"TCGA.A4.A5DU.01A",5.21526196936227e-09,0.00250865164675008,9.10592505436095e-09,0.0273666574725252,0.0416805343158254,0.00156026727867206,0.92688387496504
"TCGA.2Z.A9JI.01A",4.85377737144206e-07,0.00789513456023722,5.16306552785837e-08,2.33944449435462e-05,0.0900316759891507,0.0295316734627992,0.872517584534477
"TCGA.BQ.7050.01A",2.27703608506292e-08,0.00409708290685431,2.7034934857674e-08,0.0919763009896634,0.0762831299855939,3.44814591461209e-07,0.827643091498001
"TCGA.BQ.5894.01A",0.0423209798555633,0.014217569702076,4.29716169391283e-08,0.217695779299895,0.108452960392536,0.0596949605674597,0.557617707210854
"TCGA.BQ.5879.01A",2.19919004695695e-08,0.00850380148523325,2.32325391018171e-08,0.228255168017449,0.11944307326507,2.29017638149577e-07,0.643797682990169
"TCGA.AL.3472.01A",6.82744502227978e-08,0.0025766389926853,8.15603651603115e-10,0.0771555776304131,0.0238255167431683,0.00383088919760765,0.892611308346072
"TCGA.MH.A560.01A",3.37230299090204e-09,0.00112221287348116,1.28766071718335e-09,0.0254288731143319,0.0351025718564634,2.72339744708495e-07,0.938346065156015
"TCGA.BQ.5891.01A",1.96394924941601e-08,0.00370665647506708,4.53813194791403e-09,0.0956082598329262,0.0857106481012108,0.000142295711954491,0.814832115701217
"TCGA.B9.A5W7.01A",2.583843848388e-08,0.00506087287563971,6.4329411987242e-09,0.03071080743139,0.0718320440973738,0.000762493518338451,0.891633749805878
"TCGA.UZ.A9PR.01A",1.51842655782178e-08,2.95316978889481e-06,4.63634059399448e-09,0.0536114158641046,0.0973539512635163,3.62693078459148e-08,0.849031623612676
"TCGA.B9.A69E.01A",3.22956004438248e-08,0.0133738438161319,8.90965920495955e-05,2.82559038567144e-08,0.103232028274926,0.0136845628322616,0.869620407933126
"TCGA.B3.4104.01A",0.0400032645354744,1.04398016688439e-08,1.91058122277542e-08,0.124678037087194,0.0140750618769433,0.000436827512692894,0.820806779442082
"TCGA.SX.A71R.01A",4.79172531510464e-05,3.10111103181928e-08,1.41490084221896e-07,0.0209772435704263,0.0175373033915598,0.00811530652725699,0.953322056756411
"TCGA.MH.A55Z.01A",1.2115841323391e-08,0.00168113115888524,2.12282839430652e-08,0.00410885948236805,0.0428995412932473,0.0120838077589411,0.939226626962433
"TCGA.UZ.A9PO.01A",1.26364970501613e-08,0.00186166290230928,6.78897613922113e-09,0.0354693989799111,0.152407514767222,1.6970201131162e-08,0.810261386954884
"TCGA.G7.7501.01A",8.53230823508856e-09,0.00672152481127859,1.38072688356614e-08,0.0468512400435605,0.0607267925141801,0.00446330591382918,0.881237114377575
"TCGA.DW.7836.01A",5.69782895521895e-05,0.00539354466309578,3.8544349154652e-06,0.193610323160627,0.0541520848912969,3.44743545449607e-09,0.746783211113077
"TCGA.HE.A5NI.01A",5.22342843057011e-08,0.00249980614076067,6.13969139946462e-09,0.0211051991588554,0.0265787339238691,0.00432533689560175,0.945490865506937
"TCGA.G7.A8LE.01A",0.031817150355912,0.00524619194486162,4.53825879873604e-09,0.344939854313463,0.0473834078856838,3.004632112608e-05,0.570583344640695
"TCGA.Y8.A895.01A",1.05504935558197e-09,0.0031690814595974,4.49977237443011e-09,0.0376980007766441,0.0381536717225375,0.00186662601071874,0.91911261447568
"TCGA.UZ.A9PQ.01A",1.01708914256538e-06,0.00287855541981699,1.23070876550891e-08,0.06353798083893,0.0228892592120059,0.00229767870894465,0.908395496424072
"TCGA.BQ.5884.01A",1.33901330493476e-05,8.22225608214759e-08,6.26327572811581e-08,0.000223374765004661,0.999758899696377,4.19051281092681e-06,3.74398186472428e-11
"TCGA.BQ.5893.01A",2.41989407597631e-07,0.00400476590340398,1.85094156944339e-08,0.114406353554767,0.0285613442683002,0.011570669834138,0.841456605940568
