"","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Fibroblasts","cellFractions.Monocytes","cellFractions.NK","cellFractions.otherCells"
"TCGA.60.2710.01A",0.0247741985317689,0.0106276275783046,6.00163694260234e-08,0.477025094357444,0.10445151817785,0.00769779124368873,0.375423710094574
"TCGA.77.6843.01A",2.06764926455194e-09,0.000882021689551335,5.01366538846248e-06,0.325477582094684,0.421911953977415,1.21401732598452e-08,0.251723414365138
"TCGA.21.5786.01A",4.02051225634407e-08,2.4564410330713e-07,0.000932724344122069,0.864083117418213,0.033639650002302,4.98354473059139e-05,0.101294386938831
"TCGA.68.7755.01A",0.0184364811278048,0.00161302550778616,9.34719286819531e-09,0.309872263094025,0.0250616898826688,0.00211953361977427,0.642896997420748
"TCGA.85.A50Z.01A",9.11930483342954e-08,1.62420192104437e-06,1.26907070081571e-08,0.906550946804332,0.0934463217303917,9.96617426308291e-07,6.76217356624304e-09
"TCGA.66.2737.01A",9.95667222248332e-07,2.70974801161093e-06,4.15337612113353e-09,0.882803010096483,0.117165813221039,2.74573078118855e-05,9.80605637104199e-09
"TCGA.NC.A5HK.01A",1.27498785071e-06,0.00275506662084302,5.22657025826935e-09,0.23930493806212,0.0403599225644813,0.0163630393043891,0.701215753233746
"TCGA.85.A4JC.01A",0.00278396715931525,0.00739487770251295,7.92249602134864e-06,0.549927374013417,0.0722732733455642,4.2005395736092e-09,0.36761258108263
"TCGA.58.A46J.01A",1.71801003677724e-07,0.000753921277138006,1.59262492469911e-08,0.172145309753841,0.0699667075272655,0.0215758561611091,0.735558017553394
"TCGA.46.6026.01A",0.0053847065008886,0.00435373605647884,0.00362077411150148,0.127212994710814,0.0266980867417939,6.99339049517823e-07,0.832729002539474
"TCGA.46.3765.01A",0.0322912707382837,0.00278191821672594,5.24044795212686e-08,0.568493464219393,0.0455526825310124,0.00228102936229288,0.348599582527813
"TCGA.O2.A52V.01A",0.0830555779293371,4.83043296254164e-05,3.1742298786317e-09,0.440741062662689,0.130831585718153,0.00195935482643124,0.343364111359535
"TCGA.92.7341.01A",0.00273825585167541,0.000404388443096067,1.31257224723968e-08,0.605975241593036,0.0599620678757782,1.61607442724897e-06,0.330918417036264
"TCGA.51.4080.01A",4.31033965117915e-08,0.000791000886162081,3.22491566566772e-07,0.0699708579742324,0.0386876755528072,0.0108354890449413,0.879714610946894
"TCGA.21.1076.01A",1.2371221642989e-05,1.18517334632253e-06,9.33496716759022e-07,0.81781232929602,0.182100216753132,7.29598404619876e-05,4.21868018192199e-09
