"","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Fibroblasts","cellFractions.Monocytes","cellFractions.NK","cellFractions.otherCells"
"TCGA.KK.A7AW.01A",0.0845230317163683,2.02667000392328e-05,2.10552845311984e-08,0.148473158372645,0.0126839216786455,0.0136262423866427,0.740673358090375
"TCGA.FC.A4JI.01A",0.00290613058116326,0.0039577633499125,1.98589136537542e-09,0.0166638373966143,0.0145826968962644,0.0125952898772167,0.949294279912937
"TCGA.ZG.A9LN.01A",0.262988299918936,0.00300097887899304,8.71492163058255e-08,0.733993484849556,3.02928231838945e-06,1.41187528010363e-05,1.16817847024562e-09
"TCGA.HC.8260.01A",0.146776122004318,9.8746780298285e-08,2.08589416384802e-09,0.335454451979209,0.00852548844925622,0.0159704320372621,0.49327340469728
"TCGA.XJ.A83G.01A",0.0672286186723089,7.95731539001679e-09,1.83384628728191e-07,0.154096008566057,0.0094144016137715,0.00886329892527742,0.760397480880641
"TCGA.KK.A8IL.01A",0.132154303588443,7.51744547072149e-08,5.08148197213512e-08,0.288018053622909,0.032230678712749,0.0264743246606834,0.521122513425942
"TCGA.J9.A8CM.01A",0.297064241282958,2.46769000889203e-07,1.164182054059e-05,0.681337506810711,0.000204492407826403,0.0213818693035265,1.60543596369528e-09
"TCGA.EJ.7781.01A",0.218477567815338,6.43076265456468e-07,6.61040133288605e-08,0.397716687896455,0.0097996050961331,0.0282464032348602,0.345759026776935
"TCGA.V1.A9OH.01A",0.199226122012904,1.96890171022116e-07,7.52437817219077e-09,0.373037477923748,0.00362987793697499,0.0234880704699484,0.400618247241876
"TCGA.WW.A8ZI.01A",0.0239719863936936,1.32357607801842e-09,2.2389388057359e-06,0.13621756140255,0.00471523765857567,0.00554569425525128,0.829547280027547
"TCGA.XK.AAJP.01A",0.0385050879921597,9.56143704809058e-08,2.87039612818809e-10,0.101132675944049,0.00994793941580601,0.0056255421532541,0.844788658593321
"TCGA.CH.5754.01A",0.116885962479705,8.7815359197279e-08,2.74956817376957e-07,0.17663722202546,0.0328432342359347,0.0313783419892743,0.642254876497449
"TCGA.2A.A8VV.01A",0.26537397616892,8.31016027935437e-08,5.98368209889499e-05,0.478743450707961,7.0102717715667e-07,0.0287420267431025,0.227079925430248
"TCGA.V1.A8MG.01A",0.208691353528833,9.93365479563104e-09,2.92886304063352e-05,0.40478244624227,0.00498977112523984,0.0286230441587428,0.352884086380854
"TCGA.EJ.A65B.01A",0.253146909761409,8.24060594578782e-08,1.02159648751606e-07,0.548581749286393,0.00350796818062426,0.01282035881994,0.181942829385926
"TCGA.HC.8262.01A",0.1141303980215,2.21872893664143e-08,1.51956241022493e-06,0.204546034817772,0.00509804612059797,0.0126681265249967,0.663555852765434
"TCGA.J4.A83K.01A",0.340800628412965,6.91923819751541e-08,2.77819840696665e-07,0.611675971339675,2.2878447890427e-06,0.0475121405317115,8.62485863728809e-06
"TCGA.KK.A8I8.01A",0.104136874748017,3.66009785478664e-05,1.22008297684051e-08,0.216754308418228,0.00869668515105822,0.0120980271625179,0.658277491340801
"TCGA.EJ.5495.01A",0.344410232025921,1.88692444081042e-07,1.10690166696112e-07,0.59184110167101,0.00664461198318894,0.0285954454399194,0.0285083094973498
"TCGA.V1.A8MU.01A",0.296113701936723,1.0648448415067e-07,2.53625399443502e-07,0.69411563712328,0.00446950704793523,0.00530045331528613,3.40466892014359e-07
"TCGA.YL.A8SP.01B",0.0601023914787944,3.97859587217394e-07,3.69630526450052e-06,0.18351411584614,1.0656127784564e-09,0.00451543595553378,0.751863961489067
"TCGA.EJ.7312.01B",0.109372141658643,6.87648499959888e-09,2.41140393774254e-05,0.254719469284652,0.0125075062298936,0.0139428926557262,0.609433869255223
"TCGA.G9.6378.01A",0.254239687790401,3.056380657418e-07,4.70972383808701e-06,0.683234391303317,3.18266859797228e-08,0.0308521817496184,0.0316686919680746
"TCGA.G9.7523.01A",0.0757504248937316,0.0330782787911872,3.17239594969296e-05,0.891064139439213,2.48324679989292e-05,3.50976366964705e-05,1.55028116755578e-05
"TCGA.G9.6364.01A",0.262089941243036,5.70646406322941e-07,2.47597964708828e-07,0.725898776411089,4.1549333919435e-08,0.0120103244152004,9.81369696192818e-08
"TCGA.HC.A8CY.01A",0.0580677752397068,0.00108021572599614,2.35729977694191e-09,0.110363628825753,0.0154970118246314,0.0119563108344478,0.803035055192165
