,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-YL-A8HM-01A,0.000,0.000,0.004,0.011,0.007,0.000,0.892,0.018,0.010,0.015,0.010,0.030,0.001,0.000,0.000,0.000
TCGA-M7-A721-01A,0.010,0.000,0.005,0.001,0.002,0.000,0.838,0.010,0.029,0.046,0.041,0.018,0.001,0.000,0.000,0.000
TCGA-V1-A8WL-01A,0.019,0.004,0.013,0.000,0.006,0.000,0.764,0.013,0.042,0.080,0.041,0.014,0.003,0.000,0.000,0.000
TCGA-KK-A7AV-01A,0.020,0.007,0.016,0.001,0.008,0.000,0.720,0.020,0.068,0.074,0.031,0.031,0.003,0.001,0.000,0.000
TCGA-G9-6370-01A,0.005,0.000,0.007,0.000,0.004,0.000,0.783,0.012,0.036,0.081,0.055,0.012,0.003,0.000,0.000,0.000
TCGA-EJ-5514-01A,0.009,0.001,0.014,0.000,0.004,0.000,0.734,0.016,0.072,0.077,0.028,0.042,0.001,0.000,0.000,0.000
TCGA-VP-A87K-01A,0.001,0.000,0.004,0.000,0.004,0.000,0.911,0.008,0.019,0.019,0.026,0.008,0.000,0.000,0.000,0.000
TCGA-ZG-A9MC-01A,0.003,0.038,0.031,0.001,0.021,0.018,0.498,0.048,0.093,0.129,0.055,0.060,0.001,0.001,0.004,0.000
TCGA-KC-A7FA-01A,0.014,0.000,0.003,0.000,0.004,0.000,0.838,0.007,0.028,0.032,0.059,0.014,0.001,0.000,0.000,0.000
TCGA-HC-7736-01A,0.006,0.000,0.011,0.000,0.004,0.000,0.765,0.013,0.077,0.058,0.042,0.022,0.001,0.000,0.000,0.000
TCGA-ZG-A9ND-01A,0.002,0.000,0.002,0.000,0.003,0.000,0.915,0.005,0.020,0.020,0.024,0.008,0.001,0.000,0.000,0.000
TCGA-VN-A88O-01A,0.010,0.000,0.006,0.000,0.004,0.000,0.880,0.005,0.023,0.015,0.041,0.014,0.001,0.000,0.000,0.000
TCGA-G9-6494-01A,0.001,0.000,0.005,0.000,0.001,0.000,0.854,0.009,0.026,0.041,0.046,0.013,0.002,0.000,0.000,0.000
TCGA-EJ-5515-01A,0.005,0.000,0.004,0.000,0.004,0.000,0.845,0.008,0.023,0.047,0.051,0.009,0.003,0.000,0.000,0.000
TCGA-V1-A8WW-01A,0.000,0.000,0.006,0.009,0.000,0.000,0.863,0.005,0.022,0.033,0.040,0.020,0.001,0.001,0.000,0.000
TCGA-EJ-7218-01B,0.008,0.000,0.005,0.000,0.000,0.000,0.902,0.010,0.012,0.029,0.021,0.013,0.000,0.000,0.000,0.000
TCGA-V1-A9OQ-01A,0.022,0.000,0.005,0.000,0.002,0.000,0.824,0.007,0.038,0.052,0.045,0.005,0.001,0.000,0.000,0.000
TCGA-V1-A8MK-01A,0.012,0.000,0.006,0.000,0.003,0.000,0.768,0.009,0.063,0.067,0.068,0.002,0.002,0.000,0.000,0.000
TCGA-EJ-7793-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.875,0.006,0.017,0.049,0.045,0.004,0.000,0.000,0.000,0.000
TCGA-G9-7510-01A,0.008,0.000,0.005,0.000,0.001,0.000,0.758,0.010,0.056,0.068,0.067,0.026,0.001,0.000,0.000,0.000
TCGA-J4-A67R-01A,0.015,0.001,0.009,0.000,0.001,0.000,0.759,0.014,0.035,0.080,0.075,0.010,0.001,0.000,0.000,0.000
TCGA-J4-A83L-01A,0.006,0.000,0.004,0.000,0.002,0.000,0.791,0.005,0.049,0.071,0.061,0.007,0.004,0.000,0.000,0.000
TCGA-H9-A6BX-01A,0.009,0.001,0.016,0.001,0.002,0.000,0.490,0.029,0.087,0.204,0.129,0.027,0.006,0.001,0.000,0.000
