,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-OR-A5LO-01A,0.003,0.000,0.000,0.000,0.000,0.001,0.000,0.050,0.006,0.028,0.005,0.000,0.000,0.001,0.000,0.906,0.906
TCGA-P6-A5OG-01A,0.000,0.000,0.003,0.016,0.000,0.000,0.000,0.226,0.136,0.182,0.130,0.000,0.004,0.021,0.001,0.282,0.282
TCGA-OR-A5J6-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.003,0.012,0.169,0.007,0.000,0.000,0.000,0.665,0.665
TCGA-OR-A5LT-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.102,0.001,0.028,0.000,0.000,0.000,0.000,0.864,0.864
TCGA-OR-A5JY-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.059,0.000,0.015,0.063,0.002,0.000,0.005,0.000,0.853,0.853
TCGA-OR-A5JV-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.049,0.000,0.026,0.322,0.002,0.000,0.007,0.000,0.592,0.592
TCGA-OR-A5JT-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.062,0.002,0.066,0.031,0.000,0.000,0.001,0.000,0.837,0.837
TCGA-OR-A5KX-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.086,0.004,0.008,0.035,0.000,0.000,0.000,0.000,0.867,0.867
TCGA-OR-A5K3-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.001,0.004,0.043,0.000,0.000,0.000,0.000,0.942,0.942
TCGA-OR-A5JZ-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.055,0.045,0.022,0.033,0.003,0.000,0.002,0.000,0.840,0.840
TCGA-OR-A5LC-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.075,0.040,0.062,0.029,0.000,0.000,0.000,0.000,0.794,0.794
TCGA-OR-A5LH-01A,0.000,0.000,0.003,0.000,0.007,0.000,0.000,0.081,0.005,0.011,0.063,0.003,0.000,0.002,0.000,0.827,0.827
TCGA-OR-A5LM-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.053,0.000,0.020,0.033,0.003,0.000,0.001,0.000,0.888,0.888
TCGA-OR-A5J5-01A,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.031,0.002,0.017,0.014,0.000,0.000,0.000,0.000,0.934,0.934
TCGA-P6-A5OF-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.074,0.039,0.043,0.000,0.000,0.003,0.000,0.759,0.759
TCGA-OR-A5LD-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.140,0.027,0.002,0.000,0.000,0.000,0.000,0.812,0.812
TCGA-OR-A5L3-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.016,0.011,0.012,0.001,0.000,0.000,0.000,0.953,0.953
TCGA-OR-A5LK-01A,0.003,0.000,0.000,0.000,0.012,0.000,0.000,0.028,0.019,0.001,0.125,0.004,0.000,0.000,0.000,0.809,0.809
TCGA-OR-A5LG-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.079,0.010,0.103,0.000,0.000,0.000,0.000,0.755,0.755
TCGA-OR-A5KO-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.064,0.029,0.044,0.012,0.000,0.000,0.002,0.000,0.850,0.850
TCGA-OR-A5JJ-01A,0.002,0.000,0.002,0.002,0.002,0.000,0.000,0.060,0.063,0.006,0.021,0.000,0.000,0.001,0.000,0.841,0.841
TCGA-OR-A5JL-01A,0.004,0.000,0.004,0.000,0.000,0.000,0.000,0.094,0.000,0.011,0.057,0.003,0.000,0.002,0.000,0.825,0.825
TCGA-OR-A5KV-01A,0.000,0.000,0.000,0.000,0.019,0.000,0.000,0.046,0.014,0.001,0.010,0.000,0.000,0.000,0.000,0.909,0.909
TCGA-OR-A5JE-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.065,0.018,0.003,0.089,0.000,0.000,0.000,0.000,0.826,0.826
TCGA-PK-A5HB-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.001,0.098,0.028,0.000,0.000,0.000,0.000,0.812,0.812
TCGA-OR-A5JM-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.042,0.004,0.005,0.010,0.000,0.000,0.000,0.000,0.937,0.937
TCGA-OR-A5JD-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.041,0.039,0.031,0.093,0.000,0.000,0.000,0.000,0.795,0.795
TCGA-OR-A5LN-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.021,0.016,0.003,0.046,0.000,0.000,0.000,0.000,0.913,0.913
TCGA-OR-A5K6-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.017,0.010,0.101,0.000,0.000,0.001,0.000,0.826,0.826
TCGA-OR-A5JR-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.046,0.032,0.022,0.067,0.000,0.000,0.001,0.000,0.832,0.832
TCGA-OR-A5L6-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.015,0.045,0.030,0.000,0.000,0.000,0.000,0.871,0.871
TCGA-OR-A5JI-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.067,0.334,0.022,0.025,0.000,0.000,0.000,0.000,0.552,0.552
TCGA-OR-A5J2-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.147,0.199,0.012,0.048,0.000,0.000,0.000,0.000,0.592,0.592
TCGA-OR-A5LL-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.076,0.012,0.028,0.000,0.000,0.003,0.000,0.828,0.828
TCGA-OR-A5K1-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.173,0.002,0.100,0.023,0.003,0.000,0.000,0.000,0.699,0.699
TCGA-PK-A5HA-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.001,0.043,0.144,0.000,0.000,0.001,0.000,0.747,0.747
TCGA-OR-A5LR-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.082,0.065,0.069,0.036,0.005,0.000,0.001,0.000,0.742,0.742
TCGA-OR-A5JX-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.093,0.117,0.081,0.013,0.000,0.000,0.000,0.000,0.697,0.697
TCGA-OU-A5PI-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.075,0.095,0.023,0.031,0.000,0.000,0.003,0.000,0.772,0.772
TCGA-OR-A5JA-01A,0.003,0.000,0.003,0.000,0.000,0.000,0.000,0.042,0.000,0.039,0.032,0.004,0.000,0.001,0.000,0.876,0.876
TCGA-OR-A5KY-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.039,0.007,0.090,0.000,0.000,0.000,0.000,0.801,0.801
TCGA-OR-A5L9-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.060,0.026,0.016,0.004,0.000,0.000,0.000,0.885,0.885
TCGA-PK-A5H9-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.220,0.049,0.058,0.061,0.001,0.000,0.003,0.000,0.606,0.606
TCGA-OR-A5JK-01A,0.007,0.000,0.001,0.000,0.057,0.000,0.000,0.048,0.064,0.046,0.063,0.000,0.000,0.000,0.000,0.714,0.714
TCGA-OR-A5LJ-01A,0.000,0.000,0.001,0.000,0.003,0.000,0.000,0.053,0.023,0.014,0.019,0.000,0.000,0.000,0.000,0.887,0.887
TCGA-OR-A5K9-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.037,0.051,0.008,0.035,0.000,0.000,0.001,0.000,0.868,0.868
TCGA-OR-A5LA-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.058,0.074,0.042,0.061,0.010,0.000,0.000,0.000,0.755,0.755
TCGA-OR-A5JP-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.063,0.069,0.015,0.020,0.000,0.000,0.000,0.000,0.832,0.832
TCGA-OR-A5LE-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.002,0.010,0.008,0.000,0.000,0.000,0.000,0.938,0.938
TCGA-OR-A5JB-01A,0.000,0.000,0.000,0.059,0.000,0.000,0.000,0.015,0.051,0.005,0.098,0.000,0.000,0.001,0.000,0.772,0.772
TCGA-OR-A5J3-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.040,0.058,0.010,0.016,0.000,0.000,0.000,0.000,0.875,0.875
TCGA-OR-A5JQ-01A,0.001,0.000,0.001,0.000,0.032,0.000,0.001,0.072,0.193,0.019,0.046,0.000,0.000,0.001,0.000,0.634,0.634
TCGA-OR-A5J7-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.104,0.000,0.051,0.028,0.000,0.000,0.000,0.000,0.815,0.815
TCGA-OR-A5KZ-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.155,0.070,0.069,0.024,0.000,0.000,0.001,0.000,0.681,0.681
TCGA-OR-A5KW-01A,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.034,0.005,0.026,0.002,0.000,0.001,0.000,0.886,0.886
TCGA-PA-A5YG-01A,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.076,0.076,0.044,0.118,0.026,0.000,0.000,0.000,0.658,0.658
TCGA-OR-A5J9-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.189,0.017,0.059,0.006,0.000,0.000,0.001,0.000,0.728,0.728
TCGA-OR-A5K4-01A,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.046,0.000,0.045,0.012,0.001,0.000,0.002,0.000,0.892,0.892
TCGA-OR-A5K2-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.058,0.004,0.015,0.061,0.000,0.000,0.000,0.000,0.862,0.862
TCGA-OR-A5JO-01A,0.000,0.000,0.001,0.000,0.002,0.000,0.000,0.201,0.250,0.151,0.170,0.016,0.011,0.001,0.000,0.197,0.197
TCGA-OR-A5KU-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.031,0.154,0.007,0.013,0.000,0.000,0.001,0.000,0.794,0.794
TCGA-OR-A5LB-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.022,0.021,0.000,0.000,0.001,0.000,0.855,0.855
TCGA-OR-A5L8-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.093,0.155,0.012,0.009,0.000,0.000,0.001,0.000,0.730,0.730
TCGA-OR-A5J8-01A,0.000,0.000,0.021,0.006,0.012,0.000,0.000,0.055,0.527,0.001,0.244,0.000,0.001,0.003,0.000,0.129,0.129
TCGA-OR-A5LS-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.069,0.001,0.006,0.018,0.000,0.000,0.002,0.000,0.904,0.904
TCGA-OR-A5JW-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.094,0.001,0.016,0.043,0.000,0.000,0.002,0.000,0.843,0.843
TCGA-OR-A5JC-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.078,0.015,0.048,0.026,0.001,0.000,0.000,0.000,0.831,0.831
TCGA-OR-A5LP-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.082,0.071,0.068,0.101,0.001,0.000,0.001,0.000,0.676,0.676
TCGA-OR-A5J1-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.048,0.004,0.058,0.048,0.000,0.000,0.000,0.000,0.843,0.843
TCGA-OR-A5K0-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.041,0.002,0.019,0.000,0.000,0.000,0.000,0.908,0.908
TCGA-OR-A5K8-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.026,0.001,0.036,0.010,0.000,0.000,0.000,0.000,0.927,0.927
TCGA-OR-A5L5-01A,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.065,0.199,0.033,0.092,0.013,0.000,0.000,0.000,0.595,0.595
TCGA-OR-A5KT-01A,0.010,0.000,0.013,0.000,0.002,0.000,0.000,0.188,0.125,0.048,0.133,0.001,0.000,0.007,0.000,0.472,0.472
TCGA-OR-A5JF-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.081,0.061,0.034,0.014,0.000,0.000,0.000,0.000,0.810,0.810
TCGA-OR-A5L4-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.140,0.001,0.056,0.031,0.000,0.000,0.000,0.000,0.770,0.770
TCGA-OR-A5JS-01A,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.088,0.050,0.005,0.013,0.002,0.000,0.002,0.000,0.835,0.835
TCGA-OR-A5K5-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.036,0.002,0.030,0.000,0.000,0.000,0.000,0.888,0.888
TCGA-OR-A5JG-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.054,0.012,0.001,0.054,0.000,0.000,0.000,0.000,0.877,0.877
TCGA-PK-A5H8-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.001,0.022,0.097,0.010,0.000,0.003,0.000,0.831,0.831
