,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-CV-5442-01A,0.000,0.000,0.000,0.012,0.000,0.000,0.010,0.031,0.000,0.000,0.002,0.000,0.000,0.000,0.004,0.940,0.940
TCGA-CR-7392-01A,0.041,0.003,0.039,0.006,0.022,0.000,0.030,0.127,0.179,0.030,0.044,0.004,0.000,0.004,0.004,0.467,0.467
TCGA-UF-A71A-01A,0.000,0.000,0.000,0.005,0.001,0.000,0.004,0.023,0.116,0.026,0.032,0.002,0.000,0.000,0.000,0.791,0.791
TCGA-CN-A642-01A,0.000,0.000,0.005,0.043,0.009,0.000,0.021,0.044,0.046,0.006,0.030,0.002,0.000,0.000,0.000,0.794,0.794
TCGA-CV-A45U-01A,0.002,0.000,0.024,0.022,0.003,0.000,0.005,0.019,0.038,0.001,0.013,0.002,0.000,0.001,0.001,0.869,0.869
TCGA-CN-6012-01A,0.030,0.000,0.018,0.013,0.012,0.000,0.019,0.037,0.056,0.006,0.042,0.001,0.000,0.001,0.000,0.764,0.764
TCGA-CV-A45W-01A,0.088,0.004,0.020,0.010,0.019,0.000,0.019,0.026,0.061,0.019,0.071,0.004,0.000,0.001,0.001,0.658,0.658
TCGA-CV-A6K0-01B,0.004,0.000,0.045,0.022,0.020,0.000,0.070,0.084,0.155,0.026,0.030,0.003,0.000,0.005,0.001,0.534,0.534
TCGA-QK-A6VB-01A,0.000,0.000,0.002,0.002,0.001,0.000,0.002,0.016,0.046,0.006,0.011,0.000,0.000,0.000,0.000,0.912,0.912
TCGA-CV-6959-01A,0.007,0.000,0.012,0.019,0.000,0.000,0.012,0.124,0.054,0.038,0.028,0.003,0.000,0.002,0.014,0.688,0.688
TCGA-HD-7832-01A,0.000,0.000,0.022,0.047,0.001,0.000,0.000,0.040,0.032,0.004,0.025,0.006,0.000,0.000,0.000,0.823,0.823
TCGA-CV-7255-01A,0.000,0.000,0.002,0.011,0.000,0.000,0.000,0.048,0.012,0.017,0.003,0.004,0.000,0.000,0.001,0.902,0.902
TCGA-CR-5243-01A,0.024,0.000,0.049,0.023,0.021,0.000,0.028,0.073,0.117,0.013,0.013,0.003,0.000,0.002,0.000,0.635,0.635
TCGA-P3-A6T5-01A,0.001,0.000,0.013,0.009,0.000,0.000,0.011,0.049,0.083,0.006,0.015,0.005,0.000,0.001,0.000,0.807,0.807
TCGA-CV-6952-01A,0.008,0.000,0.016,0.021,0.008,0.000,0.014,0.063,0.030,0.023,0.010,0.004,0.000,0.002,0.009,0.791,0.791
TCGA-D6-A6ES-01A,0.000,0.000,0.008,0.002,0.003,0.000,0.002,0.007,0.001,0.001,0.014,0.010,0.000,0.002,0.001,0.950,0.950
TCGA-CN-5366-01A,0.002,0.000,0.005,0.021,0.008,0.000,0.001,0.082,0.119,0.021,0.035,0.003,0.000,0.001,0.000,0.702,0.702
TCGA-CQ-6223-01A,0.006,0.000,0.020,0.011,0.010,0.000,0.002,0.039,0.005,0.004,0.022,0.004,0.000,0.001,0.000,0.874,0.874
TCGA-F7-7848-01A,0.014,0.002,0.029,0.006,0.014,0.000,0.027,0.091,0.060,0.011,0.012,0.002,0.000,0.002,0.009,0.720,0.720
TCGA-CV-A6JM-01A,0.006,0.000,0.009,0.003,0.004,0.000,0.000,0.005,0.026,0.004,0.032,0.003,0.000,0.000,0.001,0.905,0.905
TCGA-CN-5359-01A,0.005,0.000,0.038,0.020,0.018,0.000,0.022,0.064,0.181,0.011,0.066,0.004,0.000,0.007,0.011,0.552,0.552
TCGA-P3-A5QA-01A,0.006,0.000,0.003,0.012,0.000,0.000,0.006,0.062,0.206,0.027,0.007,0.003,0.000,0.000,0.000,0.667,0.667
TCGA-CN-4734-01A,0.000,0.000,0.024,0.067,0.001,0.000,0.018,0.066,0.063,0.005,0.020,0.006,0.000,0.001,0.000,0.728,0.728
TCGA-CV-6441-01A,0.000,0.000,0.001,0.007,0.000,0.000,0.006,0.016,0.003,0.009,0.007,0.000,0.000,0.000,0.000,0.950,0.950
