,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-C8-A278-01A,0.054,0.001,0.038,0.001,0.027,0.000,0.024,0.020,0.130,0.005,0.121,0.008,0.000,0.000,0.000,0.570,0.570
TCGA-A7-A425-01A,0.002,0.000,0.008,0.002,0.013,0.000,0.028,0.068,0.148,0.032,0.108,0.005,0.000,0.001,0.000,0.585,0.585
TCGA-E2-A15H-01A,0.007,0.000,0.003,0.013,0.000,0.000,0.011,0.021,0.142,0.007,0.038,0.002,0.000,0.000,0.000,0.756,0.756
TCGA-A8-A06N-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.024,0.000,0.013,0.030,0.000,0.000,0.000,0.000,0.931,0.931
TCGA-E2-A570-01A,0.001,0.000,0.010,0.003,0.004,0.000,0.016,0.029,0.300,0.016,0.036,0.004,0.000,0.001,0.000,0.580,0.580
TCGA-BH-A1FL-01A,0.001,0.010,0.018,0.001,0.022,0.000,0.011,0.062,0.133,0.022,0.048,0.009,0.000,0.000,0.000,0.664,0.664
TCGA-E2-A56Z-01A,0.001,0.000,0.011,0.002,0.004,0.000,0.003,0.035,0.077,0.028,0.015,0.002,0.000,0.000,0.000,0.822,0.822
TCGA-E9-A1RI-01A,0.005,0.000,0.017,0.002,0.008,0.000,0.006,0.046,0.323,0.010,0.075,0.007,0.000,0.000,0.000,0.503,0.503
TCGA-BH-A0DP-01A,0.007,0.000,0.019,0.002,0.021,0.000,0.030,0.061,0.257,0.011,0.082,0.007,0.000,0.000,0.000,0.502,0.502
TCGA-AR-A0U3-01A,0.003,0.000,0.014,0.001,0.005,0.000,0.009,0.054,0.060,0.008,0.025,0.000,0.000,0.000,0.000,0.821,0.821
TCGA-BH-A18L-01A,0.000,0.000,0.005,0.000,0.010,0.000,0.000,0.035,0.004,0.025,0.035,0.001,0.000,0.000,0.000,0.884,0.884
TCGA-A7-A3J1-01A,0.007,0.016,0.033,0.015,0.034,0.000,0.063,0.095,0.175,0.025,0.095,0.007,0.000,0.000,0.000,0.434,0.434
TCGA-AC-A6IW-01A,0.002,0.000,0.042,0.002,0.019,0.000,0.092,0.007,0.028,0.007,0.148,0.001,0.000,0.000,0.000,0.651,0.651
TCGA-AC-A3YI-01A,0.005,0.000,0.010,0.004,0.012,0.000,0.029,0.108,0.327,0.026,0.045,0.008,0.000,0.001,0.006,0.420,0.420
TCGA-D8-A1XG-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.007,0.020,0.140,0.030,0.032,0.000,0.000,0.001,0.000,0.766,0.766
TCGA-A8-A082-01A,0.000,0.000,0.002,0.004,0.000,0.000,0.005,0.009,0.116,0.000,0.085,0.001,0.000,0.000,0.000,0.778,0.778
TCGA-OL-A5RU-01A,0.045,0.022,0.037,0.002,0.030,0.000,0.055,0.077,0.110,0.031,0.044,0.006,0.000,0.000,0.000,0.541,0.541
TCGA-BH-A0HA-01A,0.011,0.000,0.034,0.002,0.016,0.000,0.033,0.061,0.264,0.021,0.053,0.006,0.000,0.000,0.000,0.500,0.500
TCGA-A2-A3XS-01A,0.015,0.005,0.022,0.001,0.020,0.000,0.023,0.037,0.096,0.020,0.039,0.001,0.000,0.000,0.000,0.720,0.720
TCGA-A2-A0ES-01A,0.001,0.000,0.019,0.003,0.011,0.000,0.036,0.120,0.195,0.033,0.046,0.006,0.000,0.000,0.000,0.530,0.530
TCGA-B6-A0RN-01A,0.004,0.000,0.012,0.001,0.004,0.000,0.017,0.022,0.316,0.006,0.036,0.004,0.000,0.000,0.000,0.578,0.578
TCGA-BH-A2L8-01A,0.011,0.009,0.054,0.017,0.041,0.000,0.074,0.017,0.199,0.009,0.094,0.006,0.000,0.000,0.000,0.470,0.470
TCGA-E2-A108-01A,0.013,0.003,0.034,0.010,0.038,0.000,0.051,0.136,0.224,0.032,0.187,0.012,0.000,0.001,0.001,0.257,0.257
TCGA-AN-A046-01A,0.001,0.000,0.024,0.006,0.022,0.000,0.030,0.014,0.114,0.010,0.087,0.000,0.000,0.000,0.000,0.692,0.692
TCGA-E2-A576-01A,0.001,0.000,0.007,0.003,0.003,0.000,0.006,0.010,0.071,0.018,0.023,0.006,0.000,0.000,0.000,0.852,0.852
TCGA-A2-A3XX-01A,0.019,0.005,0.019,0.006,0.009,0.000,0.015,0.014,0.094,0.025,0.055,0.003,0.000,0.000,0.000,0.735,0.735
TCGA-C8-A137-01A,0.000,0.000,0.004,0.000,0.003,0.000,0.003,0.009,0.126,0.002,0.023,0.001,0.000,0.000,0.000,0.829,0.829
TCGA-A7-A4SC-01A,0.004,0.000,0.008,0.005,0.017,0.000,0.027,0.079,0.235,0.027,0.048,0.009,0.000,0.000,0.000,0.539,0.539
TCGA-E2-A15M-01A,0.006,0.014,0.048,0.001,0.039,0.000,0.044,0.159,0.173,0.023,0.119,0.004,0.000,0.000,0.000,0.370,0.370
TCGA-A8-A08I-01A,0.027,0.000,0.031,0.046,0.067,0.000,0.032,0.022,0.039,0.001,0.184,0.002,0.000,0.000,0.000,0.548,0.548
TCGA-AC-A2FF-01A,0.024,0.008,0.028,0.001,0.025,0.000,0.045,0.145,0.290,0.038,0.055,0.012,0.000,0.000,0.000,0.330,0.330
TCGA-E2-A1L6-01A,0.001,0.000,0.017,0.003,0.009,0.000,0.029,0.083,0.176,0.020,0.046,0.003,0.000,0.000,0.000,0.613,0.613
TCGA-A7-A13E-01B,0.019,0.031,0.006,0.009,0.048,0.053,0.041,0.068,0.144,0.020,0.043,0.002,0.000,0.007,0.002,0.507,0.507
TCGA-AR-A24S-01A,0.000,0.000,0.031,0.001,0.002,0.000,0.022,0.061,0.191,0.019,0.180,0.003,0.000,0.000,0.000,0.489,0.489
TCGA-E2-A155-01A,0.000,0.000,0.003,0.004,0.001,0.000,0.010,0.010,0.027,0.008,0.013,0.003,0.000,0.000,0.000,0.921,0.921
TCGA-C8-A12M-01A,0.009,0.000,0.009,0.003,0.011,0.000,0.007,0.082,0.020,0.027,0.008,0.004,0.000,0.000,0.000,0.819,0.819
TCGA-E2-A14W-01A,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.004,0.090,0.005,0.027,0.001,0.000,0.000,0.000,0.871,0.871
TCGA-B6-A0RQ-01A,0.000,0.000,0.006,0.000,0.001,0.000,0.018,0.071,0.109,0.021,0.022,0.006,0.000,0.000,0.000,0.746,0.746
TCGA-EW-A1IW-01A,0.000,0.003,0.024,0.003,0.019,0.000,0.030,0.059,0.151,0.031,0.053,0.004,0.000,0.000,0.000,0.622,0.622
TCGA-A1-A0SM-01A,0.000,0.000,0.009,0.004,0.000,0.000,0.008,0.026,0.259,0.008,0.081,0.004,0.000,0.000,0.000,0.601,0.601
TCGA-E9-A1R6-01A,0.000,0.000,0.005,0.001,0.002,0.000,0.003,0.029,0.134,0.012,0.052,0.003,0.000,0.000,0.000,0.759,0.759
TCGA-A2-A0CQ-01A,0.000,0.000,0.006,0.001,0.000,0.000,0.021,0.017,0.080,0.014,0.137,0.000,0.000,0.000,0.000,0.721,0.721
TCGA-OL-A5D7-01A,0.013,0.014,0.041,0.011,0.042,0.000,0.039,0.002,0.027,0.005,0.079,0.001,0.000,0.000,0.000,0.726,0.726
TCGA-D8-A143-01A,0.024,0.000,0.034,0.003,0.013,0.000,0.017,0.042,0.063,0.012,0.029,0.002,0.000,0.000,0.000,0.763,0.763
TCGA-C8-A138-01A,0.016,0.000,0.016,0.024,0.027,0.000,0.030,0.027,0.190,0.037,0.079,0.007,0.000,0.000,0.000,0.547,0.547
TCGA-E2-A14Q-01A,0.002,0.000,0.022,0.006,0.014,0.000,0.022,0.063,0.130,0.022,0.021,0.005,0.000,0.000,0.000,0.692,0.692
TCGA-A2-A0YL-01A,0.002,0.000,0.024,0.007,0.023,0.000,0.034,0.091,0.234,0.022,0.039,0.005,0.000,0.000,0.000,0.518,0.518
TCGA-PL-A8LY-01A,0.001,0.000,0.014,0.000,0.016,0.000,0.024,0.055,0.047,0.020,0.033,0.000,0.000,0.000,0.000,0.788,0.788
TCGA-GM-A2DK-01A,0.002,0.000,0.005,0.006,0.005,0.000,0.015,0.163,0.123,0.046,0.102,0.005,0.000,0.000,0.000,0.527,0.527
TCGA-B6-A0RO-01A,0.005,0.000,0.005,0.000,0.012,0.000,0.012,0.046,0.058,0.010,0.044,0.000,0.000,0.000,0.000,0.807,0.807
TCGA-D8-A142-01A,0.022,0.001,0.017,0.000,0.018,0.000,0.022,0.051,0.262,0.015,0.072,0.002,0.000,0.000,0.000,0.519,0.519
TCGA-C8-A8HP-01A,0.045,0.000,0.024,0.014,0.023,0.000,0.035,0.009,0.060,0.032,0.119,0.003,0.000,0.000,0.000,0.634,0.634
TCGA-E9-A24A-01A,0.000,0.000,0.025,0.000,0.011,0.000,0.023,0.098,0.182,0.018,0.172,0.001,0.000,0.000,0.000,0.469,0.469
TCGA-AO-A0JE-01A,0.016,0.000,0.038,0.004,0.032,0.000,0.029,0.028,0.229,0.009,0.100,0.003,0.000,0.001,0.001,0.511,0.511
TCGA-AR-A1AU-01A,0.008,0.000,0.006,0.014,0.003,0.000,0.003,0.058,0.188,0.019,0.039,0.008,0.000,0.000,0.000,0.653,0.653
TCGA-E9-A1QZ-01A,0.004,0.024,0.031,0.000,0.044,0.000,0.049,0.109,0.130,0.038,0.062,0.011,0.000,0.001,0.000,0.497,0.497
TCGA-AR-A1AQ-01A,0.066,0.005,0.041,0.021,0.030,0.000,0.044,0.013,0.112,0.008,0.079,0.002,0.000,0.000,0.000,0.580,0.580
TCGA-A2-A25A-01A,0.006,0.000,0.018,0.008,0.022,0.000,0.040,0.226,0.233,0.051,0.056,0.010,0.000,0.000,0.000,0.328,0.328
TCGA-E2-A10E-01A,0.000,0.000,0.021,0.002,0.013,0.000,0.028,0.055,0.178,0.011,0.037,0.002,0.000,0.000,0.000,0.652,0.652
TCGA-C8-A3M7-01A,0.026,0.000,0.011,0.000,0.023,0.000,0.012,0.225,0.117,0.098,0.033,0.008,0.000,0.001,0.000,0.447,0.447
TCGA-AQ-A1H3-01A,0.003,0.002,0.021,0.001,0.020,0.000,0.035,0.096,0.185,0.031,0.039,0.002,0.000,0.000,0.000,0.565,0.565
TCGA-E9-A247-01A,0.000,0.000,0.003,0.000,0.008,0.000,0.007,0.013,0.072,0.021,0.014,0.003,0.000,0.000,0.000,0.859,0.859
TCGA-AN-A0FF-01A,0.008,0.000,0.031,0.001,0.019,0.000,0.019,0.080,0.120,0.023,0.109,0.004,0.000,0.000,0.000,0.586,0.586
TCGA-A2-A0YH-01A,0.019,0.000,0.035,0.003,0.026,0.000,0.002,0.029,0.157,0.009,0.171,0.006,0.000,0.001,0.000,0.542,0.542
TCGA-E9-A1RH-01A,0.006,0.000,0.005,0.008,0.000,0.000,0.003,0.013,0.206,0.004,0.058,0.001,0.000,0.000,0.000,0.696,0.696
TCGA-AR-A2LE-01A,0.005,0.000,0.000,0.000,0.003,0.014,0.018,0.040,0.057,0.021,0.022,0.002,0.000,0.000,0.000,0.817,0.817
TCGA-E9-A1N3-01A,0.000,0.000,0.005,0.000,0.001,0.000,0.003,0.044,0.028,0.017,0.019,0.000,0.000,0.000,0.000,0.882,0.882
TCGA-MS-A51U-01A,0.020,0.000,0.014,0.018,0.021,0.000,0.030,0.053,0.281,0.015,0.047,0.003,0.000,0.000,0.000,0.499,0.499
