,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-4T-AA8H-01A,0.005,0.000,0.001,0.004,0.000,0.000,0.004,0.005,0.000,0.004,0.000,0.000,0.000,0.002,0.000,0.974,0.974
TCGA-AA-A00Q-01A,0.002,0.000,0.008,0.008,0.002,0.000,0.017,0.028,0.040,0.010,0.015,0.000,0.000,0.002,0.000,0.867,0.867
TCGA-AZ-4614-01A,0.000,0.000,0.003,0.010,0.007,0.000,0.002,0.010,0.004,0.007,0.008,0.000,0.000,0.000,0.000,0.948,0.948
TCGA-A6-2675-01A,0.009,0.002,0.023,0.004,0.003,0.001,0.015,0.044,0.143,0.016,0.103,0.001,0.001,0.009,0.000,0.627,0.627
TCGA-AA-A00U-01A,0.000,0.000,0.008,0.009,0.002,0.000,0.007,0.021,0.017,0.011,0.005,0.000,0.000,0.001,0.000,0.920,0.920
TCGA-A6-6781-01A,0.013,0.000,0.008,0.040,0.018,0.000,0.004,0.054,0.212,0.013,0.107,0.000,0.001,0.025,0.006,0.498,0.498
TCGA-CM-6169-01A,0.012,0.000,0.031,0.022,0.002,0.000,0.035,0.088,0.170,0.025,0.098,0.000,0.000,0.009,0.001,0.506,0.506
TCGA-AA-3516-01A,0.006,0.000,0.009,0.009,0.012,0.000,0.017,0.022,0.018,0.008,0.036,0.000,0.000,0.002,0.001,0.861,0.861
TCGA-AA-3552-01A,0.035,0.000,0.022,0.006,0.011,0.001,0.045,0.038,0.023,0.022,0.049,0.000,0.000,0.003,0.000,0.742,0.742
TCGA-D5-6931-01A,0.023,0.000,0.025,0.009,0.011,0.000,0.018,0.026,0.070,0.008,0.058,0.001,0.000,0.006,0.000,0.744,0.744
TCGA-SS-A7HO-01A,0.002,0.000,0.000,0.010,0.000,0.000,0.000,0.041,0.000,0.025,0.006,0.000,0.000,0.002,0.002,0.911,0.911
TCGA-AZ-6605-01A,0.020,0.001,0.035,0.010,0.004,0.000,0.024,0.073,0.211,0.022,0.071,0.000,0.000,0.004,0.000,0.525,0.525
TCGA-CA-6717-01A,0.015,0.016,0.030,0.007,0.017,0.001,0.038,0.060,0.131,0.032,0.078,0.001,0.000,0.004,0.000,0.569,0.569
TCGA-NH-A8F7-01A,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.013,0.008,0.012,0.009,0.000,0.000,0.005,0.000,0.947,0.947
TCGA-AD-6965-01A,0.000,0.000,0.011,0.018,0.006,0.000,0.002,0.040,0.047,0.018,0.025,0.000,0.000,0.002,0.000,0.831,0.831
TCGA-AA-A02H-01A,0.007,0.000,0.002,0.006,0.000,0.001,0.010,0.025,0.048,0.015,0.014,0.000,0.000,0.001,0.000,0.871,0.871
TCGA-AA-A022-01A,0.021,0.000,0.011,0.043,0.046,0.000,0.017,0.019,0.041,0.008,0.050,0.000,0.000,0.002,0.000,0.741,0.741
TCGA-AA-3680-01A,0.017,0.000,0.013,0.012,0.002,0.001,0.021,0.029,0.025,0.015,0.038,0.000,0.000,0.003,0.000,0.823,0.823
TCGA-A6-6650-01A,0.016,0.000,0.006,0.018,0.000,0.000,0.003,0.024,0.012,0.011,0.023,0.000,0.000,0.007,0.000,0.879,0.879
TCGA-G4-6311-01A,0.003,0.021,0.007,0.003,0.008,0.000,0.005,0.023,0.088,0.011,0.066,0.000,0.000,0.006,0.000,0.758,0.758
TCGA-A6-2677-01B,0.006,0.013,0.013,0.048,0.001,0.014,0.018,0.089,0.107,0.044,0.032,0.013,0.001,0.021,0.001,0.580,0.580
TCGA-AA-3815-01A,0.010,0.000,0.038,0.046,0.017,0.000,0.028,0.022,0.033,0.009,0.071,0.000,0.000,0.004,0.000,0.722,0.722
TCGA-CK-4951-01A,0.000,0.000,0.033,0.018,0.001,0.000,0.016,0.033,0.101,0.008,0.077,0.000,0.000,0.005,0.000,0.707,0.707
TCGA-CK-6748-01A,0.000,0.000,0.007,0.002,0.000,0.000,0.010,0.037,0.149,0.017,0.061,0.000,0.000,0.003,0.000,0.713,0.713
TCGA-CA-5255-01A,0.000,0.000,0.005,0.001,0.001,0.000,0.003,0.000,0.009,0.004,0.009,0.000,0.000,0.000,0.000,0.968,0.968
TCGA-CK-4952-01A,0.003,0.000,0.001,0.011,0.000,0.000,0.000,0.021,0.013,0.003,0.030,0.000,0.000,0.006,0.000,0.911,0.911
TCGA-AZ-4315-01A,0.004,0.000,0.008,0.009,0.000,0.000,0.010,0.012,0.027,0.009,0.049,0.000,0.000,0.000,0.000,0.871,0.871
