,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-32-2616-01A,0.000,0.000,0.005,0.000,0.007,0.000,0.000,0.026,0.000,0.014,0.161,0.000,0.000,0.000,0.000,0.786,0.786
TCGA-32-1980-01A,0.000,0.000,0.011,0.000,0.018,0.004,0.001,0.095,0.022,0.056,0.265,0.003,0.001,0.000,0.000,0.524,0.524
TCGA-28-2514-01A,0.000,0.000,0.002,0.000,0.007,0.000,0.006,0.078,0.000,0.044,0.082,0.001,0.000,0.001,0.000,0.778,0.778
TCGA-06-0644-01A,0.000,0.000,0.020,0.001,0.000,0.000,0.000,0.055,0.216,0.004,0.195,0.003,0.000,0.000,0.000,0.505,0.505
TCGA-06-1804-01A,0.000,0.002,0.008,0.000,0.011,0.000,0.014,0.074,0.003,0.031,0.078,0.002,0.000,0.008,0.000,0.768,0.768
TCGA-41-2571-01A,0.000,0.000,0.001,0.000,0.003,0.000,0.001,0.023,0.000,0.019,0.096,0.000,0.000,0.000,0.000,0.855,0.855
TCGA-19-2619-01A,0.000,0.000,0.002,0.000,0.004,0.000,0.002,0.081,0.005,0.045,0.057,0.003,0.000,0.000,0.000,0.802,0.802
TCGA-27-1837-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.005,0.059,0.019,0.027,0.146,0.002,0.000,0.000,0.000,0.739,0.739
TCGA-27-1832-01A,0.000,0.000,0.012,0.000,0.013,0.000,0.003,0.051,0.085,0.025,0.224,0.001,0.000,0.000,0.000,0.585,0.585
TCGA-06-0686-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.009,0.063,0.001,0.045,0.124,0.001,0.000,0.000,0.000,0.753,0.753
TCGA-06-5856-01A,0.000,0.000,0.002,0.000,0.004,0.000,0.001,0.062,0.012,0.032,0.129,0.000,0.000,0.000,0.000,0.756,0.756
TCGA-28-1753-01A,0.000,0.000,0.006,0.000,0.010,0.000,0.006,0.088,0.068,0.045,0.293,0.002,0.000,0.000,0.000,0.482,0.482
TCGA-28-5218-01A,0.000,0.000,0.033,0.001,0.003,0.000,0.000,0.078,0.549,0.012,0.174,0.000,0.000,0.000,0.000,0.149,0.149
TCGA-32-1970-01A,0.000,0.000,0.003,0.000,0.011,0.000,0.008,0.064,0.001,0.035,0.080,0.002,0.000,0.000,0.000,0.797,0.797
