,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-AG-3896-01A,0.015,0.000,0.014,0.001,0.000,0.000,0.015,0.040,0.040,0.019,0.028,0.000,0.000,0.000,0.001,0.826,0.826
TCGA-DC-4745-01A,0.002,0.000,0.012,0.001,0.000,0.000,0.009,0.025,0.019,0.020,0.009,0.001,0.000,0.000,0.001,0.901,0.901
TCGA-AH-6903-01A,0.006,0.000,0.012,0.000,0.000,0.000,0.006,0.007,0.008,0.006,0.003,0.003,0.000,0.000,0.000,0.948,0.948
TCGA-AG-3599-01A,0.007,0.000,0.014,0.015,0.000,0.000,0.017,0.018,0.019,0.011,0.025,0.002,0.000,0.000,0.000,0.871,0.871
TCGA-AG-3581-01A,0.019,0.000,0.011,0.004,0.000,0.000,0.011,0.029,0.029,0.014,0.031,0.003,0.000,0.000,0.000,0.849,0.849
TCGA-AG-3881-01A,0.009,0.000,0.008,0.009,0.000,0.000,0.004,0.029,0.073,0.042,0.066,0.003,0.003,0.000,0.004,0.751,0.751
TCGA-CL-5917-01A,0.000,0.000,0.002,0.003,0.000,0.000,0.000,0.020,0.057,0.006,0.013,0.001,0.000,0.000,0.000,0.897,0.897
TCGA-AG-3902-01A,0.020,0.000,0.020,0.035,0.000,0.000,0.029,0.017,0.019,0.011,0.042,0.003,0.000,0.001,0.000,0.802,0.802
TCGA-CI-6624-01C,0.019,0.000,0.026,0.004,0.004,0.000,0.023,0.041,0.061,0.012,0.044,0.007,0.000,0.001,0.000,0.758,0.758
TCGA-AF-2692-01A,0.008,0.000,0.007,0.003,0.000,0.000,0.014,0.017,0.043,0.010,0.020,0.003,0.000,0.005,0.000,0.869,0.869
TCGA-DC-6683-01A,0.000,0.002,0.007,0.001,0.000,0.000,0.000,0.013,0.036,0.004,0.048,0.001,0.000,0.000,0.000,0.889,0.889
