,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-BC-A10Z-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.020,0.000,0.005,0.046,0.000,0.000,0.001,0.000,0.926,0.926
TCGA-DD-AAEK-01A,0.013,0.000,0.033,0.000,0.017,0.000,0.002,0.053,0.039,0.015,0.112,0.000,0.000,0.000,0.000,0.716,0.716
TCGA-G3-A3CK-01A,0.002,0.000,0.009,0.000,0.000,0.000,0.000,0.034,0.000,0.005,0.072,0.000,0.000,0.000,0.000,0.877,0.877
TCGA-DD-A1EJ-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.001,0.103,0.000,0.000,0.000,0.000,0.890,0.890
TCGA-DD-AACU-01A,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.038,0.020,0.001,0.053,0.000,0.000,0.000,0.000,0.880,0.880
TCGA-ZS-A9CE-01A,0.009,0.000,0.003,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.041,0.000,0.000,0.000,0.000,0.933,0.933
TCGA-2Y-A9H2-01A,0.000,0.000,0.003,0.002,0.000,0.000,0.021,0.021,0.000,0.004,0.036,0.000,0.000,0.001,0.000,0.912,0.912
TCGA-CC-5261-01A,0.005,0.020,0.029,0.012,0.002,0.008,0.020,0.094,0.095,0.010,0.066,0.000,0.001,0.005,0.000,0.633,0.633
TCGA-DD-AADP-01A,0.004,0.000,0.003,0.000,0.000,0.000,0.000,0.048,0.011,0.005,0.041,0.000,0.000,0.000,0.000,0.888,0.888
TCGA-2Y-A9H4-01A,0.000,0.000,0.004,0.000,0.001,0.000,0.000,0.040,0.000,0.003,0.055,0.000,0.000,0.000,0.000,0.898,0.898
TCGA-DD-A1EA-01A,0.015,0.000,0.010,0.000,0.000,0.000,0.000,0.044,0.000,0.000,0.108,0.000,0.000,0.001,0.000,0.821,0.821
TCGA-CC-A3MC-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.035,0.030,0.011,0.065,0.000,0.000,0.000,0.000,0.858,0.858
TCGA-FV-A2QR-01A,0.012,0.000,0.002,0.001,0.000,0.000,0.000,0.064,0.039,0.008,0.088,0.000,0.000,0.000,0.000,0.785,0.785
TCGA-EP-A26S-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.001,0.005,0.060,0.000,0.000,0.000,0.000,0.894,0.894
TCGA-K7-AAU7-01A,0.000,0.000,0.007,0.000,0.001,0.000,0.000,0.027,0.091,0.000,0.046,0.000,0.000,0.006,0.000,0.821,0.821
TCGA-G3-A25T-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.022,0.001,0.005,0.048,0.000,0.000,0.000,0.000,0.922,0.922
TCGA-DD-AADB-01A,0.020,0.000,0.027,0.005,0.000,0.000,0.000,0.022,0.000,0.002,0.078,0.000,0.000,0.000,0.000,0.843,0.843
TCGA-UB-A7MA-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.026,0.020,0.010,0.037,0.000,0.000,0.001,0.000,0.905,0.905
TCGA-DD-AAD0-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.096,0.000,0.000,0.000,0.000,0.901,0.901
TCGA-BC-4072-01B,0.007,0.000,0.036,0.017,0.001,0.000,0.010,0.044,0.018,0.017,0.096,0.000,0.000,0.002,0.000,0.751,0.751
