,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-TQ-A7RO-01A,0.000,0.000,0.002,0.000,0.007,0.000,0.000,0.094,0.000,0.029,0.055,0.000,0.000,0.007,0.000,0.804,0.804
TCGA-CS-6670-01A,0.000,0.000,0.002,0.000,0.002,0.000,0.000,0.074,0.000,0.022,0.042,0.000,0.000,0.003,0.001,0.854,0.854
TCGA-QH-A6X5-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.063,0.000,0.022,0.077,0.000,0.000,0.002,0.000,0.832,0.832
TCGA-HW-7493-01A,0.000,0.000,0.002,0.000,0.015,0.000,0.000,0.075,0.007,0.040,0.158,0.010,0.000,0.005,0.002,0.685,0.685
TCGA-CS-6667-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.135,0.000,0.042,0.080,0.000,0.000,0.004,0.000,0.738,0.738
TCGA-DU-6406-01A,0.000,0.000,0.006,0.001,0.008,0.000,0.001,0.077,0.000,0.017,0.098,0.001,0.000,0.007,0.000,0.783,0.783
TCGA-DU-A7TA-01A,0.000,0.000,0.008,0.004,0.000,0.000,0.011,0.065,0.000,0.022,0.144,0.000,0.001,0.003,0.000,0.740,0.740
TCGA-QH-A6X4-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.057,0.000,0.012,0.065,0.000,0.000,0.004,0.000,0.859,0.859
TCGA-TQ-A7RR-01A,0.000,0.000,0.001,0.004,0.005,0.000,0.001,0.061,0.000,0.032,0.155,0.013,0.001,0.006,0.000,0.720,0.720
TCGA-HT-8104-01A,0.000,0.000,0.006,0.002,0.012,0.000,0.000,0.100,0.014,0.028,0.110,0.006,0.001,0.005,0.000,0.716,0.716
TCGA-HT-A74K-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.067,0.000,0.037,0.095,0.000,0.000,0.001,0.000,0.795,0.795
TCGA-DB-A64X-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.066,0.000,0.024,0.056,0.000,0.000,0.001,0.000,0.852,0.852
TCGA-HT-8107-01A,0.000,0.000,0.007,0.000,0.022,0.007,0.000,0.140,0.001,0.048,0.063,0.018,0.000,0.018,0.002,0.674,0.674
TCGA-FG-A710-01A,0.000,0.000,0.015,0.004,0.010,0.001,0.002,0.080,0.005,0.029,0.175,0.004,0.000,0.004,0.000,0.670,0.670
TCGA-QH-A6CX-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.031,0.000,0.111,0.162,0.000,0.000,0.001,0.000,0.694,0.694
TCGA-CS-6666-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.119,0.000,0.030,0.098,0.000,0.000,0.002,0.000,0.750,0.750
TCGA-TM-A7CA-01A,0.000,0.000,0.000,0.003,0.002,0.000,0.000,0.048,0.000,0.014,0.092,0.001,0.000,0.004,0.000,0.835,0.835
TCGA-HW-7486-01A,0.000,0.000,0.003,0.000,0.001,0.000,0.000,0.076,0.000,0.017,0.143,0.005,0.000,0.004,0.000,0.751,0.751
TCGA-QH-A6X8-01A,0.000,0.000,0.003,0.000,0.003,0.000,0.000,0.066,0.000,0.013,0.108,0.001,0.000,0.005,0.000,0.800,0.800
TCGA-DU-A76K-01A,0.000,0.000,0.002,0.000,0.010,0.005,0.000,0.064,0.011,0.035,0.026,0.000,0.000,0.003,0.002,0.842,0.842
TCGA-DB-A4XD-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.055,0.000,0.018,0.111,0.001,0.000,0.005,0.000,0.809,0.809
