"","T Cells","NK","Macrophages","B Cells","Endothelial Cells","Cancer Cells","Fibroblasts"
"TCGA.55.8508.01A",0,0,0.0880161986644665,0,0.49130498837018,0.274508531283811,0.146170281681542
"TCGA.67.3771.01A",0,0,0.539991381369585,0,0.138980326568518,0.15223330565299,0.168794986408907
"TCGA.55.A4DG.01A",0,0,0.124211401716576,0,0.528772069081016,0.263553670500806,0.0834628587016019
"TCGA.91.7771.01A",0,0,0.209327527310812,0,0.569433329377579,0.0973059115096287,0.123933231801981
"TCGA.91.6849.01A",0,0,0.471961094437828,0,0.312817185795388,0.202467427123746,0.0127542926430373
"TCGA.64.5781.01A",0,0.00146544366993536,0.214494108075058,0,0.0869083079266702,0.205957195614763,0.491174944713573
"TCGA.44.6146.01B",0,0,0,0.00239738177655169,0.925357538413711,0.00229898307309406,0.0699460967366429
"TCGA.97.7552.01A",0,0.125854338193419,0.216251326520762,0,0.553966999729376,0.0510913831497404,0.0528359524067027
"TCGA.80.5608.01A",0,0,0.107447155396586,0,0.574554096707159,0.304972177584745,0.0130265703115101
"TCGA.91.6829.01A",0,0,0.080497030330114,0,0.357382121162286,0.0563548177724882,0.505766030735112
"TCGA.49.AARE.01A",0,0,0.18457590993732,0,0.336026216823573,0.384535854702062,0.0948620185370451
"TCGA.97.A4M1.01A",0,0,0.210296638310764,0,0.575377581502269,0.196157614562233,0.0181681656247342
"TCGA.83.5908.01A",0,0.0576540410253561,0.273085654625041,0,0.40330716887029,0.0760531111647631,0.18990002431455
"TCGA.97.8179.01A",0,0,0.211411846246107,0,0.546812499105085,0.241775654648807,0
"TCGA.64.1680.01A",0,0,0.0306316701068117,0.194931572187569,0.262244171290624,0.364765627863331,0.147426958551664
"TCGA.73.4670.01A",0,0,0.0087667126604091,0,0.208163306502397,0.336974029646118,0.446095951191076
"TCGA.44.3396.01A",0,0,0.258488048044588,0,0.396485220593895,0.0216938361161808,0.323332895245336
