"","T Cells","NK","Macrophages","B Cells","Endothelial Cells","Cancer Cells","Fibroblasts"
"TCGA.24.1567.01A",0,0,0,0,0.250460484568333,0.688018280288862,0.0615212351428053
"TCGA.23.2084.01A",0,0,0.022653720572207,0,0.360293038647611,0.483532155699009,0.133521085081173
"TCGA.36.1576.01A",0,0,0.105748568687325,0,0.200519378900545,0.266391729121916,0.427340323290214
"TCGA.13.0730.01A",0,0,0,0,0.340434023244982,0.535792921807494,0.123773054947523
"TCGA.04.1517.01A",0,0,0,0,0.200536255116513,0.799463744883487,0
"TCGA.29.1778.01A",0,0,0.0058115035836056,0,0.326348137842793,0.667840358573602,0
"TCGA.24.1413.01A",0,0,0.00169072996865931,0,0.330375439372956,0.667933830658385,0
"TCGA.24.2023.01A",0,0,0,0,0.192111014722029,0.807888985277971,0
"TCGA.13.0725.01A",0,0,0.104510395750199,0,0.217432934953969,0.624068566657338,0.053988102638494
"TCGA.13.0883.01A",0,0,0,0,0.245159344907314,0.240208411815908,0.514632243276778
"TCGA.24.1555.01A",0,0,0,0,0.141933594885158,0.858066405114842,0
"TCGA.23.1029.01B",0,0,0,0,0.392719767006202,0.60040391423172,0.00687631876207771
"TCGA.13.1507.01A",0,0,0.223714345226991,0,0.0407014982660673,0.484252467430744,0.251331689076198
"TCGA.61.1998.01A",0,0,0.0647417463196067,0,0.174404698596165,0.522898316492714,0.237955238591515
"TCGA.24.1419.01A",0,0,0,0,0.22348148334529,0.77651851665471,0
"TCGA.30.1862.01A",0,0,0.0135585515976373,0,0.157602697630852,0.375140435539691,0.453698315231819
"TCGA.09.1670.01A",0,0,0.0359945316070841,0,0.212652748506163,0.751352719886752,0
"TCGA.24.2281.01A",0,0,0.155067594257537,0,0.292862711083445,0.552069694659018,0
"TCGA.57.1994.01A",0,0,0.151522063941412,0,0.318557550930723,0.529920385127865,0
"TCGA.24.0968.01A",0,0,0.154467249059011,0,0.18651397651715,0.464827669204734,0.194191105219106
"TCGA.23.1113.01A",0,0,0,0,0.114530213923939,0.729642414082069,0.155827371993992
"TCGA.24.1548.01A",0,0,0,0,0.24470029600175,0.754790756177452,0.000508947820797745
"TCGA.24.1552.01A",0,0,0,0,0.217477583257514,0.782522416742486,0
"TCGA.24.1930.01A",0,0,0.185648396306953,0,0.291525793494048,0.346987076493403,0.175838733705596
"TCGA.10.0936.01A",0,0,0.0957561103752697,0,0.117968434131314,0.786275455493416,0
"TCGA.61.2102.01A",0,0,0,0,0.448663136423038,0.305450508079132,0.245886355497831
"TCGA.59.2352.01A",0,0,0.0453213873636384,0,0.168876775646036,0.48219060054805,0.303611236442275
"TCGA.61.1910.01A",0,0,0,0,0.214811666585231,0.785188333414769,0
"TCGA.13.1512.01A",0,0,0.0205685073005006,0,0.222823361720849,0.588894216548293,0.167713914430358
"TCGA.29.1768.01A",0,0,0.0623782152891991,0,0.054924839292594,0.207102696948776,0.675594248469431
"TCGA.13.0897.01A",0,0,0.114714657658045,0,0.0817618037871357,0.594478963643784,0.209044574911036
"TCGA.10.0938.01A",0,0,0,0,0.0272255079937791,0.972774492006221,0
"TCGA.13.0804.01A",0,0,0.144777360240077,0,0.171078843385334,0.68414379637459,0
"TCGA.13.0920.01A",0,0,0,0,0.121084702576348,0.878915297423652,0
"TCGA.25.2042.01A",0,0,0.0195021854917379,0,0.0365340343954179,0.00391530681085937,0.940048473301985
"TCGA.13.1505.01A",0,0,0,0,0.145771770014074,0.485932117070186,0.36829611291574
"TCGA.61.2110.01A",0,0,0,0,0.299446661014699,0.635382638680477,0.0651707003048239
"TCGA.24.1849.01A",0,0,0.13802124776643,0,0.269760957576756,0.157042237740747,0.435175556916067
"TCGA.04.1341.01A",0,0,0,0,0.0600381638722218,0.827748543312194,0.112213292815584
"TCGA.24.2254.01A",0,0,0.0273344256965379,0,0.382987990093953,0.410160871063154,0.179516713146355
"TCGA.13.1488.01A",0,0,0.0312366926817236,0,0.295739710555161,0.660804169635591,0.0122194271275243
"TCGA.61.2094.01A",0,0.00474560812822444,0.333688179608475,0,0.313089391460801,0.3484768208025,0
"TCGA.20.1683.01A",0,0,0.00672365835539736,0,0.353739988581841,0.508082127500364,0.131454225562398
"TCGA.29.1703.01A",0,0,0,0,0.127960903169115,0.696037561902903,0.176001534927981
"TCGA.04.1343.01A",0,0,0.0131483225393075,0,0.0817919687044399,0.643230663998859,0.261829044757393
"TCGA.25.1627.01A",0,0,0.00220399241546875,0,0.247823030778319,0.69378648085162,0.0561864959545918
"TCGA.61.1919.01A",0,0,0.130315112432738,0,0.0782580723149222,0.400666465925689,0.39076034932665
"TCGA.24.1565.01A",0,0,0.0936203798697842,0,0.294432078392303,0.611947541737913,0
"TCGA.31.1946.01A",0,0,0.0954798147795952,0,0.219943601870404,0.389878554314342,0.294698029035659
"TCGA.29.1774.01A",0,0,0,0,0.293005421487916,0.675641634469154,0.0313529440429296
"TCGA.36.1577.01A",0,0,0,0,0.341566368743998,0.658433631256002,0
"TCGA.24.2261.01A",0,0,0.156291867975705,0,0.265320663344071,0.414166477881452,0.164220990798772
"TCGA.23.2077.01A",0,0,0.0946820711539367,0,0.24705272226655,0.615100140368215,0.0431650662112983
"TCGA.36.1581.01A",0,0.00364041728236015,0.228914582531254,0,0.417636387154123,0.326061836630812,0.0237467764014503
"TCGA.09.1661.01B",0,0,0,0,0.269404346848777,0.711056297479263,0.0195393556719602
"TCGA.13.1482.01A",0,0,0,0,0.414935234513901,0.473043200747654,0.112021564738446
"TCGA.13.0924.01A",0,0,0.172925444730884,0,0.0849607499310117,0.516306530949026,0.225807274389078
"TCGA.23.1120.01A",0,0,0.146818764974119,0,0.394080279924633,0.406878484512816,0.0522224705884316
"TCGA.04.1357.01A",0,0.00382927129322296,0.342331995430995,0,0.25854318856777,0.350126108444955,0.0451694362630562
"TCGA.04.1651.01A",0,0,0,0,0.263358111955096,0.736641888044904,0
"TCGA.13.1497.01A",0,0,0,0,0.278643722770531,0.663587046517724,0.0577692307117442
"TCGA.24.1557.01A",0,0,0.00224334330338082,0,0.358781843802192,0.638974812894427,0
"TCGA.24.1562.01A",0,0,0.0451637209067779,0,0.14598583368155,0.491591047740758,0.317259397670914
"TCGA.24.2289.01A",0,0,0.022528856313457,0,0.203079935059244,0.251022650836845,0.523368557790454
"TCGA.25.1871.01A",0,0,0,0,0.217521648930147,0.782478351069853,0
"TCGA.29.1777.01A",0,0,0.0343043516071663,0,0.0508919512719802,0.516274551300338,0.398529145820516
"TCGA.04.1542.01A",0,0,0,0,0.0957987604563507,0.904201239543649,0
"TCGA.24.1556.01A",0,0,0.0515938536049358,0,0.411210711407605,0.537195434987459,0
"TCGA.24.1427.01A",0,0,0.049149746734541,0,0.21113981073745,0.339680875557417,0.400029566970592
"TCGA.13.1403.01A",0,0,0,0,0.332670992848587,0.584829615155845,0.0824993919955679
"TCGA.13.0797.01A",0,0,0.0559246415866421,0,0.165145399152935,0.778929959260423,0
"TCGA.09.1668.01B",0,0,0.0723419381583434,0,0.435876708905923,0.408116695096077,0.0836646578396558
"TCGA.29.1694.01A",0,0,0.0386078109468437,0,0.227863924011468,0.484605655301564,0.248922609740124
"TCGA.36.1571.01A",0,0,0,0,0.19546216838475,0.796816339665819,0.00772149194943138
"TCGA.25.1318.01A",0,0,0.0524192501958752,0,0.275790101846675,0.537535734766187,0.134254913191263
"TCGA.13.0714.01A",0,0,0,0,0.12149239525298,0.588648824537477,0.289858780209544
"TCGA.24.1418.01A",0,0,0,0,0.22688308746872,0.451149364513712,0.321967548017568
"TCGA.25.1633.01A",0,0,0.0638658672193399,0,0.179497474755292,0.154563255046819,0.602073402978549
"TCGA.13.2060.01A",0,0.00241462876411848,0.14446207455855,0,0.218232940954509,0.563798710327931,0.0710916453948921
"TCGA.13.0905.01B",0,0,0.034946478716624,0,0.294760686412119,0.670292834871257,0
"TCGA.29.1785.01A",0,0,0.24653090794292,0,0.28953435483034,0.437405532960853,0.0265292042658875
"TCGA.09.0369.01A",0,0,0,0,0.284549598575868,0.596431882290981,0.119018519133151
"TCGA.61.2088.01A",0,0,0,0,0.270444261391743,0.729555738608257,0
"TCGA.13.0885.01A",0,0,0.192512600802481,0,0.179790150437861,0.617015387057889,0.0106818617017701
"TCGA.13.0726.01A",0,0,0,0,0.282494561345305,0.616251228611744,0.101254210042951
"TCGA.13.0923.01A",0,0,0.104157268432432,0,0.119191246188424,0.775120644487271,0.0015308408918734
"TCGA.24.1430.01A",0,0,0,0,0.312426552706589,0.661764719557702,0.0258087277357095
"TCGA.24.1549.01A",0,0.00314056436672767,0.103882224459511,0,0.375163427321916,0.517813783851845,0
"TCGA.24.1467.01A",0,0,0,0,0.289692836853756,0.710307163146243,0
"TCGA.20.0991.01A",0,0,0.561679645864678,0,0.0924987245898629,0.34582162954546,0
"TCGA.25.2401.01A",0,0,0.219084815603893,0,0.227250046560952,0.293628454094343,0.260036683740812
"TCGA.13.0919.01A",0,0,0.0781954671329807,0,0.108938504633434,0.438365569453549,0.374500458780036
"TCGA.13.1485.01A",0,0,0,0,0.156430660777066,0.221898117871893,0.621671221351041
"TCGA.24.1464.01A",0,0,0.00850763419078717,0,0.130338279796512,0.860278612736872,0.000875473275828363
"TCGA.31.1950.01A",0,0,0.157271063248026,0,0.251798623080865,0.590930313671108,0
"TCGA.24.1434.01A",0,0,0.0167788820904696,0,0.0621756303693832,0.121798832636224,0.799246654903923
"TCGA.24.1616.01A",0,0,0,0,0.236833849259655,0.749202848928762,0.0139633018115828
"TCGA.09.1666.01A",0,0,0.0581324241619105,0,0.399778381125041,0.532438704237506,0.00965049047554293
"TCGA.13.0762.01A",0,0,0,0,0.159015130523899,0.830016260647854,0.0109686088282476
"TCGA.10.0934.01A",0,0,0,0,0.10050841375446,0.89949158624554,0
"TCGA.09.0364.01A",0,0,0,0,0.123495307773643,0.876504692226357,0
"TCGA.04.1331.01A",0,0,0,0,0.354943765096984,0.612933993052115,0.0321222418509016
"TCGA.24.1846.01A",0,0,0.0730892009853985,0,0.225094412715534,0.559516395640058,0.142299990659009
"TCGA.24.1436.01A",0,0,0.049978396404579,0,0.284001930959187,0.639793629730663,0.0262260429055709
"TCGA.13.1408.01A",0,0,0.00114104247971731,0,0.129281397471396,0.352290641598011,0.517286918450875
"TCGA.24.2033.01A",0,0,0,0,0.0590286603019021,0.552949615159656,0.388021724538442
"TCGA.24.1843.01A",0,0,0.10307546592435,0,0.29264674936967,0.60427778470598,0
"TCGA.10.0927.01A",0,0,0,0,0.184084338875448,0.739082348403314,0.0768333127212381
"TCGA.10.0937.01A",0,0,0.0886461837918535,0,0.141177113064957,0.754792406766062,0.0153842963771276
"TCGA.09.0367.01A",0,0,0.0510121228599847,0.0195994940191307,0.124564716583845,0.804823666537039,0
"TCGA.24.1845.01A",0,0,0.0140035612401898,0,0.153639454073911,0.832356984685899,0
"TCGA.24.1560.01A",0,0,0.000369741212603698,0,0.34012642277086,0.659503836016536,0
"TCGA.13.0724.01A",0,0,0,0,0.146899797653169,0.799392078478405,0.0537081238684263
"TCGA.5X.AA5U.01A",0,0,0,0,0.37368738678869,0.62631261321131,0
"TCGA.25.2393.01A",0,0,0,0,0.0868863095899992,0.851808098984672,0.0613055914253283
"TCGA.25.1322.01A",0,0,0.0299328096782286,0,0.375721075127173,0.574500786778542,0.019845328416056
"TCGA.61.2009.01A",0,0,0.0624644742300918,0,0.0779313637857435,0.471000030719676,0.388604131264489
"TCGA.13.1481.01A",0,0,0,0,0.127321296592595,0.489985062047768,0.382693641359637
"TCGA.13.0799.01A",0,0,0,0,0.218582016346486,0.781417983653514,0
"TCGA.13.1487.01A",0,0,0,0,0.105383624587674,0.61672669359376,0.277889681818566
"TCGA.24.1564.01A",0,0,0.173552065511903,0,0.235045793775984,0.243294649737263,0.34810749097485
"TCGA.61.2109.01A",0,0,0.00903126643929049,0,0.308975381265945,0.681993352294764,0
"TCGA.59.2354.01A",0,0,0.0717271410196972,0,0.262062539509564,0.278058810643944,0.388151508826795
"TCGA.10.0926.01A",0,0,0,0,0.166686530026993,0.667609267020054,0.165704202952953
"TCGA.04.1519.01A",0,0,0,0,0.301284973698922,0.698715026301078,0
"TCGA.24.2020.01A",0,0,0,0,0.160155534632078,0.839844465367922,0
"TCGA.3P.A9WA.01A",0,0,0,0,0.175657554025025,0.824342445974975,0
"TCGA.04.1348.01A",0,0.0028613409636155,0.275130338752078,0,0.205561935261463,0.516446385022843,0
"TCGA.13.0906.01A",0,0,0,0,0.243112219516886,0.756887780483114,0
"TCGA.30.1860.01A",0,0.00417199456085651,0.276282895176152,0,0.153716949500345,0.487458603451677,0.0783695573109698
"TCGA.36.1569.01A",0,0,0.0446180778484556,0,0.122703591343816,0.270884192705323,0.561794138102405
"TCGA.25.1319.01A",0,0,0.104582623264494,0,0.415364021077586,0.48005335565792,0
"TCGA.57.1583.01A",0,0,0,0,0.268553033975356,0.714879591525955,0.0165673744986892
"TCGA.29.1776.01A",0,0,0,0,0.11252386932629,0.56705736538942,0.32041876528429
"TCGA.24.2271.01A",0,0,0.0376631394299884,0,0.380096762662235,0.316442991966727,0.26579710594105
"TCGA.23.1109.01A",0,0,0.0167625023369069,0,0.246742197899952,0.588959380530287,0.147535919232854
"TCGA.61.2092.01A",0,0,0,0,0.18519178478984,0.81480821521016,0
"TCGA.13.0800.01A",0,0,0,0,0.216132614745697,0.783867385254303,0
"TCGA.24.1924.01A",0,0,0.239830600735823,0,0.251056586720803,0.498905682771492,0.0102071297718816
"TCGA.24.1563.01A",0,0,0.0269316985123015,0,0.195594140416046,0.295042464264928,0.482431696806725
"TCGA.29.1761.01A",0,0,0.162849666624031,0.00249714942944592,0.00755910263098824,0.789478613661753,0.0376154676537821
"TCGA.24.1423.01A",0,0,0.0134842421575561,0,0.448058065895335,0.522787810462314,0.015669881484795
"TCGA.09.2045.01A",0,0,0.00178859133130744,0,0.350045784367548,0.648165624301145,0
"TCGA.24.0979.01A",0,0,0,0,0.287084255184007,0.712915744815993,0
"TCGA.25.1314.01A",0,0,0,0,0.357237905305974,0.576252969906817,0.0665091247872093
"TCGA.29.1702.01A",0,0,0,0,0.372378369908981,0.612560385470495,0.0150612446205235
"TCGA.13.0887.01A",0,0,0.0342970036749832,0,0.314550287129685,0.622141745315015,0.0290109638803172
"TCGA.61.1741.01A",0,0,0.0136813611093709,0,0.349419397876287,0.636899241014342,0
"TCGA.09.2048.01A",0,0,0,0,0.107408193226068,0.878873331440866,0.0137184753330663
"TCGA.09.1674.01A",0,0,0,0,0.289810022995742,0.710189977004258,0
"TCGA.61.2012.01A",0,0,0.166089642068777,0,0.209659978683355,0.537475290819685,0.0867750884281835
"TCGA.24.1847.01A",0,0,0.237879847098324,0,0.35249798191779,0.376228432100649,0.0333937388832374
"TCGA.10.0928.01A",0,0,0,0,0.242468031051017,0.757531968948983,0
"TCGA.29.1695.01A",0,0,0.1498240952708,0,0.233201075617802,0.350508094455017,0.266466734656381
"TCGA.61.2016.01A",0,0,0.0767465894157762,0,0.3917280965571,0.523775645890815,0.0077496681363091
"TCGA.23.2081.01A",0,0,0,0,0.144020113075383,0.612666135397215,0.243313751527402
"TCGA.25.2397.01A",0,0,0.0664432618051766,0,0.23576959806273,0.697787140132093,0
"TCGA.13.1501.01A",0,0,0,0,0.144841288153895,0.660978037818578,0.194180674027527
"TCGA.24.1604.01A",0,0,0.0004601863996784,0,0.345905518126369,0.635087352293499,0.0185469431804528
"TCGA.25.1626.01A",0,0,0.0551227427826058,0,0.115291820412083,0.0634402752078583,0.766145161597452
"TCGA.13.0888.01A",0,0,0,0,0.241818186833694,0.754683161751495,0.00349865141481024
"TCGA.25.1631.01A",0,0,0,0,0.341512948672796,0.658487051327204,0
"TCGA.25.1321.01A",0,0,0,0,0.260010603729837,0.739989396270162,0
"TCGA.29.1690.01A",0,0,0.0952304847790763,0,0.110749296995277,0.334526368215026,0.45949385001062
"TCGA.13.1511.01A",0,0,0.00650950322224081,0,0.317316552559245,0.448063769753939,0.228110174464575
"TCGA.25.1328.01A",0,0,0,0,0.229344930546434,0.242258481892345,0.52839658756122
"TCGA.09.1662.01A",0,0,0.0356418545807733,0,0.328701009005529,0.602118967435422,0.0335381689782762
"TCGA.13.0911.01A",0,0,0.202405640569771,0,0.0605513801605894,0.441279918080935,0.295763061188704
"TCGA.13.0727.01A",0,0,0,0,0.123366219408607,0.753929311700219,0.122704468891173
"TCGA.10.0933.01A",0,0,0,0,0.325182668577012,0.669527644350071,0.00528968707291697
"TCGA.61.2111.01A",0,0,0.00517388530911554,0,0.419188205535392,0.575637909155492,0
"TCGA.29.1696.01A",0,0,0.0140676079333792,0,0.220082640101214,0.76326477989779,0.00258497206761675
"TCGA.23.1024.01A",0,0,0,0,0.190107126777862,0.809892873222138,0
"TCGA.25.1329.01A",0,0,0,0,0.209532812285223,0.542321754219355,0.248145433495422
"TCGA.23.1110.01A",0,0,0,0,0.150902911802808,0.849097088197192,0
"TCGA.20.1684.01A",0,0,0,0,0.192262948488892,0.807737051511108,0
"TCGA.24.1428.01A",0,0,0.178480399606236,0,0.236620903057199,0.584898697336566,0
"TCGA.13.0795.01A",0,0,0.259568404884949,0,0.0752575162577213,0.616617720227747,0.0485563586295826
"TCGA.13.0900.01B",0,0,6.07361902634647e-05,0,0.228418137654267,0.446899670883309,0.324621455272161
"TCGA.13.1410.01A",0,0,0.0333474030262174,0,0.235471038850074,0.587049151877229,0.14413240624648
"TCGA.23.1026.01B",0,0,0.0821923690526213,0,0.198208241348427,0.454404135729021,0.265195253869931
"TCGA.23.1032.01A",0,0,0,0,0.163740364522108,0.836259635477892,0
"TCGA.13.0760.01A",0,0,0.197911167758775,0,0.105765564686078,0.696323267555147,0
"TCGA.23.1028.01A",0,0,0,0,0.253896670784929,0.746103329215071,0
"TCGA.23.2078.01A",0,0,0,0,0.286230797420379,0.485451662208571,0.22831754037105
"TCGA.57.1584.01A",0,0,0.0411074346239099,0,0.296456858538021,0.66243570683807,0
"TCGA.13.1496.01A",0,0,0.222614556478101,0,0.126194885128225,0.651190558393673,0
"TCGA.04.1655.01A",0,0,0,0,0.241019966631864,0.74858463885967,0.0103953945084664
"TCGA.13.1407.01A",0,0,0,0,0.0996705967908344,0.900329403209166,0
"TCGA.36.1578.01A",0,0,0.207505145624681,0,0.317930900004095,0.474563954371224,0
"TCGA.61.1995.01A",0,0.00105883933097663,0.152126268127436,0,0.286188518243952,0.560626374297635,0
"TCGA.13.0908.01B",0,0,0.022768549407806,0,0.268534268304326,0.287793088647858,0.42090409364001
"TCGA.61.1900.01A",0,0,0,0,0.285305999109505,0.685620943887481,0.0290730570030137
"TCGA.61.1725.01A",0,0,0.00862836682519792,0,0.106367640740166,0.7308311239177,0.154172868516936
"TCGA.24.2290.01A",0,0,0.076481815549465,0,0.350403124586319,0.573115059864216,0
"TCGA.24.2267.01A",0,0,0.196079454678454,0.00149902449142689,0.372376264155367,0.430045256674752,0
"TCGA.13.1477.01A",0,0,0,0,0.220857607336402,0.60838309482738,0.170759297836217
"TCGA.61.2002.01A",0,0,0.15005179651925,0,0.152695945637161,0.332143028363551,0.365109229480038
"TCGA.25.1326.01A",0,0,0.100400043327103,0,0.212538293239931,0.437841132175402,0.249220531257564
"TCGA.61.1911.01A",0,0,0.237928348302139,0,0.209288506745077,0.532155558488365,0.0206275864644185
"TCGA.24.1103.01A",0,0,0,0,0.164587696206452,0.835412303793548,0
"TCGA.23.1030.01A",0,0,0,0,0.336256583366887,0.636606563714257,0.0271368529188562
"TCGA.04.1332.01A",0,0,0,0,0.268598838165143,0.254259445362653,0.477141716472204
"TCGA.09.2051.01A",0,0,0.10863751031334,0,0.30171568357323,0.58964680611343,0
"TCGA.04.1365.01A",0,0.00353282292626376,0.119257714149246,0,0.217177672716807,0.660031790207684,0
"TCGA.25.2399.01A",0,0,0.0624173166314389,0,0.258042134591552,0.410062786404328,0.269477762372682
"TCGA.23.1027.01A",0,0,0.0226723407912401,0,0.0950340482886899,0.664623964414138,0.217669646505932
"TCGA.25.2392.01A",0,0,0.300307261385677,0,0.197232681593096,0.50190170689638,0.000558350124846273
"TCGA.24.2038.01A",0,0,0,0.254721919679436,0.266229447013713,0.448636962770013,0.0304116705368381
"TCGA.29.A5NZ.01A",0,0,0,0,0.136353628069788,0.361524479901499,0.502121892028713
"TCGA.24.1544.01A",0,0,0,0,0.0688226464268706,0.929841025260776,0.00133632831235314
"TCGA.13.0768.01A",0,0,0.160127081517638,0,0.344100098714651,0.178271068817665,0.317501750950045
"TCGA.30.1718.01A",0,0,0.014567026746365,0,0.105515093407031,0.557379296122341,0.322538583724263
