"","T Cells","NK","Macrophages","B Cells","Endothelial Cells","Cancer Cells","Fibroblasts"
"TCGA.4T.AA8H.01A",0,0,0,0,0.304069438945511,0.695930561054489,0
"TCGA.AA.A00Q.01A",0,0,0,0,0.509319822685339,0.490680177314661,0
"TCGA.AZ.4614.01A",0,0,0,0,0.176587968788522,0.823412031211478,0
"TCGA.A6.2675.01A",0,0,0.0876962968098054,0,0.385186632345445,0.212218712909641,0.314898357935108
"TCGA.AA.A00U.01A",0,0,0.0018376067548754,0,0.423951623052443,0.574210770192681,0
"TCGA.A6.6781.01A",0,0,0.0704791440056223,0,0.307269116918893,0,0.622251739075484
"TCGA.CM.6169.01A",0,0,0.0770209067389916,0,0.634753735025803,0.125184442046932,0.163040916188274
"TCGA.AA.3516.01A",0,0,0.103170853466598,0,0.406210935731414,0.442919209321664,0.047699001480324
"TCGA.AA.3552.01A",0,0.00389807545901242,0.0971494261289423,0,0.495729296715469,0.403223201696576,0
"TCGA.D5.6931.01A",0,0,0.0326736706353877,0,0.517654147063773,0.252623637289042,0.197048545011798
"TCGA.SS.A7HO.01A",0,0,0.00179927528285722,0,0.373336414626763,0.624864310090379,0
"TCGA.AZ.6605.01A",0,0,0.0284225452184087,0,0.458861734305701,0.179344272119511,0.333371448356379
"TCGA.CA.6717.01A",0,0,0.0404619362797054,0,0.54306689922672,0.206458606316532,0.210012558177042
"TCGA.NH.A8F7.01A",0,0,0,0,0.351942137465352,0.648057862534648,0
"TCGA.AD.6965.01A",0,0,0.00257822031457956,0,0.454700249920223,0.427568366253185,0.115153163512012
"TCGA.AA.A02H.01A",0,0,0,0,0.536481120804579,0.460365810544916,0.00315306865050545
"TCGA.AA.A022.01A",0,0.119339173692907,0.118100603050695,0,0.466136831887467,0.273667787602477,0.0227556037664539
"TCGA.AA.3680.01A",0,0,0.00196197748113602,0,0.538046379064178,0.459991643454686,0
"TCGA.A6.6650.01A",0,0,0.00443525051008522,0,0.485372591097549,0.510192158392365,0
"TCGA.G4.6311.01A",0,0,0.0459182494085098,0,0.404491560183692,0.343774205641702,0.205815984766096
"TCGA.A6.2677.01B",0,0,0,0,0.786063560651638,0.193991221705644,0.0199452176427176
"TCGA.AA.3815.01A",0,0.0501476814097036,0.0990908079028938,0,0.413469407568616,0.405386040243156,0.0319060628756311
"TCGA.CK.4951.01A",0,0.00197069667325135,0.0583838013279456,0,0.43848161483011,0.23851511340484,0.262648773763853
"TCGA.CK.6748.01A",0,0,0.0244597953781863,0,0.447320790444006,0.249190284303641,0.279029129874166
"TCGA.CA.5255.01A",0,0,0,0,0.508570625583911,0.491429374416089,0
"TCGA.CK.4952.01A",0,0,0,0,0.402298941654504,0.597701058345496,0
"TCGA.AZ.4315.01A",0,0,0.00887521920613911,0,0.250735015728789,0.621574431449354,0.118815333615718
"TCGA.AA.3869.01A",0,0,0.119176478155593,0,0.467611390194019,0.368905143566677,0.0443069880837119
"TCGA.G4.6626.01A",0,0,0,0,0.335419598387119,0.664580401612881,0
"TCGA.DM.A1D7.01A",0,0,0,0,0.398604551184016,0.601395448815984,0
"TCGA.AA.3531.01A",0,0,0,0,0.440358879134182,0.559641120865818,0
"TCGA.A6.5662.01A",0,0,0,0,0.407392991412921,0.438361631802519,0.15424537678456
"TCGA.CM.4744.01A",0,0.115049669334652,0.0110698421239095,0,0.24812052389597,0.625759964645469,0
"TCGA.D5.5540.01A",0.00117645639073032,0,0,0,0.17711666266744,0.794890990456319,0.026815890485511
"TCGA.AZ.6608.01A",0,0,0,0,0.15532588138549,0.84467411861451,0
"TCGA.AA.3518.01A",0,0,0.0287887154696249,0,0.468178662741699,0.503032621788676,0
"TCGA.CM.5863.01A",0,0,0.00115582653762979,0,0.473266807897788,0.315515617556924,0.210061748007658
"TCGA.A6.5666.01A",0,0,0,0,0.313066163687064,0.670358355647234,0.0165754806657021
